Id	RechargeId	Name	Type	ShowType	Price	FirstMultiple	BaseReward	RewardShow	ContiueDays	PlayerLevel	ExtraReward	OpenPrivilege	Limit	LimitShow	FirstInvest	IsDiscount	DiscountType	Order	AccumulativeRecharge	Time	StartTime	Endtime	DailyUpdate	PassiveSkill	RechargeId2	RechargeId3	Otype	IsMail	Mail	OnSaleRule	PriceWeight
3003		34010039	5	16	68	null	16#680|81148#50|19#5|60431#1|6000124#680	16#680|81148#50|19#5|60431#1	0	null	null	1006	1	1	1	0	null	0	1	8			30	null			1	1	10030030#10030031	1#1#999	100#100#100#100#100
3004		34010040	5	16	128	null	16#1280|81148#50|20#3|6000110#2000|6000124#1280	16#1280|81148#50|20#3|6000110#2000	0	null	null	1006	3	1	1	0	null	0	1	8			30	null			1	1	10030040#10030041	1#1#999	100#100#100#100#100
3005		34010041	5	16	328	null	16#3280|81128#1|20#6|19#20|6000124#3280	16#3280|81128#1|20#6|19#20	0	null	null	1006	9	1	1	0	null	0	1	8			30	null			1	1	10030050#10030051	1#999#999	100#100#100#100#100
3006		34010042	5	16	288	null	16#2880|81148#100|20#6|19#20|6000124#2880	16#2880|81148#100|20#6|19#20	0	null	null	1006	6	1	1	0	null	0	1	8			30	null			1	1	10030060#10030061	1#1#999	100#100#100#100#100
3007		34010043	5	16	328	null	16#3280|60428#1|20#8|19#30|6000124#3280	16#3280|60428#1|20#8|19#30	0	null	null	1006	6	1	1	0	null	0	1	8			30	null			1	1	10030070#10030071	1#1#999	100
3008		34010044	5	16	648	null	16#6480|60459#1|20#12|19#50|6000124#6480	16#6480|60459#1|20#12|19#50	0	null	null	1006	1	1	1	0	null	0	1	8			30	null			1	1	10030080#10030081	1#1#999	100
3009		34010045	5	16	648	null	16#6480|60423#1|20#12|19#50|6000124#6480	16#6480|60423#1|20#12|19#50	0	null	null	1006	1	1	1	0	null	0	1	8			30	null			1	1	10030090#10030091	1#1#999	100
3010		34010046	5	16	328	null	16#3280|20#8|19#20|6001025#50|6000124#3280	16#3280|20#8|19#20|6001025#50	0	null	null	1006	1	1	1	0	null	0	1	8			30	null			1	1	10030100#10030101	1#999#999	100#100#100#100#100
4000		34010047	5	17	18	null	16#180|19#10|4#200|3#100000|6000124#180	16#180|19#10|4#200|3#100000	0	null	null	1006	1	1	1	0	null	0	1	5	0	0	30	null			3	1	10040000#10040001	1#1#49	100#100#100#100
4001		34010048	22	17	30	null	16#300|20#3|4#500|14#500000|6000124#300	16#300|20#3|4#500|14#500000	0	null	null	1006	1	1	1	0	null	0	1	5	0	0	7	null			3	1	10040010#10040011	1#20#999	100#100#100#100#100
4002		34010049	5	17	68	null	88#1|16#680|19#10|4#1000|6000124#680	88#1|16#680|19#10|4#1000	0	null	null	33#34#1006	1	1	1	0	null	0	1	5	0	0	30	null			3	1	10040020#10040021	1#1#999	100#100#100#100#100
4003		34010050	5	17	30	null	82001#1|16#300|20#2|4#800|6000124#300	82001#1|16#300|20#2|4#800	0	null	null	1006#70002#71002	1	1	1	0	null	0	1	5	0	0	30	null			3	1	10040030#10040031	1#80#999	100#100#100#100
4004		34010271	5	17	30	null	16#300|100#1|10423#2|10428#2|6000124#300	16#300|100#1|10423#2|10428#2	0	null	null	1006#60002	1	1	1	0	null	0	1	5	0	0	7	null			3	1	10040040#10040041	1#105#999	100#100#100#100
4005		34010052	5	17	30	null	16#300	16#300	0	null	null	1006	1	1	1	0	null	0	1	5	0	0	30	null			3	1	10040050#10040051	1#999#999	100
10001		34010053	5	22	648	null	16#6480|20007#1|20#20|6000110#5000|6000124#6480	16#6480|20007#1|20#20|6000110#5000	0	null	null	1006#10001	1	1	1	0	null	0	1	3	0	0	0	null			1	1	10100010#10100011	2#85|4#0#0	100#100#100#100#100
10002		34010054	5	22	648	null	16#6480|20009#1|17014#300|6000110#5000|6000124#6480	16#6480|20009#1|17014#300|6000110#5000	0	null	null	1006#10002	1	1	1	0	null	0	1	3	0	0	0	null			1	1	10100020#10100021	2#85|4#0#0	100#100#100#100#100
20001		34010055	5	50	60	null	200011#1|20010#1|19#20|200010#1000|6000124#600	200011#1|20010#1|19#20|200010#1000	0	null	null	1006#70001	1	1	1	0	null	0	1	3	0	0	0	null			1	1	10200010#10200011	2#91|4#0#0	100
30000		34010056	20	996	128	null	16#2560|6000124#1280	16#2560	0	null	null	1006	1	0	1	0	null	0	1	3	0	0	0	null			1	0	null	1#1#999	null
30001		34010057	20	996	288	null	16#5760|6000124#2880	16#5760	0	null	null	1006	1	0	1	0	null	0	1	3	0	0	0	null			1	0	null	1#1#999	null
72001		34010058	5	22	198	null	16#1980|6000124#1980	16#1980	0	null	null	1006#92001	1	0	1	0	null	0	1	3	0	0	0	null			1	1	10720010#10720011	1#1#999	100#100#100#100
70000		34010059	21	995	68	null	16#680|6000124#680	16#680	0	null	null	1006	1	0	1	0	null	0	1	3	0	0	7	null			2	0	null	3#7000	null
70001		34010059	21	995	68	null	16#680|6000124#680	16#680	0	null	null	1006	1	0	1	0	null	0	1	3	0	0	7	null			2	0	null	3#7001	null
70002		34010059	21	995	68	null	16#680|6000124#680	16#680	0	null	null	1006	1	0	1	0	null	0	1	3	0	0	7	null			2	0	null	3#7002	null
70003		34010059	21	995	68	null	16#680|6000124#680	16#680	0	null	null	1006	1	0	1	0	null	0	1	3	0	0	7	null			2	0	null	3#7003	null
70004		34010059	21	995	68	null	16#680|6000124#680	16#680	0	null	null	1006	1	0	1	0	null	0	1	3	0	0	7	null			2	0	null	3#7004	null
5001		34010060	11	18	198	null	16#1980|80008#1|20008#1|81148#50|61#5|68#10000|6000124#1980	16#1980|80008#1|20008#1|81148#50|61#5|68#10000	0	null	null	1006#1007	1	1	1	0	null	0	1	3			28	null			3	0	null	1#1#999|4#0#0	100#100#100#100#100#100#100
5002		34010060	11	18	198	null	16#1980|80008#1|20008#1|81148#50|61#5|68#10000|6000124#1980	16#1980|80008#1|20008#1|81148#50|61#5|68#10000	0	null	null	1006#1007	1	1	1	0	null	0	1	3			28	null			3	0	null	1#1#999|4#0#0	100#100#100#100#100#100#100
5003		34010060	11	18	198	null	16#1980|80008#1|20008#1|81148#50|61#5|68#10000|6000124#1980	16#1980|80008#1|20008#1|81148#50|61#5|68#10000	0	null	null	1006#1007	1	1	1	0	null	0	1	3			28	null			3	0	null	1#1#999|4#0#0	100#100#100#100#100#100#100
5004		34010060	11	18	198	null	16#1980|80008#1|20008#1|81148#50|61#5|68#10000|6000124#1980	16#1980|80008#1|20008#1|81148#50|61#5|68#10000	0	null	null	1006#1007	1	1	1	0	null	0	1	3			28	null			3	0	null	1#1#999|4#0#0	null
5005		34010060	11	18	198	null	16#1980|80008#1|20008#1|81148#50|61#5|68#10000|6000124#1980	16#1980|80008#1|20008#1|81148#50|61#5|68#10000	0	null	null	1006#1007	1	1	1	0	null	0	1	3			28	null			3	0	null	1#1#999|4#0#0	null
5006		34010060	11	18	198	null	16#1980|80008#1|20008#1|81148#50|61#5|68#10000|6000124#1980	16#1980|80008#1|20008#1|81148#50|61#5|68#10000	0	null	null	1006#1007	1	1	1	0	null	0	1	3			28	null			3	0	null	1#1#999|4#0#0	null
5007		34010060	11	18	198	null	16#1980|80008#1|20008#1|81148#50|61#5|68#10000|6000124#1980	16#1980|80008#1|20008#1|81148#50|61#5|68#10000	0	null	null	1006#1007	1	1	1	0	null	0	1	3			28	null			3	0	null	1#1#999|4#0#0	null
5008		34010060	11	18	198	null	16#1980|80008#1|20008#1|81148#50|61#5|68#10000|6000124#1980	16#1980|80008#1|20008#1|81148#50|61#5|68#10000	0	null	null	1006#1007	1	1	1	0	null	0	1	3			28	null			3	0	null	1#1#999|4#0#0	null
5009		34010060	11	18	198	null	16#1980|80008#1|20008#1|81148#50|61#5|68#10000|6000124#1980	16#1980|80008#1|20008#1|81148#50|61#5|68#10000	0	null	null	1006#1007	1	1	1	0	null	0	1	3			28	null			3	0	null	1#1#999|4#0#0	null
60001		34010278	5	998	68	null	16#680|19#20|4#2000|70034#2|72001#100|6000124#680	16#680|19#20|4#2000|70034#2|72001#100	0	null	null	1006	1	1	1	0	null	0	1	3	0	0	0	null			1	1	10600010#10600011	1#1#999	null
60002		34010279	5	998	98	null	16#980|19#30|81114#2|6000088#1|14#5000000|6000124#980	16#980|19#30|81114#2|6000088#1|14#5000000	0	null	null	1006	1	1	1	0	null	0	1	3	0	0	0	null			1	1	10600020#10600021	1#1#999	null
60003		34010280	5	998	328	null	16#3280|60433#1|20#5|19#50|61#5|6000124#3280	16#3280|60433#1|20#5|19#50|61#5	0	null	null	1006	1	1	1	0	null	0	1	3	0	0	0	null			1	1	10600030#10600031	1#1#999	null
60004		34010278	5	998	68	null	16#680|19#20|4#2000|18101#10|61#2|6000124#680	16#680|19#20|4#2000|18101#10|61#2	0	null	null	1006	1	1	1	0	null	0	1	3	0	0	0	null			1	1	10600040#10600041	1#1#999	null
60005		34010281	5	998	128	null	16#1280|60417#1|6000085#20|18102#10|4#5000|6000124#1280	16#1280|60417#1|6000085#20|18102#10|4#5000	0	null	null	1006	1	1	1	0	null	0	1	3	0	0	0	null			1	1	10600050#10600051	1#1#999	null
60006		34010282	5	998	288	null	16#2880|6000089#1|6000111#30|6000112#100|6000110#8000|6000124#2880	16#2880|6000089#1|6000111#30|6000112#100|6000110#8000	0	null	null	1006	1	1	1	0	null	0	1	3	0	0	0	null			1	1	10600060#10600061	1#1#999	null
60007		34010283	5	998	128	null	16#1280|19#30|17012#30|17011#120|17009#300|6000124#1280	16#1280|19#30|17012#30|17011#120|17009#300	0	null	null	1006	1	1	1	0	null	0	1	3	0	0	0	null			1	1	10600070#10600071	1#1#999	null
60008		34010278	5	998	98	null	16#980|20#8|19#20|4#2000|6000110#2000|6000124#980	16#980|20#8|19#20|4#2000|6000110#2000	0	null	null	1006	1	1	1	0	null	0	1	3	0	0	0	null			1	1	10600080#10600081	1#1#999	null
60009		34010284	5	998	128	null	16#1280|19#30|6000097#30|6000098#120|6000092#120|6000124#1280	16#1280|19#30|6000097#30|6000098#120|6000092#120	0	null	null	1006	1	1	1	0	null	0	1	3	0	0	0	null			1	1	10600090#10600091	1#1#999	null
60010		34010278	5	998	98	null	16#980|20#8|19#20|60403#1|60402#1|6000124#980	16#980|20#8|19#20|60403#1|60402#1	0	null	null	1006	1	1	1	0	null	0	1	3	0	0	0	null			1	1	10600100#10600101	1#1#999	null
60011		34010285	5	998	198	null	16#1980|99000#8|10442#25|10441#150|6000110#5000|6000124#1980	16#1980|99000#8|10442#25|10441#150|6000110#5000	0	null	null	1006	1	1	1	0	null	0	1	3	0	0	0	null			1	1	10600110#10600111	1#1#999	null
60012		34010278	5	998	128	null	16#1280|20#10|19#30|60403#1|60402#2|6000124#1280	16#1280|20#10|19#30|60403#1|60402#2	0	null	null	1006	1	1	1	0	null	0	1	3	0	0	0	null			1	1	10600120#10600121	1#1#999	null
60013		34010286	5	998	198	null	16#1980|20#10|10423#5|10428#5|10424#30|6000124#1980	16#1980|20#10|10423#5|10428#5|10424#30	0	null	null	1006	1	1	1	0	null	0	1	3	0	0	0	null			1	1	10600130#10600131	1#1#999	null
61000		34010072	5	997	0	null	16#50|19#1|60067#1	16#50|19#1|60067#1	0	null	null	1006	1	0	0	0	null	0	0	3	0	0	0	null			1	1	10610000#10610001	1#1#999	null
61001		34010073	5	997	12	null	16#240|19#5|60100#1|6000124#120	16#240|19#5|60100#1	0	null	null	1006	1	0	1	1	null	0	1	3	0	0	0	null			1	1	10610010#10610011	1#1#999	null
61002		34010074	5	997	30	null	16#600|19#5|60103#1|6000124#300	16#600|19#5|60103#1	0	null	null	1006	1	0	1	1	null	0	1	3	0	0	0	null			1	1	10610020#10610021	1#1#999	null
61003		34010075	5	997	68	null	16#1360|81148#50|19#10|6000124#680	16#1360|81148#50|19#10	0	null	null	1006	1	0	1	1	null	0	1	3	0	0	0	null			1	1	10610030#10610031	1#1#999	null
61004		34010076	5	997	98	null	16#1960|14#20000000|14#10000000|14#10000000|6000124#980	16#1960|14#20000000|14#10000000|14#10000000	0	null	null	1006	1	0	1	1	null	0	1	3	0	0	0	null			1	1	10610040#10610041	1#1#999	null
61005		34010077	5	997	128	null	16#2560|81148#100|19#10|60155#1|6000124#1280	16#2560|81148#100|19#10|60155#1	0	null	null	1006	1	0	1	1	null	0	1	3	0	0	0	null			1	1	10610050#10610051	1#1#999	null
61006		34010270	5	997	328	null	16#6560|60432#1|19#30|6000088#1|6000124#3280	16#6560|60432#1|19#30|6000088#1	0	null	null	1006	1	0	1	1	null	0	1	3	0	0	0	null			1	1	10610060#10610061	1#1#999	null
61007		34010079	5	997	648	null	16#12960|6000072#50|20#14|60156#1|6000124#6480	16#12960|6000072#50|20#14|60156#1	0	null	null	1006	1	0	1	1	null	0	1	3	0	0	0	null			1	1	10610070#10610071	1#1#999	null
200		34010072	5	20	0	null	16#50|6001020#5	16#50|6001020#5	0	null	null	1006	1	1	1	1	2#1#999999	0	1	3	0	0	7	null			1	0	10002000#10002001	1#1#999|4#0#0	100#100#100#100#100
201		34010080	5	20	68	null	16#680|19#20|4#1000|14#5000000|6000124#680	16#680|19#20|4#1000|14#5000000	0	null	null	1006	1	1	1	1	2#1#999999	0	1	3	0	0	7	null			1	1	10002010#10002011	1#999#999|4#0#0	100#100#100#100#100
202		34010081	5	20	328	null	16#3280|6000085#20|20#5|19#20|6000124#3280	16#3280|6000085#20|20#5|19#20	0	null	null	1006	1	1	1	2	2#1#999999	0	1	3	0	0	7	null			1	1	10002020#10002021	1#999#999|4#0#0	100#100#100#100#100
203		34010082	5	20	98	null	16#980|60402#4|19#10|14#3000000|6000124#980	16#980|60402#4|19#10|14#3000000	0	null	null	1006	7	1	1	1	2#1#999999	0	1	3	0	0	7	null			1	1	10002030#10002031	1#1#999|4#0#0	100#100#100#100#100
204		34010083	5	20	198	null	16#1980|60403#5|19#20|14#10000000|6000124#1980	16#1980|60403#5|19#20|14#10000000	0	null	null	1006	7	1	1	1	2#1#999999	0	1	3	0	0	7	null			1	1	10002040#10002041	1#1#999|4#0#0	100#100#100#100#100
205		34010084	5	20	198	null	16#1980|72001#500|72002#15|19#15|6000124#1980	16#1980|72001#500|72002#15|19#15	0	null	null	1006	3	1	1	2	2#1#999999	0	1	3	0	0	7	null			1	1	10002050#10002051	1#999#999|4#0#0	100#100#100#100#100
206		34010085	5	20	30	null	16#300|18101#10|4#500|14#1000000|6000124#300	16#300|18101#10|4#500|14#1000000	0	null	null	1006	3	1	1	2	2#1#999999	0	1	3	0	0	7	null			1	1	10002060#10002061	1#40#999|4#0#0	100
207		34010086	5	20	198	null	16#1980|18102#10|20#2|6001020#50|6000124#1980	16#1980|18102#10|20#2|6001020#50	0	null	null	1006	2	1	1	1	2#1#999999	0	1	3	0	0	7	null			1	1	10002070#10002071	1#40#999|4#0#0	100#100#100#100#100
208		34010087	5	20	68	null	16#680|17012#30|17011#60|17009#200|6000124#680	16#680|17012#30|17011#60|17009#200	0	null	null	1006	3	1	1	1	2#1#999999	0	1	3	0	0	7	null			1	1	10002080#10002081	1#70#999|4#0#0	100#100#100#100#100
209		34010088	5	20	328	null	16#3280|17012#150|17011#300|17009#1000|6000124#3280	16#3280|17012#150|17011#300|17009#1000	0	null	null	1006	3	1	1	1	2#1#999999	0	1	3	0	0	7	null			1	1	10002090#10002091	1#70#999|4#0#0	100#100#100#100#100
210		34010089	5	20	198	null	16#1980|6000097#20|6000098#60|6000092#250|6000124#1980	16#1980|6000097#20|6000098#60|6000092#250	0	null	null	1006	3	1	1	1	2#1#999999	0	1	3	0	0	7	null			1	1	10002100#10002101	1#80#999|4#0#0	100
211		34010090	5	20	198	null	16#1980|99000#8|10442#30|10441#150|6000124#1980	16#1980|99000#8|10442#30|10441#150	0	null	null	1006	3	1	1	1	2#1#999999	0	1	3	0	0	7	null			1	1	10002110#10002111	1#90#999|4#0#0	100
212		34010299	5	20	68	null	16#680|10423#1|10422#2|10425#100|6000124#680	16#680|10423#1|10422#2|10425#100	0	null	null	1006	3	1	1	1	2#1#999999	0	1	3	0	0	7	null			1	1	10002120#10002121	1#100#999|4#0#0	100
213		34010300	5	20	328	null	16#3280|10423#6|10424#15|10425#600|6000124#3280	16#3280|10423#6|10424#15|10425#600	0	null	null	1006	3	1	1	1	2#1#999999	0	1	3	0	0	7	null			1	1	10002130#10002131	1#100#999|4#0#0	100#100#100#100#100
214		34010091	5	20	98	null	16#980|3#15000000|3#10000000|3#5000000|6000124#980	16#980|3#15000000|3#10000000|3#5000000	0	null	null	1006	3	1	1	2	2#1#999999	0	1	3	0	0	7	null			1	1	10002140#10002141	1#999#999|4#0#0	100#100#100#100#100
227		34010091	5	20	98	null	16#980|19#12|200010#1000|3#5000000|6000124#980	16#980|19#12|200010#1000|3#5000000	0	null	null	1006	3	1	1	2	2#1#999999	0	1	3	0	0	7	null			1	1	10002270#10002271	1#999#999|4#0#0	null
215		34010091	5	20	128	null	16#1280	16#1280	0	null	null	1006	3	1	1	2	2#1#999999	0	1	3	0	0	7	null			1	1	10002150#10002151	1#999#999|4#0#0	100
216		34010091	5	20	128	null	16#1280|72001#300|72002#50|14#8000000|6000124#1280	16#1280|72001#300|72002#50|14#8000000	0	null	null	1006	3	1	1	2	2#1#999999	0	1	3	0	0	7	null			1	1	10002160#10002161	1#999#999|4#0#0	100#100#100#100#100
217		34010091	5	20	128	null	16#1280|17011#50|17009#300|14#8000000|6000124#1280	16#1280|17011#50|17009#300|14#8000000	0	null	null	1006	3	1	1	2	2#1#999999	0	1	3	0	0	7	null			1	1	10002170#10002171	1#999#999|4#0#0	100#100#100#100#100
218		34010091	5	20	128	null	16#1280|6000092#150|6000097#15|6000098#30|6000124#1280	16#1280|6000092#150|6000097#15|6000098#30	0	null	null	1006	3	1	1	2	2#1#999999	0	1	3	0	0	7	null			1	1	10002180#10002181	1#999#999|4#0#0	100#100#100#100#100
219		34010091	5	20	128	null	16#1280	16#1280	0	null	null	1006	3	1	1	2	2#1#999999	0	1	3	0	0	7	null			1	1	10002190#10002191	1#999#999|4#0#0	100
220		34010091	5	20	198	null	16#1980|10422#3|10428#3|10425#300|6000124#1980	16#1980|10422#3|10428#3|10425#300	0	null	null	1006	3	1	1	2	2#1#999999	0	1	3	0	0	7	null			1	1	10002200#10002201	1#999#999|4#0#0	100#100#100#100#100
221		34010091	5	20	198	null	16#1980|20#10|200010#2000|3#10000000|6000124#1980	16#1980|20#10|200010#2000|3#10000000	0	null	null	1006	3	1	1	2	2#1#999999	0	1	3	0	0	7	null			1	1	10002210#10002211	1#999#999|4#0#0	100#100#100#100#100
222		34010091	5	20	198	null	16#1980	16#1980	0	null	null	1006	3	1	1	2	2#1#999999	0	1	3	0	0	7	null			1	1	10002220#10002221	1#999#999|4#0#0	100
223		34010091	5	20	328	null	16#3280|6000085#20|20#5|19#20|6000124#3280	16#3280|6000085#20|20#5|19#20	0	null	null	1006	1	1	1	2	2#1#999999	0	1	3	0	0	7	null			1	1	10002230#10002231	1#999#999|4#0#0	100
224		34010091	5	20	328	null	16#3280|6000110#10000|72001#600|72002#100|6000124#3280	16#3280|6000110#10000|72001#600|72002#100	0	null	null	1006	3	1	1	2	2#1#999999	0	1	3	0	0	7	null			1	1	10002240#10002241	1#999#999|4#0#0	100#100#100#100#100
225		34010091	5	20	328	null	16#3280|20#10|18102#10|6001020#50|6000124#3280	16#3280|20#10|18102#10|6001020#50	0	null	null	1006	3	1	1	2	2#1#999999	0	1	3	0	0	7	null			1	1	10002250#10002251	1#999#999|4#0#0	100#100#100#100#100
226		34010091	5	20	648	null	16#6480|20#40|14#20000000|3#10000000|6000124#6480	16#6480|20#40|14#20000000|3#10000000	0	null	null	1006	3	1	1	2	2#1#999999	0	1	3	0	0	7	null			1	1	10002260#10002261	1#999#999|4#0#0	100#100#100#100#100
300		34010092	5	22	30	null	16#300|1004#5|19#5|6000124#300	16#300|1004#5|19#5	0	null	null	1006	3	1	1	0	null	0	1	3	0	0	7	null			2	1	10003000#10003001	3#20003	100#100#100#100#100
301		34010092	5	22	68	null	16#680|1004#11|19#10|6000124#680	16#680|1004#11|19#10	0	null	null	1006	1	1	1	0	null	0	1	3	0	0	7	null			2	1	10003010#10003011	3#20003	100#100#100#100#100
302		34010092	5	22	128	null	16#1280|1004#24|20#5|6000124#1280	16#1280|1004#24|20#5	0	null	null	1006	1	1	1	0	null	0	1	3	0	0	7	null			2	1	10003020#10003021	3#20003	100#100#100#100#100
303		34010092	5	22	328	null	16#3280|1004#36|60403#3|6000110#2500|6000124#3280	16#3280|1004#36|60403#3|6000110#2500	0	null	null	1006	3	1	1	0	null	0	1	3	0	0	7	null			2	1	10003030#10003031	3#20003	100#100#100#100#100
314		34010092	5	22	30	null	16#300|50002#10|19#5|6000124#300	16#300|50002#10|19#5	0	null	null	1006	5	1	1	0	null	0	1	3	0	0	7	null			2	1	10003140#10003141	3#21003	100#100#100#100#100
315		34010092	5	22	68	null	16#680|50002#25|19#10|6000124#680	16#680|50002#25|19#10	0	null	null	1006	5	1	1	0	null	0	1	3	0	0	7	null			2	1	10003150#10003151	3#21003	100#100#100#100#100
316		34010092	5	22	128	null	16#1280|50002#50|20#5|6000124#1280	16#1280|50002#50|20#5	0	null	null	1006	5	1	1	0	null	0	1	3	0	0	7	null			2	1	10003160#10003161	3#21003	100#100#100#100#100
317		34010092	5	22	328	null	16#3280|50002#100|60403#3|6000110#2500|6000124#3280	16#3280|50002#100|60403#3|6000110#2500	0	null	null	1006	5	1	1	0	null	0	1	3	0	0	7	null			2	1	10003170#10003171	3#21003	100#100#100#100#100
610		34010093	5	22	98	null	16#980|87#10|20#2|81114#1|6000124#980	16#980|87#10|20#2|81114#1	0	null	null	1006	6	1	1	0	null	0	1	3	0	0	7	null			2	1	10006100#10006101	3#22003	100#100#100#100#100
611		34010094	5	22	128	null	16#1280|87#15|20#3|60415#1|6000124#1280	16#1280|87#15|20#3|60415#1	0	null	null	1006	6	1	1	0	null	0	1	3	0	0	7	null			2	1	10006110#10006111	3#22003	100#100#100#100#100
612		34010095	5	22	198	null	16#1980|87#20|6001022#50|60416#1|6000124#1980	16#1980|87#20|6001022#50|60416#1	0	null	null	1006	6	1	1	0	null	0	1	3	0	0	7	null			2	1	10006120#10006121	3#22003	100#100#100#100#100
613		34010096	5	22	328	null	16#3280|87#35|6000021#50|60408#1|6000124#3280	16#3280|87#35|6000021#50|60408#1	0	null	null	1006	1	1	1	0	null	0	1	3	0	0	7	null			2	1	10006130#10006131	3#22003	100#100#100#100#100
328		34010093	5	22	98	null	16#980|87#10|20#2|6000110#1500|6000124#980	16#980|87#10|20#2|6000110#1500	0	null	null	1006	6	1	1	0	null	0	1	3	0	0	7	null			2	1	10003280#10003281	3#30003	100#100#100#100#100
329		34010094	5	22	198	null	16#1980|87#20|20#4|6000088#1|6000124#1980	16#1980|87#20|20#4|6000088#1	0	null	null	1006	6	1	1	0	null	0	1	3	0	0	7	null			2	1	10003290#10003291	3#30003	100#100#100#100#100
330		34010095	5	22	328	null	16#3280|87#35|6001026#50|6000110#7500|6000124#3280	16#3280|87#35|6001026#50|6000110#7500	0	null	null	1006	6	1	1	0	null	0	1	3	0	0	7	null			2	1	10003300#10003301	3#30003	100#100#100#100#100
331		34010096	5	22	488	null	16#4880|87#50|6000055#50|6000089#1|6000124#4880	16#4880|87#50|6000055#50|6000089#1	0	null	null	1006	1	1	1	0	null	0	1	3	0	0	7	null			2	1	10003310#10003311	3#30003	100#100#100#100#100
342		34010093	5	22	98	null	16#980|87#10|20#2|17009#100|6000124#980	16#980|87#10|20#2|17009#100	0	null	null	1006	6	1	1	0	null	0	1	3	0	0	7	null			2	1	10003420#10003421	3#31003	100#100#100#100#100
343		34010094	5	22	128	null	16#1280|87#15|20#3|17011#80|6000124#1280	16#1280|87#15|20#3|17011#80	0	null	null	1006	6	1	1	0	null	0	1	3	0	0	7	null			2	1	10003430#10003431	3#31003	100#100#100#100#100
344		34010095	5	22	198	null	16#1980|87#20|6001023#50|17012#30|6000124#1980	16#1980|87#20|6001023#50|17012#30	0	null	null	1006	6	1	1	0	null	0	1	3	0	0	7	null			2	1	10003440#10003441	3#31003	100#100#100#100#100
345		34010096	5	22	328	null	16#3280|87#50|6000036#50|6000089#1|6000124#3280	16#3280|87#50|6000036#50|6000089#1	0	null	null	1006	1	1	1	0	null	0	1	3	0	0	7	null			2	1	10003450#10003451	3#31003	100#100#100#100#100
356		34010092	5	22	30	null	16#300|1004#5|19#5|6000124#300	16#300|1004#5|19#5	0	null	null	1006	3	1	1	0	null	0	1	3	0	0	7	null			2	1	10003560#10003561	3#32003	100#100#100#100#100
357		34010092	5	22	68	null	16#680|1004#11|19#10|6000124#680	16#680|1004#11|19#10	0	null	null	1006	1	1	1	0	null	0	1	3	0	0	7	null			2	1	10003570#10003571	3#32003	100#100#100#100#100
358		34010092	5	22	128	null	16#1280|1004#24|20#5|6000124#1280	16#1280|1004#24|20#5	0	null	null	1006	1	1	1	0	null	0	1	3	0	0	7	null			2	1	10003580#10003581	3#32003	100#100#100#100#100
359		34010092	5	22	328	null	16#3280|1004#36|60403#3|6000110#2500|6000124#3280	16#3280|1004#36|60403#3|6000110#2500	0	null	null	1006	3	1	1	0	null	0	1	3	0	0	7	null			2	1	10003590#10003591	3#32003	100#100#100#100#100
370		34010092	5	22	30	null	16#300|50002#10|19#5|6000124#300	16#300|50002#10|19#5	0	null	null	1006	5	1	1	0	null	0	1	3	0	0	7	null			2	1	10003700#10003701	3#33003	100#100#100#100#100
371		34010092	5	22	68	null	16#680|50002#25|19#10|6000124#680	16#680|50002#25|19#10	0	null	null	1006	5	1	1	0	null	0	1	3	0	0	7	null			2	1	10003710#10003711	3#33003	100#100#100#100#100
372		34010092	5	22	128	null	16#1280|50002#50|20#5|6000124#1280	16#1280|50002#50|20#5	0	null	null	1006	5	1	1	0	null	0	1	3	0	0	7	null			2	1	10003720#10003721	3#33003	100#100#100#100#100
373		34010092	5	22	328	null	16#3280|50002#100|60403#3|6000110#2500|6000124#3280	16#3280|50002#100|60403#3|6000110#2500	0	null	null	1006	5	1	1	0	null	0	1	3	0	0	7	null			2	1	10003730#10003731	3#33003	100#100#100#100#100
384		34010093	5	22	98	null	16#980|87#10|20#2|81114#1|6000124#980	16#980|87#10|20#2|81114#1	0	null	null	1006	6	1	1	0	null	0	1	3	0	0	7	null			2	1	10003840#10003841	3#34003	100#100#100#100#100
385		34010094	5	22	128	null	16#1280|87#15|20#3|60415#1|6000124#1280	16#1280|87#15|20#3|60415#1	0	null	null	1006	6	1	1	0	null	0	1	3	0	0	7	null			2	1	10003850#10003851	3#34003	100#100#100#100#100
386		34010095	5	22	198	null	16#1980|87#20|6001022#50|60416#1|6000124#1980	16#1980|87#20|6001022#50|60416#1	0	null	null	1006	6	1	1	0	null	0	1	3	0	0	7	null			2	1	10003860#10003861	3#34003	100#100#100#100#100
387		34010096	5	22	328	null	16#3280|87#35|6000025#50|60408#1|6000124#3280	16#3280|87#35|6000025#50|60408#1	0	null	null	1006	1	1	1	0	null	0	1	3	0	0	7	null			2	1	10003870#10003871	3#34003	100#100#100#100#100
500		34010093	5	22	98	null	16#980|87#10|20#2|6000110#1500|6000124#980	16#980|87#10|20#2|6000110#1500	0	null	null	1006	6	1	1	0	null	0	1	3	0	0	7	null			2	1	10005000#10005001	3#35003	100#100#100#100#100
501		34010094	5	22	198	null	16#1980|87#20|20#4|6000088#1|6000124#1980	16#1980|87#20|20#4|6000088#1	0	null	null	1006	6	1	1	0	null	0	1	3	0	0	7	null			2	1	10005010#10005011	3#35003	100#100#100#100#100
