Id	Name	BackpackOrNot	ItemType	ItemBaseType	PropertyName	Quantity	Isopen	IfResolve	ResolveReward	UseType	RewardGroup	UsePerCount	IsSave	HeroStar	Ifopen	ItemNumlimit	ExtraReward	IsGetShow
392202	1010397	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
392203	1010398	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
392204	1010399	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
393001	1010388	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
393002	1010389	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
393003	1010390	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
393004	1010391	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
393101	1010392	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
393102	1010393	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
393103	1010394	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
393104	1010395	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
393201	1010396	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
393202	1010397	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
393203	1010398	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
393204	1010399	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
394001	1010388	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
394002	1010389	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
394003	1010390	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
394004	1010391	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
394101	1010392	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
394102	1010393	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
394103	1010394	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
394104	1010395	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
394201	1010396	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
394202	1010397	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
394203	1010398	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
394204	1010399	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
395001	1010388	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
395002	1010389	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
395003	1010390	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
395004	1010391	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
395101	1010392	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
395102	1010393	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
395103	1010394	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
395104	1010395	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
395201	1010396	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
395202	1010397	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
395203	1010398	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
395204	1010399	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
396001	1010388	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
396002	1010389	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
396003	1010390	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
396004	1010391	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
396101	1010392	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
396102	1010393	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
396103	1010394	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
396104	1010395	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
396201	1010396	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
396202	1010397	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
396203	1010398	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
396204	1010399	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
397001	1010388	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
397002	1010389	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
397003	1010390	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
397004	1010391	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
397101	1010392	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
397102	1010393	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
397103	1010394	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
397104	1010395	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
397201	1010396	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
397202	1010397	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
397203	1010398	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
397204	1010399	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
398001	1010388	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
398002	1010389	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
398003	1010390	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
398004	1010391	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
398101	1010392	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
398102	1010393	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
398103	1010394	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
398104	1010395	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
398201	1010396	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
398202	1010397	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
398203	1010398	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
398204	1010399	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
399001	1010388	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
399002	1010389	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
399003	1010390	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
399004	1010391	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
399101	1010392	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
399102	1010393	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
399103	1010394	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
399104	1010395	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
399201	1010396	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
399202	1010397	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
399203	1010398	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
399204	1010399	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
400001	1010400	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
400002	1010401	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
400003	1010402	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
400004	1010403	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
400101	1010404	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
400102	1010405	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
400103	1010406	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
400104	1010407	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
400201	1010408	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
400202	1010409	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
400203	1010410	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
400204	1010411	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
401001	1010400	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
401002	1010401	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
401003	1010402	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
401004	1010403	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
401101	1010404	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
401102	1010405	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
401103	1010406	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
401104	1010407	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
401201	1010408	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
401202	1010409	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
401203	1010410	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
401204	1010411	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
402001	1010400	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
402002	1010401	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
402003	1010402	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
402004	1010403	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
402101	1010404	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
402102	1010405	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
402103	1010406	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
402104	1010407	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
402201	1010408	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
402202	1010409	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
402203	1010410	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
402204	1010411	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
403001	1010400	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
403002	1010401	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
403003	1010402	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
403004	1010403	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
403101	1010404	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
403102	1010405	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
403103	1010406	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
403104	1010407	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
403201	1010408	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
403202	1010409	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
403203	1010410	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
403204	1010411	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
404001	1010400	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
404002	1010401	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
404003	1010402	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
404004	1010403	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
404101	1010404	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
404102	1010405	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
404103	1010406	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
404104	1010407	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
404201	1010408	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
404202	1010409	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
404203	1010410	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
404204	1010411	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
405001	1010400	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
405002	1010401	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
405003	1010402	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
405004	1010403	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
405101	1010404	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
405102	1010405	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
405103	1010406	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
405104	1010407	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
405201	1010408	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
405202	1010409	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
405203	1010410	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
405204	1010411	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
406001	1010400	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
406002	1010401	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
406003	1010402	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
406004	1010403	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
406101	1010404	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
406102	1010405	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
406103	1010406	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
406104	1010407	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
406201	1010408	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
406202	1010409	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
406203	1010410	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
406204	1010411	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
407001	1010400	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
407002	1010401	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
407003	1010402	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
407004	1010403	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
407101	1010404	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
407102	1010405	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
407103	1010406	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
407104	1010407	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
407201	1010408	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
407202	1010409	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
407203	1010410	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
407204	1010411	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
408001	1010400	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
408002	1010401	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
408003	1010402	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
408004	1010403	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
408101	1010404	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
408102	1010405	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
408103	1010406	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
408104	1010407	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
408201	1010408	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
408202	1010409	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
408203	1010410	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
408204	1010411	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
409001	1010400	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
409002	1010401	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
409003	1010402	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
409004	1010403	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
409101	1010404	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
409102	1010405	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
409103	1010406	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
409104	1010407	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
409201	1010408	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
409202	1010409	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
409203	1010410	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
409204	1010411	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
410001	1010412	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
410002	1010413	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
410003	1010414	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
410004	1010415	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
410101	1010416	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
410102	1010417	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
410103	1010418	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
410104	1010419	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
410201	1010420	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
410202	1010421	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
410203	1010422	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
410204	1010423	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
411001	1010412	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
411002	1010413	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
411003	1010414	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
411004	1010415	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
411101	1010416	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
411102	1010417	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
411103	1010418	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
411104	1010419	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
411201	1010420	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
411202	1010421	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
411203	1010422	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
411204	1010423	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
412001	1010412	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
412002	1010413	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
412003	1010414	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
412004	1010415	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
412101	1010416	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
412102	1010417	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
412103	1010418	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
412104	1010419	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
412201	1010420	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
412202	1010421	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
412203	1010422	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
412204	1010423	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
413001	1010412	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
413002	1010413	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
413003	1010414	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
413004	1010415	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
413101	1010416	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
413102	1010417	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
413103	1010418	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
413104	1010419	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
413201	1010420	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
413202	1010421	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
413203	1010422	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
413204	1010423	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
414001	1010412	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
414002	1010413	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
414003	1010414	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
414004	1010415	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
414101	1010416	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
414102	1010417	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
414103	1010418	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
414104	1010419	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
414201	1010420	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
414202	1010421	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
414203	1010422	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
414204	1010423	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
415001	1010412	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
415002	1010413	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
415003	1010414	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
415004	1010415	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
415101	1010416	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
415102	1010417	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
415103	1010418	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
415104	1010419	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
415201	1010420	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
415202	1010421	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
415203	1010422	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
415204	1010423	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
416001	1010412	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
416002	1010413	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
416003	1010414	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
416004	1010415	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
416101	1010416	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
416102	1010417	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
416103	1010418	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
416104	1010419	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
416201	1010420	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
416202	1010421	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
416203	1010422	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
416204	1010423	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
417001	1010412	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
417002	1010413	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
417003	1010414	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
417004	1010415	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
417101	1010416	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
417102	1010417	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
417103	1010418	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
417104	1010419	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
417201	1010420	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
417202	1010421	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
417203	1010422	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
417204	1010423	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
418001	1010412	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
418002	1010413	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
418003	1010414	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
418004	1010415	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
418101	1010416	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
418102	1010417	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
418103	1010418	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
418104	1010419	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
418201	1010420	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
418202	1010421	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
418203	1010422	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
418204	1010423	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
419001	1010412	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
419002	1010413	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
419003	1010414	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
419004	1010415	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
419101	1010416	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
419102	1010417	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
419103	1010418	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
419104	1010419	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
419201	1010420	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
419202	1010421	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
419203	1010422	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
419204	1010423	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
429001	1010424	true	10	2	0	5	true	0	 	1	429001	0	1	0	1	99999	null	1
429002	1010425	true	10	2	0	5	true	0	 	1	429002	0	1	0	1	99999	null	1
429003	1010426	true	10	2	0	5	true	0	 	1	429003	0	1	0	1	99999	null	1
