Id	MapId	GameType	GameCount	MonsterPoint	BossMapPointId	NormalEnergy	RandomStore	BoxReward	BoxPosition	GameType1	GameType2	GameType3
134	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2134001#100|2134002#100|2134003#100|2134004#100|2134005#100|2134006#100|2134007#100|2134008#100	2134000	25	1#700|2#290|3#10	72001#8,6000110#85,14#96500,16#50	4#10|1#7|2#6|4#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
135	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2135001#100|2135002#100|2135003#100|2135004#100|2135005#100|2135006#100|2135007#100|2135008#100	2135000	25	1#700|2#290|3#10	6000110#85,16#50,72001#8,14#97000	3#11|5#7|1#5|4#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
136	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2136001#100|2136002#100|2136003#100|2136004#100|2136005#100|2136006#100|2136007#100|2136008#100	2136000	25	1#700|2#290|3#10	16#50,14#97500,6000110#85,72001#8	3#11|2#8|5#5|2#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
137	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2137001#100|2137002#100|2137003#100|2137004#100|2137005#100|2137006#100|2137007#100|2137008#100	2137000	25	1#700|2#290|3#10	14#98000,6000110#85,16#50,72001#8	2#10|2#8|5#5|2#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
138	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2138001#100|2138002#100|2138003#100|2138004#100|2138005#100|2138006#100|2138007#100|2138008#100	2138000	25	1#700|2#290|3#10	72001#8,16#50,6000110#85,14#98500	5#9|1#7|4#6|1#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
139	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2139001#100|2139002#100|2139003#100|2139004#100|2139005#100|2139006#100|2139007#100|2139008#100	2139000	25	1#700|2#290|3#10	6000110#85,14#99000,72001#8,16#50	1#9|5#7|1#5|2#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
140	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2140001#100|2140002#100|2140003#100|2140004#100|2140005#100|2140006#100|2140007#100|2140008#100	2140000	25	1#700|2#290|3#10	16#50,72001#8,14#99500,6000110#85	2#10|2#8|2#6|2#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
141	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2141001#100|2141002#100|2141003#100|2141004#100|2141005#100|2141006#100|2141007#100|2141008#100	2141000	25	1#700|2#290|3#10	14#100000,16#50,72001#9,6000110#90	5#9|5#7|2#6|2#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
142	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2142001#100|2142002#100|2142003#100|2142004#100|2142005#100|2142006#100|2142007#100|2142008#100	2142000	25	1#700|2#290|3#10	72001#9,6000110#90,14#100500,16#50	4#10|1#7|4#6|1#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
143	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2143001#100|2143002#100|2143003#100|2143004#100|2143005#100|2143006#100|2143007#100|2143008#100	2143000	25	1#700|2#290|3#10	6000110#90,14#101000,16#50,72001#9	5#9|4#8|1#5|5#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
144	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2144001#100|2144002#100|2144003#100|2144004#100|2144005#100|2144006#100|2144007#100|2144008#100	2144000	25	1#700|2#290|3#10	16#50,72001#9,6000110#90,14#101500	2#10|4#8|4#6|4#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
145	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2145001#100|2145002#100|2145003#100|2145004#100|2145005#100|2145006#100|2145007#100|2145008#100	2145000	25	1#700|2#290|3#10	14#102000,72001#9,6000110#90,16#50	3#11|1#7|2#6|4#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
146	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2146001#100|2146002#100|2146003#100|2146004#100|2146005#100|2146006#100|2146007#100|2146008#100	2146000	25	1#700|2#290|3#10	72001#9,6000110#90,14#102500,16#50	3#11|5#7|2#6|5#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
147	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2147001#100|2147002#100|2147003#100|2147004#100|2147005#100|2147006#100|2147007#100|2147008#100	2147000	25	1#700|2#290|3#10	6000110#90,16#50,72001#9,14#103000	3#11|2#8|5#5|4#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
148	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2148001#100|2148002#100|2148003#100|2148004#100|2148005#100|2148006#100|2148007#100|2148008#100	2148000	25	1#700|2#290|3#10	16#50,14#103500,6000110#90,72001#9	2#10|1#7|4#6|4#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
149	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2149001#100|2149002#100|2149003#100|2149004#100|2149005#100|2149006#100|2149007#100|2149008#100	2149000	25	1#700|2#290|3#10	14#104000,6000110#90,72001#9,16#50	2#10|5#7|5#5|5#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
150	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2150001#100|2150002#100|2150003#100|2150004#100|2150005#100|2150006#100|2150007#100|2150008#100	2150000	25	1#700|2#290|3#10	72001#9,16#50,6000110#90,14#104500	2#10|2#8|5#5|2#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
151	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2151001#100|2151002#100|2151003#100|2151004#100|2151005#100|2151006#100|2151007#100|2151008#100	2151000	25	1#700|2#290|3#10	6000110#95,14#105000,16#50,72001#9	4#10|4#8|5#5|4#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
152	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2152001#100|2152002#100|2152003#100|2152004#100|2152005#100|2152006#100|2152007#100|2152008#100	2152000	25	1#700|2#290|3#10	16#50,72001#9,14#105500,6000110#95	3#11|5#7|5#5|2#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
153	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2153001#100|2153002#100|2153003#100|2153004#100|2153005#100|2153006#100|2153007#100|2153008#100	2153000	25	1#700|2#290|3#10	14#106000,16#50,6000110#95,72001#9	1#9|2#8|4#6|5#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
154	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2154001#100|2154002#100|2154003#100|2154004#100|2154005#100|2154006#100|2154007#100|2154008#100	2154000	25	1#700|2#290|3#10	72001#9,6000110#95,16#50,14#106500	3#11|4#8|2#6|2#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
155	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2155001#100|2155002#100|2155003#100|2155004#100|2155005#100|2155006#100|2155007#100|2155008#100	2155000	25	1#700|2#290|3#10	6000110#95,14#107000,72001#9,16#50	2#10|2#8|1#5|4#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
156	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2156001#100|2156002#100|2156003#100|2156004#100|2156005#100|2156006#100|2156007#100|2156008#100	2156000	25	1#700|2#290|3#10	16#50,72001#9,14#107500,6000110#95	5#9|1#7|1#5|2#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
157	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2157001#100|2157002#100|2157003#100|2157004#100|2157005#100|2157006#100|2157007#100|2157008#100	2157000	25	1#700|2#290|3#10	14#108000,72001#9,16#50,6000110#95	4#10|4#8|2#6|1#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
158	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2158001#100|2158002#100|2158003#100|2158004#100|2158005#100|2158006#100|2158007#100|2158008#100	2158000	25	1#700|2#290|3#10	72001#9,6000110#95,14#108500,16#50	5#9|1#7|4#6|5#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
159	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2159001#100|2159002#100|2159003#100|2159004#100|2159005#100|2159006#100|2159007#100|2159008#100	2159000	25	1#700|2#290|3#10	6000110#95,16#50,72001#9,14#109000	1#9|5#7|5#5|2#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
160	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2160001#100|2160002#100|2160003#100|2160004#100|2160005#100|2160006#100|2160007#100|2160008#100	2160000	25	1#700|2#290|3#10	16#50,14#109500,6000110#95,72001#9	4#10|5#7|5#5|4#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
161	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2161001#100|2161002#100|2161003#100|2161004#100|2161005#100|2161006#100|2161007#100|2161008#100	2161000	25	1#700|2#290|3#10	14#110000,6000110#100,16#50,72001#10	4#10|1#7|1#5|4#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
162	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2162001#100|2162002#100|2162003#100|2162004#100|2162005#100|2162006#100|2162007#100|2162008#100	2162000	25	1#700|2#290|3#10	72001#10,16#50,6000110#100,14#110500	3#11|5#7|1#5|5#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
163	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2163001#100|2163002#100|2163003#100|2163004#100|2163005#100|2163006#100|2163007#100|2163008#100	2163000	25	1#700|2#290|3#10	6000110#100,14#111000,72001#10,16#50	2#10|2#8|2#6|5#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
164	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2164001#100|2164002#100|2164003#100|2164004#100|2164005#100|2164006#100|2164007#100|2164008#100	2164000	25	1#700|2#290|3#10	16#50,72001#10,14#111500,6000110#100	4#10|4#8|5#5|4#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
165	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2165001#100|2165002#100|2165003#100|2165004#100|2165005#100|2165006#100|2165007#100|2165008#100	2165000	25	1#700|2#290|3#10	14#112000,16#50,72001#10,6000110#100	5#9|1#7|1#5|4#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
166	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2166001#100|2166002#100|2166003#100|2166004#100|2166005#100|2166006#100|2166007#100|2166008#100	2166000	25	1#700|2#290|3#10	72001#10,6000110#100,14#112500,16#50	5#9|5#7|1#5|2#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
167	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2167001#100|2167002#100|2167003#100|2167004#100|2167005#100|2167006#100|2167007#100|2167008#100	2167000	25	1#700|2#290|3#10	6000110#100,14#113000,16#50,72001#10	4#10|5#7|5#5|2#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
168	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2168001#100|2168002#100|2168003#100|2168004#100|2168005#100|2168006#100|2168007#100|2168008#100	2168000	25	1#700|2#290|3#10	16#50,72001#10,6000110#100,14#113500	1#9|5#7|1#5|4#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
169	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2169001#100|2169002#100|2169003#100|2169004#100|2169005#100|2169006#100|2169007#100|2169008#100	2169000	25	1#700|2#290|3#10	14#114000,72001#10,6000110#100,16#50	1#9|1#7|1#5|4#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
170	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2170001#100|2170002#100|2170003#100|2170004#100|2170005#100|2170006#100|2170007#100|2170008#100	2170000	25	1#700|2#290|3#10	72001#10,6000110#100,14#114500,16#50	5#9|4#8|5#5|1#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
171	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2171001#100|2171002#100|2171003#100|2171004#100|2171005#100|2171006#100|2171007#100|2171008#100	2171000	25	1#700|2#290|3#10	6000110#105,16#50,72001#10,14#115000	1#9|4#8|5#5|1#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
172	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2172001#100|2172002#100|2172003#100|2172004#100|2172005#100|2172006#100|2172007#100|2172008#100	2172000	25	1#700|2#290|3#10	16#50,14#115500,6000110#105,72001#10	1#9|5#7|5#5|4#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
173	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2173001#100|2173002#100|2173003#100|2173004#100|2173005#100|2173006#100|2173007#100|2173008#100	2173000	25	1#700|2#290|3#10	14#116000,6000110#105,72001#10,16#50	1#9|1#7|4#6|2#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
174	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2174001#100|2174002#100|2174003#100|2174004#100|2174005#100|2174006#100|2174007#100|2174008#100	2174000	25	1#700|2#290|3#10	72001#10,16#50,6000110#105,14#116500	2#10|1#7|1#5|4#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
175	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2175001#100|2175002#100|2175003#100|2175004#100|2175005#100|2175006#100|2175007#100|2175008#100	2175000	25	1#700|2#290|3#10	6000110#105,14#117000,16#50,72001#10	2#10|1#7|5#5|2#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
176	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2176001#100|2176002#100|2176003#100|2176004#100|2176005#100|2176006#100|2176007#100|2176008#100	2176000	25	1#700|2#290|3#10	16#50,72001#10,14#117500,6000110#105	1#9|1#7|2#6|5#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
177	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2177001#100|2177002#100|2177003#100|2177004#100|2177005#100|2177006#100|2177007#100|2177008#100	2177000	25	1#700|2#290|3#10	14#118000,16#50,6000110#105,72001#10	1#9|1#7|5#5|2#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
178	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2178001#100|2178002#100|2178003#100|2178004#100|2178005#100|2178006#100|2178007#100|2178008#100	2178000	25	1#700|2#290|3#10	72001#10,6000110#105,16#50,14#118500	2#10|2#8|2#6|4#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
179	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2179001#100|2179002#100|2179003#100|2179004#100|2179005#100|2179006#100|2179007#100|2179008#100	2179000	25	1#700|2#290|3#10	6000110#105,14#119000,72001#10,16#50	2#10|2#8|1#5|1#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
180	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2180001#100|2180002#100|2180003#100|2180004#100|2180005#100|2180006#100|2180007#100|2180008#100	2180000	25	1#700|2#290|3#10	16#50,72001#10,14#119500,6000110#105	3#11|1#7|1#5|4#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
181	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2181001#100|2181002#100|2181003#100|2181004#100|2181005#100|2181006#100|2181007#100|2181008#100	2181000	25	1#700|2#290|3#10	14#120000,72001#11,16#50,6000110#110	4#10|4#8|1#5|5#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
182	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2182001#100|2182002#100|2182003#100|2182004#100|2182005#100|2182006#100|2182007#100|2182008#100	2182000	25	1#700|2#290|3#10	72001#11,6000110#110,14#120500,16#50	4#10|2#8|5#5|4#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
183	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2183001#100|2183002#100|2183003#100|2183004#100|2183005#100|2183006#100|2183007#100|2183008#100	2183000	25	1#700|2#290|3#10	6000110#110,16#50,72001#11,14#121000	2#10|2#8|4#6|4#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
184	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2184001#100|2184002#100|2184003#100|2184004#100|2184005#100|2184006#100|2184007#100|2184008#100	2184000	25	1#700|2#290|3#10	16#50,14#121500,6000110#110,72001#11	1#9|4#8|5#5|4#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
185	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2185001#100|2185002#100|2185003#100|2185004#100|2185005#100|2185006#100|2185007#100|2185008#100	2185000	25	1#700|2#290|3#10	14#122000,6000110#110,16#50,72001#11	2#10|2#8|1#5|5#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
186	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2186001#100|2186002#100|2186003#100|2186004#100|2186005#100|2186006#100|2186007#100|2186008#100	2186000	25	1#700|2#290|3#10	72001#11,16#50,6000110#110,14#122500	4#10|1#7|4#6|5#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
187	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2187001#100|2187002#100|2187003#100|2187004#100|2187005#100|2187006#100|2187007#100|2187008#100	2187000	25	1#700|2#290|3#10	6000110#110,14#123000,72001#11,16#50	2#10|2#8|5#5|4#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
188	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2188001#100|2188002#100|2188003#100|2188004#100|2188005#100|2188006#100|2188007#100|2188008#100	2188000	25	1#700|2#290|3#10	16#50,72001#11,14#123500,6000110#110	1#9|2#8|4#6|2#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
189	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2189001#100|2189002#100|2189003#100|2189004#100|2189005#100|2189006#100|2189007#100|2189008#100	2189000	25	1#700|2#290|3#10	14#124000,16#50,72001#11,6000110#110	2#10|4#8|5#5|4#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
190	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2190001#100|2190002#100|2190003#100|2190004#100|2190005#100|2190006#100|2190007#100|2190008#100	2190000	25	1#700|2#290|3#10	72001#11,6000110#110,14#124500,16#50	2#10|5#7|4#6|2#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
191	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2191001#100|2191002#100|2191003#100|2191004#100|2191005#100|2191006#100|2191007#100|2191008#100	2191000	25	1#700|2#290|3#10	6000110#115,14#125000,16#50,72001#11	5#9|2#8|2#6|2#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
192	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2192001#100|2192002#100|2192003#100|2192004#100|2192005#100|2192006#100|2192007#100|2192008#100	2192000	25	1#700|2#290|3#10	16#50,72001#11,6000110#115,14#125500	1#9|1#7|5#5|5#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
193	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2193001#100|2193002#100|2193003#100|2193004#100|2193005#100|2193006#100|2193007#100|2193008#100	2193000	25	1#700|2#290|3#10	14#126000,72001#11,6000110#115,16#50	5#9|4#8|2#6|1#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
194	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2194001#100|2194002#100|2194003#100|2194004#100|2194005#100|2194006#100|2194007#100|2194008#100	2194000	25	1#700|2#290|3#10	72001#11,6000110#115,14#126500,16#50	3#11|1#7|4#6|2#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
195	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2195001#100|2195002#100|2195003#100|2195004#100|2195005#100|2195006#100|2195007#100|2195008#100	2195000	25	1#700|2#290|3#10	6000110#115,16#50,72001#11,14#127000	4#10|2#8|5#5|4#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
196	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2196001#100|2196002#100|2196003#100|2196004#100|2196005#100|2196006#100|2196007#100|2196008#100	2196000	25	1#700|2#290|3#10	16#50,14#127500,6000110#115,72001#11	3#11|5#7|4#6|4#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
197	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2197001#100|2197002#100|2197003#100|2197004#100|2197005#100|2197006#100|2197007#100|2197008#100	2197000	25	1#700|2#290|3#10	14#128000,6000110#115,72001#11,16#50	4#10|1#7|2#6|1#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
198	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2198001#100|2198002#100|2198003#100|2198004#100|2198005#100|2198006#100|2198007#100|2198008#100	2198000	25	1#700|2#290|3#10	72001#11,16#50,6000110#115,14#128500	1#9|5#7|2#6|5#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
199	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2199001#100|2199002#100|2199003#100|2199004#100|2199005#100|2199006#100|2199007#100|2199008#100	2199000	25	1#700|2#290|3#10	6000110#115,14#129000,16#50,72001#11	4#10|4#8|2#6|4#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
200	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2200001#100|2200002#100|2200003#100|2200004#100|2200005#100|2200006#100|2200007#100|2200008#100	2200000	25	1#700|2#290|3#10	16#50,72001#11,14#129500,6000110#115	1#9|4#8|2#6|5#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
