Id	Style	Refresh	TriggerRules	InitialEventId	RandomProbability	IsShowFightAbility
2099005	1	2	1	2099005	null	null
2099006	1	2	1	2099006	null	null
2099007	1	2	1	2099007	null	null
2099008	1	2	1	2099008	null	null
2100000	2	2	1	2100000	null	null
2100001	1	2	1	2100001	null	null
2100002	1	2	1	2100002	null	null
2100003	1	2	1	2100003	null	null
2100004	1	2	1	2100004	null	null
2100005	1	2	1	2100005	null	null
2100006	1	2	1	2100006	null	null
2100007	1	2	1	2100007	null	null
2100008	1	2	1	2100008	null	null
4001042	13	4	2	4001145	null	null
4001043	13	4	2	4001149	null	null
4001044	13	4	2	4001153	null	null
4001045	13	4	2	4001157	null	null
6001002	22	2	2	0	null	null
6001003	23	2	2	0	null	null
6001004	24	2	2	0	null	null
6001005	25	2	2	0	null	null
6001006	26	2	2	0	null	null
6001007	27	2	2	0	null	null
6001008	28	2	2	2	null	null
6001009	28	2	2	3	null	null
6001010	28	2	2	4	null	null
6001011	31	2	2	0	null	null
5001042	13	4	2	5001145	null	null
5001043	13	4	2	5001149	null	null
5001044	13	4	2	5001153	null	null
5001045	13	4	2	5001157	null	null
5001001	1	3	1	5001001	null	40102
5001002	1	3	1	5001002	null	40102
5001003	1	3	1	5001003	null	40102
5001004	1	3	1	5001004	null	40102
5001005	1	3	1	5001005	null	40102
5001006	1	3	1	5001006	null	40102
5001007	10	3	1	5001007	null	null
5001008	10	3	1	5001008	null	null
5001009	10	3	1	5001011	null	null
5001010	10	3	1	5001014	null	null
5001011	10	3	1	5001018	null	null
5001012	10	3	1	5001022	null	null
5001013	10	3	1	5001023	null	null
5001014	10	3	1	5001024	null	null
5001015	10	3	1	5001025	null	null
5001016	10	3	1	5001026	null	null
5001017	10	3	1	5001027	null	null
5001018	10	3	1	5001029	null	null
5001019	1	3	1	5001031	null	400000
5001020	10	3	1	5001032	null	null
5001021	10	3	1	5001033	null	null
5001022	10	3	1	5001034	null	null
5001023	10	3	1	5001035	null	null
5001024	10	3	1	5001036	null	null
5001025	10	3	1	5001037	null	null
5001026	10	3	1	5001038	null	null
5001027	10	3	1	5001039	null	null
5001028	10	3	1	5001040	null	null
5001029	10	3	1	5001042	null	null
5001030	10	3	1	5001043	null	null
5001031	7	3	2	5001044	null	null
5001032	9	3	2	5001046	null	null
5001033	1	3	1	5001047	null	400000
5001034	1	3	1	5001048	null	400000
5001035	1	3	1	5001049	null	400000
2000015	9	3	2	2000015	null	null
2000016	9	3	2	2000016	null	null
2000017	9	3	2	2000017	null	null
2000018	9	3	2	2000018	null	null
2000019	9	3	2	2000019	null	null
2000020	9	3	2	2000020	null	null
2000021	9	3	2	2000021	null	null
2000022	9	3	2	2000022	null	null
2000023	9	3	2	2000023	null	null
2000024	9	3	2	2000024	null	null
2000025	9	3	2	2000025	null	null
2000026	9	3	2	2000026	null	null
2000027	9	3	2	2000027	null	null
2000028	9	3	2	2000028	null	null
2101000	2	2	1	2101000	null	null
2101001	1	2	1	2101001	null	null
2101002	1	2	1	2101002	null	null
2101003	1	2	1	2101003	null	null
2101004	1	2	1	2101004	null	null
2101005	1	2	1	2101005	null	null
2101006	1	2	1	2101006	null	null
2101007	1	2	1	2101007	null	null
2101008	1	2	1	2101008	null	null
2102000	2	2	1	2102000	null	null
2102001	1	2	1	2102001	null	null
2102002	1	2	1	2102002	null	null
2102003	1	2	1	2102003	null	null
2102004	1	2	1	2102004	null	null
2102005	1	2	1	2102005	null	null
2102006	1	2	1	2102006	null	null
2102007	1	2	1	2102007	null	null
2102008	1	2	1	2102008	null	null
2103000	2	2	1	2103000	null	null
2103001	1	2	1	2103001	null	null
2103002	1	2	1	2103002	null	null
2103003	1	2	1	2103003	null	null
2103004	1	2	1	2103004	null	null
2103005	1	2	1	2103005	null	null
2103006	1	2	1	2103006	null	null
2103007	1	2	1	2103007	null	null
2103008	1	2	1	2103008	null	null
2104000	2	2	1	2104000	null	null
2104001	1	2	1	2104001	null	null
2104002	1	2	1	2104002	null	null
2104003	1	2	1	2104003	null	null
2104004	1	2	1	2104004	null	null
2104005	1	2	1	2104005	null	null
2104006	1	2	1	2104006	null	null
2104007	1	2	1	2104007	null	null
2104008	1	2	1	2104008	null	null
2105000	2	2	1	2105000	null	null
2105001	1	2	1	2105001	null	null
2105002	1	2	1	2105002	null	null
2105003	1	2	1	2105003	null	null
2105004	1	2	1	2105004	null	null
2105005	1	2	1	2105005	null	null
2105006	1	2	1	2105006	null	null
2105007	1	2	1	2105007	null	null
2105008	1	2	1	2105008	null	null
2106000	2	2	1	2106000	null	null
2106001	1	2	1	2106001	null	null
2106002	1	2	1	2106002	null	null
2106003	1	2	1	2106003	null	null
2106004	1	2	1	2106004	null	null
2106005	1	2	1	2106005	null	null
2106006	1	2	1	2106006	null	null
2106007	1	2	1	2106007	null	null
2106008	1	2	1	2106008	null	null
2107000	2	2	1	2107000	null	null
2107001	1	2	1	2107001	null	null
2107002	1	2	1	2107002	null	null
2107003	1	2	1	2107003	null	null
2107004	1	2	1	2107004	null	null
2107005	1	2	1	2107005	null	null
2107006	1	2	1	2107006	null	null
2107007	1	2	1	2107007	null	null
2107008	1	2	1	2107008	null	null
2108000	2	2	1	2108000	null	null
2108001	1	2	1	2108001	null	null
2108002	1	2	1	2108002	null	null
2108003	1	2	1	2108003	null	null
2108004	1	2	1	2108004	null	null
2108005	1	2	1	2108005	null	null
2108006	1	2	1	2108006	null	null
2108007	1	2	1	2108007	null	null
2108008	1	2	1	2108008	null	null
2109000	2	2	1	2109000	null	null
2109001	1	2	1	2109001	null	null
2109002	1	2	1	2109002	null	null
2109003	1	2	1	2109003	null	null
2109004	1	2	1	2109004	null	null
2109005	1	2	1	2109005	null	null
2109006	1	2	1	2109006	null	null
2109007	1	2	1	2109007	null	null
2109008	1	2	1	2109008	null	null
2110000	2	2	1	2110000	null	null
2110001	1	2	1	2110001	null	null
2110002	1	2	1	2110002	null	null
2110003	1	2	1	2110003	null	null
2110004	1	2	1	2110004	null	null
2110005	1	2	1	2110005	null	null
2110006	1	2	1	2110006	null	null
2110007	1	2	1	2110007	null	null
2110008	1	2	1	2110008	null	null
2111000	2	2	1	2111000	null	null
2111001	1	2	1	2111001	null	null
2111002	1	2	1	2111002	null	null
2111003	1	2	1	2111003	null	null
2111004	1	2	1	2111004	null	null
2111005	1	2	1	2111005	null	null
2111006	1	2	1	2111006	null	null
2111007	1	2	1	2111007	null	null
2111008	1	2	1	2111008	null	null
2112000	2	2	1	2112000	null	null
2112001	1	2	1	2112001	null	null
2112002	1	2	1	2112002	null	null
2112003	1	2	1	2112003	null	null
2112004	1	2	1	2112004	null	null
2112005	1	2	1	2112005	null	null
2112006	1	2	1	2112006	null	null
2112007	1	2	1	2112007	null	null
2112008	1	2	1	2112008	null	null
2113000	2	2	1	2113000	null	null
2113001	1	2	1	2113001	null	null
2113002	1	2	1	2113002	null	null
2113003	1	2	1	2113003	null	null
2113004	1	2	1	2113004	null	null
2113005	1	2	1	2113005	null	null
2113006	1	2	1	2113006	null	null
2113007	1	2	1	2113007	null	null
2113008	1	2	1	2113008	null	null
2114000	2	2	1	2114000	null	null
2114001	1	2	1	2114001	null	null
2114002	1	2	1	2114002	null	null
2114003	1	2	1	2114003	null	null
2114004	1	2	1	2114004	null	null
2114005	1	2	1	2114005	null	null
2114006	1	2	1	2114006	null	null
2114007	1	2	1	2114007	null	null
2114008	1	2	1	2114008	null	null
2115000	2	2	1	2115000	null	null
2115001	1	2	1	2115001	null	null
2115002	1	2	1	2115002	null	null
2115003	1	2	1	2115003	null	null
2115004	1	2	1	2115004	null	null
2115005	1	2	1	2115005	null	null
2115006	1	2	1	2115006	null	null
2115007	1	2	1	2115007	null	null
2115008	1	2	1	2115008	null	null
2116000	2	2	1	2116000	null	null
2116001	1	2	1	2116001	null	null
2116002	1	2	1	2116002	null	null
2116003	1	2	1	2116003	null	null
2116004	1	2	1	2116004	null	null
2116005	1	2	1	2116005	null	null
2116006	1	2	1	2116006	null	null
2116007	1	2	1	2116007	null	null
2116008	1	2	1	2116008	null	null
2117000	2	2	1	2117000	null	null
2117001	1	2	1	2117001	null	null
2117002	1	2	1	2117002	null	null
2117003	1	2	1	2117003	null	null
2117004	1	2	1	2117004	null	null
2117005	1	2	1	2117005	null	null
2117006	1	2	1	2117006	null	null
2117007	1	2	1	2117007	null	null
2117008	1	2	1	2117008	null	null
2118000	2	2	1	2118000	null	null
2118001	1	2	1	2118001	null	null
2118002	1	2	1	2118002	null	null
2118003	1	2	1	2118003	null	null
2118004	1	2	1	2118004	null	null
2118005	1	2	1	2118005	null	null
2118006	1	2	1	2118006	null	null
2118007	1	2	1	2118007	null	null
2118008	1	2	1	2118008	null	null
2119000	2	2	1	2119000	null	null
2119001	1	2	1	2119001	null	null
2119002	1	2	1	2119002	null	null
2119003	1	2	1	2119003	null	null
2119004	1	2	1	2119004	null	null
2119005	1	2	1	2119005	null	null
2119006	1	2	1	2119006	null	null
2119007	1	2	1	2119007	null	null
2119008	1	2	1	2119008	null	null
2120000	2	2	1	2120000	null	null
2120001	1	2	1	2120001	null	null
2120002	1	2	1	2120002	null	null
2120003	1	2	1	2120003	null	null
2120004	1	2	1	2120004	null	null
2120005	1	2	1	2120005	null	null
2120006	1	2	1	2120006	null	null
2120007	1	2	1	2120007	null	null
2120008	1	2	1	2120008	null	null
2121000	2	2	1	2121000	null	null
2121001	1	2	1	2121001	null	null
2121002	1	2	1	2121002	null	null
2121003	1	2	1	2121003	null	null
2121004	1	2	1	2121004	null	null
2121005	1	2	1	2121005	null	null
2121006	1	2	1	2121006	null	null
2121007	1	2	1	2121007	null	null
2121008	1	2	1	2121008	null	null
2122000	2	2	1	2122000	null	null
2122001	1	2	1	2122001	null	null
2122002	1	2	1	2122002	null	null
2122003	1	2	1	2122003	null	null
2122004	1	2	1	2122004	null	null
2122005	1	2	1	2122005	null	null
2122006	1	2	1	2122006	null	null
2122007	1	2	1	2122007	null	null
2122008	1	2	1	2122008	null	null
2123000	2	2	1	2123000	null	null
2123001	1	2	1	2123001	null	null
2123002	1	2	1	2123002	null	null
2123003	1	2	1	2123003	null	null
2123004	1	2	1	2123004	null	null
2123005	1	2	1	2123005	null	null
2123006	1	2	1	2123006	null	null
2123007	1	2	1	2123007	null	null
2123008	1	2	1	2123008	null	null
2124000	2	2	1	2124000	null	null
2124001	1	2	1	2124001	null	null
2124002	1	2	1	2124002	null	null
2124003	1	2	1	2124003	null	null
2124004	1	2	1	2124004	null	null
2124005	1	2	1	2124005	null	null
2124006	1	2	1	2124006	null	null
2124007	1	2	1	2124007	null	null
2124008	1	2	1	2124008	null	null
2125000	2	2	1	2125000	null	null
2125001	1	2	1	2125001	null	null
2125002	1	2	1	2125002	null	null
2125003	1	2	1	2125003	null	null
2125004	1	2	1	2125004	null	null
2125005	1	2	1	2125005	null	null
2125006	1	2	1	2125006	null	null
2125007	1	2	1	2125007	null	null
2125008	1	2	1	2125008	null	null
2126000	2	2	1	2126000	null	null
2126001	1	2	1	2126001	null	null
2126002	1	2	1	2126002	null	null
2126003	1	2	1	2126003	null	null
2126004	1	2	1	2126004	null	null
2126005	1	2	1	2126005	null	null
2126006	1	2	1	2126006	null	null
2126007	1	2	1	2126007	null	null
2126008	1	2	1	2126008	null	null
2127000	2	2	1	2127000	null	null
2127001	1	2	1	2127001	null	null
2127002	1	2	1	2127002	null	null
2127003	1	2	1	2127003	null	null
2127004	1	2	1	2127004	null	null
2127005	1	2	1	2127005	null	null
2127006	1	2	1	2127006	null	null
2127007	1	2	1	2127007	null	null
2127008	1	2	1	2127008	null	null
2128000	2	2	1	2128000	null	null
2128001	1	2	1	2128001	null	null
2128002	1	2	1	2128002	null	null
2128003	1	2	1	2128003	null	null
2128004	1	2	1	2128004	null	null
2128005	1	2	1	2128005	null	null
2128006	1	2	1	2128006	null	null
2128007	1	2	1	2128007	null	null
2128008	1	2	1	2128008	null	null
2129000	2	2	1	2129000	null	null
2129001	1	2	1	2129001	null	null
2129002	1	2	1	2129002	null	null
2129003	1	2	1	2129003	null	null
2129004	1	2	1	2129004	null	null
2129005	1	2	1	2129005	null	null
2129006	1	2	1	2129006	null	null
2129007	1	2	1	2129007	null	null
2129008	1	2	1	2129008	null	null
2130000	2	2	1	2130000	null	null
2130001	1	2	1	2130001	null	null
2130002	1	2	1	2130002	null	null
2130003	1	2	1	2130003	null	null
2130004	1	2	1	2130004	null	null
2130005	1	2	1	2130005	null	null
2130006	1	2	1	2130006	null	null
2130007	1	2	1	2130007	null	null
2130008	1	2	1	2130008	null	null
2131000	2	2	1	2131000	null	null
2131001	1	2	1	2131001	null	null
2131002	1	2	1	2131002	null	null
2131003	1	2	1	2131003	null	null
2131004	1	2	1	2131004	null	null
2131005	1	2	1	2131005	null	null
2131006	1	2	1	2131006	null	null
2131007	1	2	1	2131007	null	null
2131008	1	2	1	2131008	null	null
2132000	2	2	1	2132000	null	null
2132001	1	2	1	2132001	null	null
2132002	1	2	1	2132002	null	null
2132003	1	2	1	2132003	null	null
2132004	1	2	1	2132004	null	null
2132005	1	2	1	2132005	null	null
2132006	1	2	1	2132006	null	null
2132007	1	2	1	2132007	null	null
2132008	1	2	1	2132008	null	null
2133000	2	2	1	2133000	null	null
2133001	1	2	1	2133001	null	null
2133002	1	2	1	2133002	null	null
2133003	1	2	1	2133003	null	null
2133004	1	2	1	2133004	null	null
2133005	1	2	1	2133005	null	null
2133006	1	2	1	2133006	null	null
2133007	1	2	1	2133007	null	null
2133008	1	2	1	2133008	null	null
2134000	2	2	1	2134000	null	null
2134001	1	2	1	2134001	null	null
2134002	1	2	1	2134002	null	null
2134003	1	2	1	2134003	null	null
2134004	1	2	1	2134004	null	null
2134005	1	2	1	2134005	null	null
2134006	1	2	1	2134006	null	null
2134007	1	2	1	2134007	null	null
2134008	1	2	1	2134008	null	null
2135000	2	2	1	2135000	null	null
2135001	1	2	1	2135001	null	null
2135002	1	2	1	2135002	null	null
2135003	1	2	1	2135003	null	null
2135004	1	2	1	2135004	null	null
2135005	1	2	1	2135005	null	null
2135006	1	2	1	2135006	null	null
2135007	1	2	1	2135007	null	null
2135008	1	2	1	2135008	null	null
2136000	2	2	1	2136000	null	null
2136001	1	2	1	2136001	null	null
2136002	1	2	1	2136002	null	null
2136003	1	2	1	2136003	null	null
2136004	1	2	1	2136004	null	null
2136005	1	2	1	2136005	null	null
2136006	1	2	1	2136006	null	null
2136007	1	2	1	2136007	null	null
2136008	1	2	1	2136008	null	null
2137000	2	2	1	2137000	null	null
2137001	1	2	1	2137001	null	null
2137002	1	2	1	2137002	null	null
2137003	1	2	1	2137003	null	null
2137004	1	2	1	2137004	null	null
2137005	1	2	1	2137005	null	null
2137006	1	2	1	2137006	null	null
2137007	1	2	1	2137007	null	null
2137008	1	2	1	2137008	null	null
2138000	2	2	1	2138000	null	null
2138001	1	2	1	2138001	null	null
2138002	1	2	1	2138002	null	null
2138003	1	2	1	2138003	null	null
2138004	1	2	1	2138004	null	null
2138005	1	2	1	2138005	null	null
2138006	1	2	1	2138006	null	null
2138007	1	2	1	2138007	null	null
2138008	1	2	1	2138008	null	null
2139000	2	2	1	2139000	null	null
2139001	1	2	1	2139001	null	null
2139002	1	2	1	2139002	null	null
2139003	1	2	1	2139003	null	null
2139004	1	2	1	2139004	null	null
2139005	1	2	1	2139005	null	null
2139006	1	2	1	2139006	null	null
2139007	1	2	1	2139007	null	null
2139008	1	2	1	2139008	null	null
2140000	2	2	1	2140000	null	null
2140001	1	2	1	2140001	null	null
2140002	1	2	1	2140002	null	null
2140003	1	2	1	2140003	null	null
2140004	1	2	1	2140004	null	null
2140005	1	2	1	2140005	null	null
2140006	1	2	1	2140006	null	null
2140007	1	2	1	2140007	null	null
2140008	1	2	1	2140008	null	null
2141000	2	2	1	2141000	null	null
2141001	1	2	1	2141001	null	null
2141002	1	2	1	2141002	null	null
2141003	1	2	1	2141003	null	null
2141004	1	2	1	2141004	null	null
2141005	1	2	1	2141005	null	null
2141006	1	2	1	2141006	null	null
2141007	1	2	1	2141007	null	null
2141008	1	2	1	2141008	null	null
2142000	2	2	1	2142000	null	null
2142001	1	2	1	2142001	null	null
2142002	1	2	1	2142002	null	null
2142003	1	2	1	2142003	null	null
2142004	1	2	1	2142004	null	null
2142005	1	2	1	2142005	null	null
2142006	1	2	1	2142006	null	null
2142007	1	2	1	2142007	null	null
2142008	1	2	1	2142008	null	null
2143000	2	2	1	2143000	null	null
2143001	1	2	1	2143001	null	null
2143002	1	2	1	2143002	null	null
2143003	1	2	1	2143003	null	null
2143004	1	2	1	2143004	null	null
2143005	1	2	1	2143005	null	null
2143006	1	2	1	2143006	null	null
2143007	1	2	1	2143007	null	null
2143008	1	2	1	2143008	null	null
2144000	2	2	1	2144000	null	null
2144001	1	2	1	2144001	null	null
2144002	1	2	1	2144002	null	null
2144003	1	2	1	2144003	null	null
2144004	1	2	1	2144004	null	null
2144005	1	2	1	2144005	null	null
2144006	1	2	1	2144006	null	null
2144007	1	2	1	2144007	null	null
2144008	1	2	1	2144008	null	null
2145000	2	2	1	2145000	null	null
2145001	1	2	1	2145001	null	null
2145002	1	2	1	2145002	null	null
2145003	1	2	1	2145003	null	null
2145004	1	2	1	2145004	null	null
2145005	1	2	1	2145005	null	null
2145006	1	2	1	2145006	null	null
2145007	1	2	1	2145007	null	null
2145008	1	2	1	2145008	null	null
2146000	2	2	1	2146000	null	null
2146001	1	2	1	2146001	null	null
2146002	1	2	1	2146002	null	null
2146003	1	2	1	2146003	null	null
2146004	1	2	1	2146004	null	null
2146005	1	2	1	2146005	null	null
2146006	1	2	1	2146006	null	null
2146007	1	2	1	2146007	null	null
2146008	1	2	1	2146008	null	null
2147000	2	2	1	2147000	null	null
2147001	1	2	1	2147001	null	null
2147002	1	2	1	2147002	null	null
2147003	1	2	1	2147003	null	null
2147004	1	2	1	2147004	null	null
2147005	1	2	1	2147005	null	null
2147006	1	2	1	2147006	null	null
2147007	1	2	1	2147007	null	null
2147008	1	2	1	2147008	null	null
2148000	2	2	1	2148000	null	null
2148001	1	2	1	2148001	null	null
2148002	1	2	1	2148002	null	null
2148003	1	2	1	2148003	null	null
2148004	1	2	1	2148004	null	null
2148005	1	2	1	2148005	null	null
2148006	1	2	1	2148006	null	null
2148007	1	2	1	2148007	null	null
2148008	1	2	1	2148008	null	null
2149000	2	2	1	2149000	null	null
2149001	1	2	1	2149001	null	null
2149002	1	2	1	2149002	null	null
2149003	1	2	1	2149003	null	null
2149004	1	2	1	2149004	null	null
2149005	1	2	1	2149005	null	null
2149006	1	2	1	2149006	null	null
2149007	1	2	1	2149007	null	null
2149008	1	2	1	2149008	null	null
2150000	2	2	1	2150000	null	null
2150001	1	2	1	2150001	null	null
2150002	1	2	1	2150002	null	null
2150003	1	2	1	2150003	null	null
2150004	1	2	1	2150004	null	null
2150005	1	2	1	2150005	null	null
2150006	1	2	1	2150006	null	null
2150007	1	2	1	2150007	null	null
2150008	1	2	1	2150008	null	null
2151000	2	2	1	2151000	null	null
2151001	1	2	1	2151001	null	null
2151002	1	2	1	2151002	null	null
2151003	1	2	1	2151003	null	null
2151004	1	2	1	2151004	null	null
2151005	1	2	1	2151005	null	null
2151006	1	2	1	2151006	null	null
2151007	1	2	1	2151007	null	null
2151008	1	2	1	2151008	null	null
2152000	2	2	1	2152000	null	null
2152001	1	2	1	2152001	null	null
2152002	1	2	1	2152002	null	null
2152003	1	2	1	2152003	null	null
2152004	1	2	1	2152004	null	null
2152005	1	2	1	2152005	null	null
2152006	1	2	1	2152006	null	null
2152007	1	2	1	2152007	null	null
2152008	1	2	1	2152008	null	null
2153000	2	2	1	2153000	null	null
2153001	1	2	1	2153001	null	null
2153002	1	2	1	2153002	null	null
2153003	1	2	1	2153003	null	null
2153004	1	2	1	2153004	null	null
2153005	1	2	1	2153005	null	null
2153006	1	2	1	2153006	null	null
2153007	1	2	1	2153007	null	null
2153008	1	2	1	2153008	null	null
2154000	2	2	1	2154000	null	null
2154001	1	2	1	2154001	null	null
2154002	1	2	1	2154002	null	null
2154003	1	2	1	2154003	null	null
2154004	1	2	1	2154004	null	null
2154005	1	2	1	2154005	null	null
2154006	1	2	1	2154006	null	null
2154007	1	2	1	2154007	null	null
2154008	1	2	1	2154008	null	null
2155000	2	2	1	2155000	null	null
2155001	1	2	1	2155001	null	null
2155002	1	2	1	2155002	null	null
2155003	1	2	1	2155003	null	null
2155004	1	2	1	2155004	null	null
2155005	1	2	1	2155005	null	null
2155006	1	2	1	2155006	null	null
2155007	1	2	1	2155007	null	null
2155008	1	2	1	2155008	null	null
2156000	2	2	1	2156000	null	null
2156001	1	2	1	2156001	null	null
2156002	1	2	1	2156002	null	null
2156003	1	2	1	2156003	null	null
2156004	1	2	1	2156004	null	null
2156005	1	2	1	2156005	null	null
2156006	1	2	1	2156006	null	null
2156007	1	2	1	2156007	null	null
2156008	1	2	1	2156008	null	null
2157000	2	2	1	2157000	null	null
2157001	1	2	1	2157001	null	null
2157002	1	2	1	2157002	null	null
2157003	1	2	1	2157003	null	null
2157004	1	2	1	2157004	null	null
2157005	1	2	1	2157005	null	null
2157006	1	2	1	2157006	null	null
2157007	1	2	1	2157007	null	null
2157008	1	2	1	2157008	null	null
2158000	2	2	1	2158000	null	null
2158001	1	2	1	2158001	null	null
2158002	1	2	1	2158002	null	null
2158003	1	2	1	2158003	null	null
2158004	1	2	1	2158004	null	null
2158005	1	2	1	2158005	null	null
2158006	1	2	1	2158006	null	null
2158007	1	2	1	2158007	null	null
2158008	1	2	1	2158008	null	null
2159000	2	2	1	2159000	null	null
2159001	1	2	1	2159001	null	null
2159002	1	2	1	2159002	null	null
2159003	1	2	1	2159003	null	null
2159004	1	2	1	2159004	null	null
2159005	1	2	1	2159005	null	null
2159006	1	2	1	2159006	null	null
2159007	1	2	1	2159007	null	null
2159008	1	2	1	2159008	null	null
2160000	2	2	1	2160000	null	null
2160001	1	2	1	2160001	null	null
2160002	1	2	1	2160002	null	null
2160003	1	2	1	2160003	null	null
2160004	1	2	1	2160004	null	null
2160005	1	2	1	2160005	null	null
2160006	1	2	1	2160006	null	null
2160007	1	2	1	2160007	null	null
2160008	1	2	1	2160008	null	null
2161000	2	2	1	2161000	null	null
2161001	1	2	1	2161001	null	null
2161002	1	2	1	2161002	null	null
2161003	1	2	1	2161003	null	null
2161004	1	2	1	2161004	null	null
2161005	1	2	1	2161005	null	null
2161006	1	2	1	2161006	null	null
2161007	1	2	1	2161007	null	null
2161008	1	2	1	2161008	null	null
2162000	2	2	1	2162000	null	null
2162001	1	2	1	2162001	null	null
2162002	1	2	1	2162002	null	null
2162003	1	2	1	2162003	null	null
2162004	1	2	1	2162004	null	null
2162005	1	2	1	2162005	null	null
2162006	1	2	1	2162006	null	null
2162007	1	2	1	2162007	null	null
2162008	1	2	1	2162008	null	null
2163000	2	2	1	2163000	null	null
2163001	1	2	1	2163001	null	null
2163002	1	2	1	2163002	null	null
2163003	1	2	1	2163003	null	null
2163004	1	2	1	2163004	null	null
2163005	1	2	1	2163005	null	null
2163006	1	2	1	2163006	null	null
2163007	1	2	1	2163007	null	null
2163008	1	2	1	2163008	null	null
2164000	2	2	1	2164000	null	null
2164001	1	2	1	2164001	null	null
2164002	1	2	1	2164002	null	null
2164003	1	2	1	2164003	null	null
2164004	1	2	1	2164004	null	null
2164005	1	2	1	2164005	null	null
2164006	1	2	1	2164006	null	null
2164007	1	2	1	2164007	null	null
2164008	1	2	1	2164008	null	null
2165000	2	2	1	2165000	null	null
2165001	1	2	1	2165001	null	null
2165002	1	2	1	2165002	null	null
2165003	1	2	1	2165003	null	null
2165004	1	2	1	2165004	null	null
2165005	1	2	1	2165005	null	null
2165006	1	2	1	2165006	null	null
2165007	1	2	1	2165007	null	null
2165008	1	2	1	2165008	null	null
2166000	2	2	1	2166000	null	null
2166001	1	2	1	2166001	null	null
2166002	1	2	1	2166002	null	null
2166003	1	2	1	2166003	null	null
2166004	1	2	1	2166004	null	null
2166005	1	2	1	2166005	null	null
2166006	1	2	1	2166006	null	null
2166007	1	2	1	2166007	null	null
2166008	1	2	1	2166008	null	null
2167000	2	2	1	2167000	null	null
2167001	1	2	1	2167001	null	null
2167002	1	2	1	2167002	null	null
2167003	1	2	1	2167003	null	null
2167004	1	2	1	2167004	null	null
2167005	1	2	1	2167005	null	null
2167006	1	2	1	2167006	null	null
2167007	1	2	1	2167007	null	null
2167008	1	2	1	2167008	null	null
2168000	2	2	1	2168000	null	null
2168001	1	2	1	2168001	null	null
2168002	1	2	1	2168002	null	null
2168003	1	2	1	2168003	null	null
2168004	1	2	1	2168004	null	null
2168005	1	2	1	2168005	null	null
2168006	1	2	1	2168006	null	null
2168007	1	2	1	2168007	null	null
2168008	1	2	1	2168008	null	null
2169000	2	2	1	2169000	null	null
2169001	1	2	1	2169001	null	null
2169002	1	2	1	2169002	null	null
2169003	1	2	1	2169003	null	null
2169004	1	2	1	2169004	null	null
2169005	1	2	1	2169005	null	null
2169006	1	2	1	2169006	null	null
2169007	1	2	1	2169007	null	null
2169008	1	2	1	2169008	null	null
2170000	2	2	1	2170000	null	null
2170001	1	2	1	2170001	null	null
2170002	1	2	1	2170002	null	null
2170003	1	2	1	2170003	null	null
2170004	1	2	1	2170004	null	null
2170005	1	2	1	2170005	null	null
2170006	1	2	1	2170006	null	null
2170007	1	2	1	2170007	null	null
2170008	1	2	1	2170008	null	null
2171000	2	2	1	2171000	null	null
2171001	1	2	1	2171001	null	null
2171002	1	2	1	2171002	null	null
2171003	1	2	1	2171003	null	null
2171004	1	2	1	2171004	null	null
2171005	1	2	1	2171005	null	null
2171006	1	2	1	2171006	null	null
2171007	1	2	1	2171007	null	null
2171008	1	2	1	2171008	null	null
2172000	2	2	1	2172000	null	null
2172001	1	2	1	2172001	null	null
2172002	1	2	1	2172002	null	null
2172003	1	2	1	2172003	null	null
2172004	1	2	1	2172004	null	null
2172005	1	2	1	2172005	null	null
2172006	1	2	1	2172006	null	null
2172007	1	2	1	2172007	null	null
2172008	1	2	1	2172008	null	null
2173000	2	2	1	2173000	null	null
2173001	1	2	1	2173001	null	null
2173002	1	2	1	2173002	null	null
2173003	1	2	1	2173003	null	null
2173004	1	2	1	2173004	null	null
2173005	1	2	1	2173005	null	null
2173006	1	2	1	2173006	null	null
2173007	1	2	1	2173007	null	null
2173008	1	2	1	2173008	null	null
2174000	2	2	1	2174000	null	null
2174001	1	2	1	2174001	null	null
2174002	1	2	1	2174002	null	null
2174003	1	2	1	2174003	null	null
2174004	1	2	1	2174004	null	null
2174005	1	2	1	2174005	null	null
2174006	1	2	1	2174006	null	null
2174007	1	2	1	2174007	null	null
2174008	1	2	1	2174008	null	null
2175000	2	2	1	2175000	null	null
2175001	1	2	1	2175001	null	null
2175002	1	2	1	2175002	null	null
2175003	1	2	1	2175003	null	null
2175004	1	2	1	2175004	null	null
2175005	1	2	1	2175005	null	null
2175006	1	2	1	2175006	null	null
2175007	1	2	1	2175007	null	null
2175008	1	2	1	2175008	null	null
2176000	2	2	1	2176000	null	null
2176001	1	2	1	2176001	null	null
2176002	1	2	1	2176002	null	null
2176003	1	2	1	2176003	null	null
2176004	1	2	1	2176004	null	null
2176005	1	2	1	2176005	null	null
2176006	1	2	1	2176006	null	null
2176007	1	2	1	2176007	null	null
2176008	1	2	1	2176008	null	null
2177000	2	2	1	2177000	null	null
2177001	1	2	1	2177001	null	null
2177002	1	2	1	2177002	null	null
2177003	1	2	1	2177003	null	null
2177004	1	2	1	2177004	null	null
2177005	1	2	1	2177005	null	null
2177006	1	2	1	2177006	null	null
2177007	1	2	1	2177007	null	null
2177008	1	2	1	2177008	null	null
2178000	2	2	1	2178000	null	null
2178001	1	2	1	2178001	null	null
2178002	1	2	1	2178002	null	null
