Id	RobotName	RobotLevel	RobotScore	Formation	RoleId	RoleLv	DifferDemonsId	DifferDemonsLv	PoolId
788	5010001	82	497	1	10081#10026#10065#10014#10073	85	null	0	101
789	5010001	82	498	2	10081#10043#10082#10031#10060	85	null	0	101
790	5010001	82	499	3	10038#10013#10062#10074#10075	85	null	0	101
791	5010001	82	500	4	10043#10062#10041#10074#10004	85	null	0	101
792	5010001	80	501	1	10013#10081#10057#10059#10075	85	null	0	101
793	5010001	80	502	2	10044#10006#10074#10008#10021	85	null	0	101
794	5010001	80	503	3	10023#10037#10022#10074#10059	85	null	0	101
795	5010001	80	504	4	10062#10043#10020#10041#10057	85	null	0	101
796	5010001	80	505	5	10081#10062#10009#10014#10030	85	null	0	101
797	5010001	80	506	6	10026#10007#10045#10002#10069	85	null	0	101
798	5010001	80	507	1	10081#10026#10065#10014#10073	85	null	0	101
799	5010001	80	508	2	10081#10043#10082#10031#10060	85	null	0	101
800	5010001	80	509	3	10038#10013#10062#10074#10075	85	null	0	101
801	5010001	80	510	4	10043#10062#10041#10074#10004	85	null	0	101
802	5010001	80	511	1	10013#10081#10057#10059#10075	85	null	0	101
803	5010001	80	512	2	10044#10006#10074#10008#10021	85	null	0	101
804	5010001	80	513	3	10023#10037#10022#10074#10059	85	null	0	101
805	5010001	80	514	4	10062#10043#10020#10041#10057	85	null	0	101
806	5010001	80	515	5	10081#10062#10009#10014#10030	85	null	0	101
807	5010001	80	516	6	10026#10007#10045#10002#10069	85	null	0	101
808	5010001	80	517	1	10081#10026#10065#10014#10073	85	null	0	101
809	5010001	80	518	2	10081#10043#10082#10031#10060	85	null	0	101
810	5010001	80	519	3	10038#10013#10062#10074#10075	85	null	0	101
811	5010001	80	520	4	10043#10062#10041#10074#10004	85	null	0	101
812	5010001	80	521	1	10013#10081#10057#10059#10075	85	null	0	101
813	5010001	80	522	2	10044#10006#10074#10008#10021	85	null	0	101
814	5010001	80	523	3	10023#10037#10022#10074#10059	85	null	0	101
815	5010001	80	524	4	10062#10043#10020#10041#10057	85	null	0	101
816	5010001	80	525	5	10081#10062#10009#10014#10030	85	null	0	101
817	5010001	80	526	6	10026#10007#10045#10002#10069	85	null	0	101
818	5010001	80	527	1	10081#10026#10065#10014#10073	85	null	0	101
819	5010001	80	528	2	10081#10043#10082#10031#10060	85	null	0	101
820	5010001	80	529	3	10038#10013#10062#10074#10075	85	null	0	101
821	5010001	80	530	4	10043#10062#10041#10074#10004	85	null	0	101
822	5010001	80	531	1	10013#10081#10057#10059#10075	85	null	0	101
823	5010001	80	532	2	10044#10006#10074#10008#10021	85	null	0	101
824	5010001	80	533	3	10023#10037#10022#10074#10059	85	null	0	101
825	5010001	80	534	4	10062#10043#10020#10041#10057	80	null	0	101
826	5010001	80	535	5	10081#10062#10009#10014#10030	80	null	0	101
827	5010001	80	536	6	10026#10007#10045#10002#10069	80	null	0	101
828	5010001	80	537	1	10081#10026#10065#10014#10073	80	null	0	101
829	5010001	80	538	2	10081#10043#10082#10031#10060	80	null	0	101
830	5010001	80	539	3	10038#10013#10062#10074#10075	80	null	0	101
831	5010001	80	540	4	10043#10062#10041#10074#10004	80	null	0	101
832	5010001	80	541	1	10013#10081#10057#10059#10075	80	null	0	101
833	5010001	80	542	2	10044#10006#10074#10008#10021	80	null	0	101
834	5010001	80	543	3	10023#10037#10022#10074#10059	80	null	0	101
835	5010001	80	544	4	10062#10043#10020#10041#10057	80	null	0	101
836	5010001	80	545	5	10081#10062#10009#10014#10030	80	null	0	101
837	5010001	80	546	6	10026#10007#10045#10002#10069	80	null	0	101
838	5010001	80	547	1	10081#10026#10065#10014#10073	80	null	0	101
839	5010001	80	548	2	10081#10043#10082#10031#10060	80	null	0	101
840	5010001	80	549	3	10038#10013#10062#10074#10075	80	null	0	101
841	5010001	80	550	4	10043#10062#10041#10074#10004	80	null	0	101
842	5010001	78	551	1	10013#10081#10057#10059#10075	80	null	0	101
843	5010001	78	552	2	10044#10006#10074#10008#10021	80	null	0	101
844	5010001	78	553	3	10023#10037#10022#10074#10059	80	null	0	101
845	5010001	78	554	4	10062#10043#10020#10041#10057	80	null	0	101
846	5010001	78	555	5	10081#10062#10009#10014#10030	80	null	0	101
847	5010001	78	556	6	10026#10007#10045#10002#10069	80	null	0	101
848	5010001	78	557	1	10081#10026#10065#10014#10073	80	null	0	101
849	5010001	78	558	2	10081#10043#10082#10031#10060	80	null	0	101
850	5010001	78	559	3	10038#10013#10062#10074#10075	80	null	0	101
851	5010001	78	560	4	10043#10062#10041#10074#10004	80	null	0	101
852	5010001	78	561	1	10013#10081#10057#10059#10075	80	null	0	101
853	5010001	78	562	2	10044#10006#10074#10008#10021	80	null	0	101
854	5010001	78	563	3	10023#10037#10022#10074#10059	80	null	0	101
855	5010001	78	564	4	10062#10043#10020#10041#10057	80	null	0	101
856	5010001	78	565	5	10081#10062#10009#10014#10030	80	null	0	101
857	5010001	78	566	6	10026#10007#10045#10002#10069	80	null	0	101
858	5010001	78	567	1	10081#10026#10065#10014#10073	80	null	0	101
859	5010001	78	568	2	10081#10043#10082#10031#10060	80	null	0	101
860	5010001	78	569	3	10038#10013#10062#10074#10075	80	null	0	101
861	5010001	78	570	4	10043#10062#10041#10074#10004	80	null	0	101
862	5010001	78	571	1	10013#10081#10057#10059#10075	80	null	0	101
863	5010001	78	572	2	10044#10006#10074#10008#10021	80	null	0	101
864	5010001	78	573	3	10023#10037#10022#10074#10059	80	null	0	101
865	5010001	78	574	4	10062#10043#10020#10041#10057	80	null	0	101
866	5010001	78	575	5	10081#10062#10009#10014#10030	75	null	0	101
867	5010001	78	576	6	10026#10007#10045#10002#10069	75	null	0	101
868	5010001	78	577	1	10081#10026#10065#10014#10073	75	null	0	101
869	5010001	78	578	2	10081#10043#10082#10031#10060	75	null	0	101
870	5010001	78	579	3	10038#10013#10062#10074#10075	75	null	0	101
871	5010001	78	580	4	10043#10062#10041#10074#10004	75	null	0	101
872	5010001	78	581	1	10013#10081#10057#10059#10075	75	null	0	101
873	5010001	78	582	2	10044#10006#10074#10008#10021	75	null	0	101
874	5010001	78	583	3	10023#10037#10022#10074#10059	75	null	0	101
875	5010001	78	584	4	10062#10043#10020#10041#10057	75	null	0	101
876	5010001	78	585	5	10081#10062#10009#10014#10030	75	null	0	101
877	5010001	78	586	6	10026#10007#10045#10002#10069	75	null	0	101
878	5010001	78	587	1	10081#10026#10065#10014#10073	75	null	0	101
879	5010001	78	588	2	10081#10043#10082#10031#10060	75	null	0	101
880	5010001	78	589	3	10038#10013#10062#10074#10075	75	null	0	101
881	5010001	78	590	4	10043#10062#10041#10074#10004	75	null	0	101
882	5010001	78	591	1	10013#10081#10057#10059#10075	75	null	0	101
883	5010001	78	592	2	10044#10006#10074#10008#10021	75	null	0	101
884	5010001	78	593	3	10023#10037#10022#10074#10059	75	null	0	101
885	5010001	78	594	4	10062#10043#10020#10041#10057	75	null	0	101
886	5010001	78	595	5	10081#10062#10009#10014#10030	75	null	0	101
887	5010001	78	596	6	10026#10007#10045#10002#10069	75	null	0	101
888	5010001	78	597	1	10081#10026#10065#10014#10073	75	null	0	101
889	5010001	78	598	2	10081#10043#10082#10031#10060	75	null	0	101
890	5010001	78	599	3	10038#10013#10062#10074#10075	75	null	0	101
891	5010001	78	600	4	10043#10062#10041#10074#10004	75	null	0	101
892	5010001	76	601	1	10013#10081#10057#10059#10075	75	null	0	101
893	5010001	76	602	2	10044#10006#10074#10008#10021	75	null	0	101
894	5010001	76	603	3	10023#10037#10022#10074#10059	75	null	0	101
895	5010001	76	604	4	10062#10043#10020#10041#10057	75	null	0	101
896	5010001	76	605	5	10081#10062#10009#10014#10030	75	null	0	101
897	5010001	76	606	6	10026#10007#10045#10002#10069	75	null	0	101
898	5010001	76	607	1	10081#10026#10065#10014#10073	75	null	0	101
899	5010001	76	608	2	10081#10043#10082#10031#10060	75	null	0	101
900	5010001	76	609	3	10038#10013#10062#10074#10075	75	null	0	101
901	5010001	76	610	4	10043#10062#10041#10074#10004	75	null	0	101
902	5010001	76	611	1	10013#10081#10057#10059#10075	75	null	0	101
903	5010001	76	612	2	10044#10006#10074#10008#10021	75	null	0	101
904	5010001	76	613	3	10023#10037#10022#10074#10059	75	null	0	101
905	5010001	76	614	4	10062#10043#10020#10041#10057	75	null	0	101
906	5010001	76	615	5	10081#10062#10009#10014#10030	75	null	0	101
907	5010001	76	616	6	10026#10007#10045#10002#10069	70	null	0	101
908	5010001	76	617	1	10081#10026#10065#10014#10073	70	null	0	101
909	5010001	76	618	2	10081#10043#10082#10031#10060	70	null	0	101
910	5010001	76	619	3	10038#10013#10062#10074#10075	70	null	0	101
911	5010001	76	620	4	10043#10062#10041#10074#10004	70	null	0	101
912	5010001	76	621	1	10013#10081#10057#10059#10075	70	null	0	101
913	5010001	76	622	2	10044#10006#10074#10008#10021	70	null	0	101
914	5010001	76	623	3	10023#10037#10022#10074#10059	70	null	0	101
915	5010001	76	624	4	10062#10043#10020#10041#10057	70	null	0	101
916	5010001	76	625	5	10081#10062#10009#10014#10030	70	null	0	101
917	5010001	76	626	6	10026#10007#10045#10002#10069	70	null	0	101
918	5010001	76	627	1	10081#10026#10065#10014#10073	70	null	0	101
919	5010001	76	628	2	10081#10043#10082#10031#10060	70	null	0	101
920	5010001	76	629	3	10038#10013#10062#10074#10075	70	null	0	101
921	5010001	76	630	4	10043#10062#10041#10074#10004	70	null	0	101
922	5010001	76	631	1	10013#10081#10057#10059#10075	70	null	0	101
923	5010001	76	632	2	10044#10006#10074#10008#10021	70	null	0	101
924	5010001	76	633	3	10023#10037#10022#10074#10059	70	null	0	101
925	5010001	76	634	4	10062#10043#10020#10041#10057	70	null	0	101
926	5010001	76	635	5	10081#10062#10009#10014#10030	70	null	0	101
927	5010001	76	636	6	10026#10007#10045#10002#10069	70	null	0	101
928	5010001	76	637	1	10081#10026#10065#10014#10073	70	null	0	101
929	5010001	76	638	2	10081#10043#10082#10031#10060	70	null	0	101
930	5010001	76	639	3	10038#10013#10062#10074#10075	70	null	0	101
931	5010001	76	640	4	10043#10062#10041#10074#10004	70	null	0	101
932	5010001	76	641	1	10013#10081#10057#10059#10075	70	null	0	101
933	5010001	76	642	2	10044#10006#10074#10008#10021	70	null	0	101
934	5010001	76	643	3	10023#10037#10022#10074#10059	70	null	0	101
935	5010001	76	644	4	10062#10043#10020#10041#10057	70	null	0	101
936	5010001	76	645	5	10081#10062#10009#10014#10030	70	null	0	101
937	5010001	76	646	6	10026#10007#10045#10002#10069	70	null	0	101
938	5010001	76	647	1	10081#10026#10065#10014#10073	70	null	0	101
939	5010001	76	648	2	10081#10043#10082#10031#10060	70	null	0	101
940	5010001	76	649	3	10038#10013#10062#10074#10075	70	null	0	101
941	5010001	76	650	4	10043#10062#10041#10074#10004	70	null	0	101
942	5010001	74	651	1	10013#10081#10057#10059#10075	70	null	0	101
943	5010001	74	652	2	10044#10006#10074#10008#10021	70	null	0	101
944	5010001	74	653	3	10023#10037#10022#10074#10059	70	null	0	101
945	5010001	74	654	4	10062#10043#10020#10041#10057	70	null	0	101
946	5010001	74	655	5	10081#10062#10009#10014#10030	70	null	0	101
947	5010001	74	656	6	10026#10007#10045#10002#10069	70	null	0	101
948	5010001	74	657	1	10081#10026#10065#10014#10073	65	null	0	101
949	5010001	74	658	2	10081#10043#10082#10031#10060	65	null	0	101
950	5010001	74	659	3	10038#10013#10062#10074#10075	65	null	0	101
951	5010001	74	660	4	10043#10062#10041#10074#10004	65	null	0	101
952	5010001	74	661	1	10013#10081#10057#10059#10075	65	null	0	101
953	5010001	74	662	2	10044#10006#10074#10008#10021	65	null	0	101
954	5010001	74	663	3	10023#10037#10022#10074#10059	65	null	0	101
955	5010001	74	664	4	10062#10043#10020#10041#10057	65	null	0	101
956	5010001	74	665	5	10081#10062#10009#10014#10030	65	null	0	101
957	5010001	74	666	6	10026#10007#10045#10002#10069	65	null	0	101
958	5010001	74	667	1	10081#10026#10065#10014#10073	65	null	0	101
959	5010001	74	668	2	10081#10043#10082#10031#10060	65	null	0	101
960	5010001	74	669	3	10038#10013#10062#10074#10075	65	null	0	101
961	5010001	74	670	4	10043#10062#10041#10074#10004	65	null	0	101
962	5010001	74	671	1	10013#10081#10057#10059#10075	65	null	0	101
963	5010001	74	672	2	10044#10006#10074#10008#10021	65	null	0	101
964	5010001	74	673	3	10023#10037#10022#10074#10059	65	null	0	101
965	5010001	74	674	4	10062#10043#10020#10041#10057	65	null	0	101
966	5010001	74	675	5	10081#10062#10009#10014#10030	65	null	0	101
967	5010001	74	676	6	10026#10007#10045#10002#10069	65	null	0	101
968	5010001	74	677	1	10081#10026#10065#10014#10073	65	null	0	101
969	5010001	74	678	2	10081#10043#10082#10031#10060	65	null	0	101
970	5010001	74	679	3	10038#10013#10062#10074#10075	65	null	0	101
971	5010001	74	680	4	10043#10062#10041#10074#10004	65	null	0	101
972	5010001	74	681	1	10013#10081#10057#10059#10075	65	null	0	101
973	5010001	74	682	2	10044#10006#10074#10008#10021	65	null	0	101
974	5010001	74	683	3	10023#10037#10022#10074#10059	65	null	0	101
975	5010001	74	684	4	10062#10043#10020#10041#10057	65	null	0	101
976	5010001	74	685	5	10081#10062#10009#10014#10030	65	null	0	101
977	5010001	74	686	6	10026#10007#10045#10002#10069	65	null	0	101
978	5010001	74	687	1	10081#10026#10065#10014#10073	65	null	0	101
979	5010001	74	688	2	10081#10043#10082#10031#10060	65	null	0	101
980	5010001	74	689	3	10038#10013#10062#10074#10075	65	null	0	101
981	5010001	74	690	4	10043#10062#10041#10074#10004	65	null	0	101
982	5010001	74	691	1	10013#10081#10057#10059#10075	65	null	0	101
983	5010001	74	692	2	10044#10006#10074#10008#10021	65	null	0	101
984	5010001	74	693	3	10023#10037#10022#10074#10059	65	null	0	101
985	5010001	74	694	4	10062#10043#10020#10041#10057	65	null	0	101
986	5010001	74	695	5	10081#10062#10009#10014#10030	65	null	0	101
987	5010001	74	696	6	10026#10007#10045#10002#10069	65	null	0	101
988	5010001	74	697	1	10081#10026#10065#10014#10073	65	null	0	101
989	5010001	74	698	2	10081#10043#10082#10031#10060	60	null	0	101
990	5010001	74	699	3	10038#10013#10062#10074#10075	60	null	0	101
991	5010001	74	700	4	10043#10062#10041#10074#10004	60	null	0	101
992	5010001	72	701	1	10013#10081#10057#10059#10075	60	null	0	101
993	5010001	72	702	2	10044#10006#10074#10008#10021	60	null	0	101
994	5010001	72	703	3	10023#10037#10022#10074#10059	60	null	0	101
995	5010001	72	704	4	10062#10043#10020#10041#10057	60	null	0	101
996	5010001	72	705	5	10081#10062#10009#10014#10030	60	null	0	101
997	5010001	72	706	6	10026#10007#10045#10002#10069	60	null	0	101
998	5010001	72	707	1	10081#10026#10065#10014#10073	60	null	0	101
999	5010001	72	708	2	10081#10043#10082#10031#10060	60	null	0	101
1000	5010001	72	709	3	10038#10013#10062#10074#10075	60	null	0	101
1001	5010001	72	710	4	10043#10062#10041#10074#10004	60	null	0	101
1002	5010001	72	711	1	10013#10081#10057#10059#10075	60	null	0	101
1003	5010001	72	712	2	10044#10006#10074#10008#10021	60	null	0	101
1004	5010001	72	713	3	10023#10037#10022#10074#10059	60	null	0	101
1005	5010001	72	714	4	10062#10043#10020#10041#10057	60	null	0	101
1006	5010001	72	715	5	10081#10062#10009#10014#10030	60	null	0	101
1007	5010001	72	716	6	10026#10007#10045#10002#10069	60	null	0	101
1008	5010001	72	717	1	10081#10026#10065#10014#10073	60	null	0	101
1009	5010001	72	718	2	10081#10043#10082#10031#10060	60	null	0	101
1010	5010001	72	719	3	10038#10013#10062#10074#10075	60	null	0	101
1011	5010001	72	720	4	10043#10062#10041#10074#10004	60	null	0	101
1012	5010001	72	721	1	10013#10081#10057#10059#10075	60	null	0	101
1013	5010001	72	722	2	10044#10006#10074#10008#10021	60	null	0	101
1014	5010001	72	723	3	10023#10037#10022#10074#10059	60	null	0	101
1015	5010001	72	724	4	10062#10043#10020#10041#10057	60	null	0	101
1016	5010001	72	725	5	10081#10062#10009#10014#10030	60	null	0	101
1017	5010001	72	726	6	10026#10007#10045#10002#10069	60	null	0	101
1018	5010001	72	727	1	10081#10026#10065#10014#10073	60	null	0	101
1019	5010001	72	728	2	10081#10043#10082#10031#10060	60	null	0	101
1020	5010001	72	729	3	10038#10013#10062#10074#10075	60	null	0	101
1021	5010001	72	730	4	10043#10062#10041#10074#10004	60	null	0	101
1022	5010001	72	731	1	10013#10081#10057#10059#10075	60	null	0	101
1023	5010001	72	732	2	10044#10006#10074#10008#10021	60	null	0	101
1024	5010001	72	733	3	10023#10037#10022#10074#10059	60	null	0	101
1025	5010001	72	734	4	10062#10043#10020#10041#10057	60	null	0	101
1026	5010001	72	735	5	10081#10062#10009#10014#10030	60	null	0	101
1027	5010001	72	736	6	10026#10007#10045#10002#10069	60	null	0	101
1028	5010001	72	737	1	10081#10026#10065#10014#10073	60	null	0	101
1029	5010001	72	738	2	10081#10043#10082#10031#10060	60	null	0	101
1030	5010001	72	739	3	10038#10013#10062#10074#10075	55	null	0	101
1031	5010001	72	740	4	10043#10062#10041#10074#10004	55	null	0	101
1032	5010001	72	741	1	10013#10081#10057#10059#10075	55	null	0	101
1033	5010001	72	742	2	10044#10006#10074#10008#10021	55	null	0	101
1034	5010001	72	743	3	10023#10037#10022#10074#10059	55	null	0	101
1035	5010001	72	744	4	10062#10043#10020#10041#10057	55	null	0	101
1036	5010001	72	745	5	10081#10062#10009#10014#10030	55	null	0	101
1037	5010001	72	746	6	10026#10007#10045#10002#10069	55	null	0	101
1038	5010001	72	747	1	10081#10026#10065#10014#10073	55	null	0	101
1039	5010001	72	748	2	10081#10043#10082#10031#10060	55	null	0	101
1040	5010001	72	749	3	10038#10013#10062#10074#10075	55	null	0	101
1041	5010001	72	750	4	10043#10062#10041#10074#10004	55	null	0	101
1042	5010001	70	751	1	10013#10081#10057#10059#10075	55	null	0	101
1043	5010001	70	752	2	10044#10006#10074#10008#10021	55	null	0	101
1044	5010001	70	753	3	10023#10037#10022#10074#10059	55	null	0	101
1045	5010001	70	754	4	10062#10043#10020#10041#10057	55	null	0	101
1046	5010001	70	755	5	10081#10062#10009#10014#10030	55	null	0	101
1047	5010001	70	756	6	10026#10007#10045#10002#10069	55	null	0	101
1048	5010001	70	757	1	10081#10026#10065#10014#10073	55	null	0	101
1049	5010001	70	758	2	10081#10043#10082#10031#10060	55	null	0	101
1050	5010001	70	759	3	10038#10013#10062#10074#10075	55	null	0	101
1051	5010001	70	760	4	10043#10062#10041#10074#10004	55	null	0	101
1052	5010001	70	761	1	10013#10081#10057#10059#10075	55	null	0	101
1053	5010001	70	762	2	10044#10006#10074#10008#10021	55	null	0	101
1054	5010001	70	763	3	10023#10037#10022#10074#10059	55	null	0	101
1055	5010001	70	764	4	10062#10043#10020#10041#10057	55	null	0	101
1056	5010001	70	765	5	10081#10062#10009#10014#10030	55	null	0	101
1057	5010001	70	766	6	10026#10007#10045#10002#10069	55	null	0	101
1058	5010001	70	767	1	10081#10026#10065#10014#10073	55	null	0	101
1059	5010001	70	768	2	10081#10043#10082#10031#10060	55	null	0	101
1060	5010001	70	769	3	10038#10013#10062#10074#10075	55	null	0	101
1061	5010001	70	770	4	10043#10062#10041#10074#10004	55	null	0	101
1062	5010001	70	771	1	10013#10081#10057#10059#10075	55	null	0	101
1063	5010001	70	772	2	10044#10006#10074#10008#10021	55	null	0	101
1064	5010001	70	773	3	10023#10037#10022#10074#10059	55	null	0	101
1065	5010001	70	774	4	10062#10043#10020#10041#10057	55	null	0	101
1066	5010001	70	775	5	10081#10062#10009#10014#10030	55	null	0	101
1067	5010001	70	776	6	10026#10007#10045#10002#10069	55	null	0	101
1068	5010001	70	777	1	10081#10026#10065#10014#10073	55	null	0	101
1069	5010001	70	778	2	10081#10043#10082#10031#10060	55	null	0	101
1070	5010001	70	779	3	10038#10013#10062#10074#10075	55	null	0	101
1071	5010001	70	780	4	10043#10062#10041#10074#10004	50	null	0	101
1072	5010001	70	781	1	10013#10081#10057#10059#10075	50	null	0	101
1073	5010001	70	782	2	10044#10006#10074#10008#10021	50	null	0	101
1074	5010001	70	783	3	10023#10037#10022#10074#10059	50	null	0	101
1075	5010001	70	784	4	10062#10043#10020#10041#10057	50	null	0	101
1076	5010001	70	785	5	10081#10062#10009#10014#10030	50	null	0	101
1077	5010001	70	786	6	10026#10007#10045#10002#10069	50	null	0	101
1078	5010001	70	787	1	10081#10026#10065#10014#10073	50	null	0	101
1079	5010001	70	788	2	10081#10043#10082#10031#10060	50	null	0	101
1080	5010001	70	789	3	10038#10013#10062#10074#10075	50	null	0	101
1081	5010001	70	790	4	10043#10062#10041#10074#10004	50	null	0	101
1082	5010001	70	791	1	10013#10081#10057#10059#10075	50	null	0	101
1083	5010001	70	792	2	10044#10006#10074#10008#10021	50	null	0	101
1084	5010001	70	793	3	10023#10037#10022#10074#10059	50	null	0	101
1085	5010001	70	794	4	10062#10043#10020#10041#10057	50	null	0	101
1086	5010001	70	795	5	10081#10062#10009#10014#10030	50	null	0	101
1087	5010001	70	796	6	10026#10007#10045#10002#10069	50	null	0	101
1088	5010001	70	797	1	10081#10026#10065#10014#10073	50	null	0	101
1089	5010001	70	798	2	10081#10043#10082#10031#10060	50	null	0	101
1090	5010001	70	799	3	10038#10013#10062#10074#10075	50	null	0	101
1091	5010001	70	800	4	10043#10062#10041#10074#10004	50	null	0	101
1092	5010001	68	801	1	10013#10081#10057#10059#10075	50	null	0	101
1093	5010001	68	802	2	10044#10006#10074#10008#10021	50	null	0	101
1094	5010001	68	803	3	10023#10037#10022#10074#10059	50	null	0	101
1095	5010001	68	804	4	10062#10043#10020#10041#10057	50	null	0	101
1096	5010001	68	805	5	10081#10062#10009#10014#10030	50	null	0	101
1097	5010001	68	806	6	10026#10007#10045#10002#10069	50	null	0	101
1098	5010001	68	807	1	10081#10026#10065#10014#10073	50	null	0	101
1099	5010001	68	808	2	10081#10043#10082#10031#10060	50	null	0	101
1100	5010001	68	809	3	10038#10013#10062#10074#10075	50	null	0	101
1101	5010001	68	810	4	10043#10062#10041#10074#10004	50	null	0	101
1102	5010001	68	811	1	10013#10081#10057#10059#10075	50	null	0	101
1103	5010001	68	812	2	10044#10006#10074#10008#10021	50	null	0	101
1104	5010001	68	813	3	10023#10037#10022#10074#10059	50	null	0	101
1105	5010001	68	814	4	10062#10043#10020#10041#10057	50	null	0	101
1106	5010001	68	815	5	10081#10062#10009#10014#10030	50	null	0	101
1107	5010001	68	816	6	10026#10007#10045#10002#10069	50	null	0	101
1108	5010001	68	817	1	10081#10026#10065#10014#10073	50	null	0	101
1109	5010001	68	818	2	10081#10043#10082#10031#10060	50	null	0	101
1110	5010001	68	819	3	10038#10013#10062#10074#10075	50	null	0	101
1111	5010001	68	820	4	10043#10062#10041#10074#10004	50	null	0	101
1112	5010001	68	821	1	10013#10081#10057#10059#10075	45	null	0	101
1113	5010001	68	822	2	10044#10006#10074#10008#10021	45	null	0	101
1114	5010001	68	823	3	10023#10037#10022#10074#10059	45	null	0	101
1115	5010001	68	824	4	10062#10043#10020#10041#10057	45	null	0	101
1116	5010001	68	825	5	10081#10062#10009#10014#10030	45	null	0	101
1117	5010001	68	826	6	10026#10007#10045#10002#10069	45	null	0	101
1118	5010001	68	827	1	10081#10026#10065#10014#10073	45	null	0	101
1119	5010001	68	828	2	10081#10043#10082#10031#10060	45	null	0	101
1120	5010001	68	829	3	10038#10013#10062#10074#10075	45	null	0	101
1121	5010001	68	830	4	10043#10062#10041#10074#10004	45	null	0	101
1122	5010001	68	831	1	10013#10081#10057#10059#10075	45	null	0	101
1123	5010001	68	832	2	10044#10006#10074#10008#10021	45	null	0	101
1124	5010001	68	833	3	10023#10037#10022#10074#10059	45	null	0	101
1125	5010001	68	834	4	10062#10043#10020#10041#10057	45	null	0	101
1126	5010001	68	835	5	10081#10062#10009#10014#10030	45	null	0	101
1127	5010001	68	836	6	10026#10007#10045#10002#10069	45	null	0	101
1128	5010001	68	837	1	10081#10026#10065#10014#10073	45	null	0	101
1129	5010001	68	838	2	10081#10043#10082#10031#10060	45	null	0	101
1130	5010001	68	839	3	10038#10013#10062#10074#10075	45	null	0	101
1131	5010001	68	840	4	10043#10062#10041#10074#10004	45	null	0	101
1132	5010001	68	841	1	10013#10081#10057#10059#10075	45	null	0	101
1133	5010001	68	842	2	10044#10006#10074#10008#10021	45	null	0	101
1134	5010001	68	843	3	10023#10037#10022#10074#10059	45	null	0	101
1135	5010001	68	844	4	10062#10043#10020#10041#10057	45	null	0	101
1136	5010001	68	845	5	10081#10062#10009#10014#10030	45	null	0	101
1137	5010001	68	846	6	10026#10007#10045#10002#10069	45	null	0	101
1138	5010001	68	847	1	10081#10026#10065#10014#10073	45	null	0	101
1139	5010001	68	848	2	10081#10043#10082#10031#10060	45	null	0	101
1140	5010001	68	849	3	10038#10013#10062#10074#10075	45	null	0	101
1141	5010001	68	850	4	10043#10062#10041#10074#10004	45	null	0	101
1142	5010001	66	851	1	10013#10081#10057#10059#10075	45	null	0	101
1143	5010001	66	852	2	10044#10006#10074#10008#10021	45	null	0	101
1144	5010001	66	853	3	10023#10037#10022#10074#10059	45	null	0	101
1145	5010001	66	854	4	10062#10043#10020#10041#10057	45	null	0	101
1146	5010001	66	855	5	10081#10062#10009#10014#10030	45	null	0	101
1147	5010001	66	856	6	10026#10007#10045#10002#10069	45	null	0	101
1148	5010001	66	857	1	10081#10026#10065#10014#10073	45	null	0	101
1149	5010001	66	858	2	10081#10043#10082#10031#10060	45	null	0	101
1150	5010001	66	859	3	10038#10013#10062#10074#10075	45	null	0	101
1151	5010001	66	860	4	10043#10062#10041#10074#10004	45	null	0	101
1152	5010001	66	861	1	10013#10081#10057#10059#10075	45	null	0	101
1153	5010001	66	862	2	10044#10006#10074#10008#10021	40	null	0	101
1154	5010001	66	863	3	10023#10037#10022#10074#10059	40	null	0	101
1155	5010001	66	864	4	10062#10043#10020#10041#10057	40	null	0	101
1156	5010001	66	865	5	10081#10062#10009#10014#10030	40	null	0	101
1157	5010001	66	866	6	10026#10007#10045#10002#10069	40	null	0	101
1158	5010001	66	867	1	10081#10026#10065#10014#10073	40	null	0	101
1159	5010001	66	868	2	10081#10043#10082#10031#10060	40	null	0	101
1160	5010001	66	869	3	10038#10013#10062#10074#10075	40	null	0	101
1161	5010001	66	870	4	10043#10062#10041#10074#10004	40	null	0	101
1162	5010001	66	871	1	10013#10081#10057#10059#10075	40	null	0	101
1163	5010001	66	872	2	10044#10006#10074#10008#10021	40	null	0	101
1164	5010001	66	873	3	10023#10037#10022#10074#10059	40	null	0	101
1165	5010001	66	874	4	10062#10043#10020#10041#10057	40	null	0	101
1166	5010001	66	875	5	10081#10062#10009#10014#10030	40	null	0	101
1167	5010001	66	876	6	10026#10007#10045#10002#10069	40	null	0	101
1168	5010001	66	877	1	10081#10026#10065#10014#10073	40	null	0	101
1169	5010001	66	878	2	10081#10043#10082#10031#10060	40	null	0	101
1170	5010001	66	879	3	10038#10013#10062#10074#10075	40	null	0	101
1171	5010001	66	880	4	10043#10062#10041#10074#10004	40	null	0	101
1172	5010001	66	881	1	10013#10081#10057#10059#10075	40	null	0	101
1173	5010001	66	882	2	10044#10006#10074#10008#10021	40	null	0	101
1174	5010001	66	883	3	10023#10037#10022#10074#10059	40	null	0	101
1175	5010001	66	884	4	10062#10043#10020#10041#10057	40	null	0	101
1176	5010001	66	885	5	10081#10062#10009#10014#10030	40	null	0	101
1177	5010001	66	886	6	10026#10007#10045#10002#10069	40	null	0	101
1178	5010001	66	887	1	10081#10026#10065#10014#10073	40	null	0	101
1179	5010001	66	888	2	10081#10043#10082#10031#10060	40	null	0	101
1180	5010001	66	889	3	10038#10013#10062#10074#10075	40	null	0	101
