Id	GoodsName	StoreId	Sort	Weight	OpenLv	Goods	PremiumType	Cost	RelatedtoVIP	Limit	IsDiscount	DiscountDegree	ExtraAdd	OpenPrivilege	BuyRule	LogGoodsName
30147	 	2	3	60	61#90	60140#1	1	14|0#0#0#2250000	0	1	0	0	null	null	null	无畏战靴*1
30148	 	2	4	60	71#999	60101#1	1	16|0#0#0#750	0	1	0	0	null	null	null	追魂之枪*1
30149	 	2	5	60	71#999	60126#1	1	16|0#0#0#750	0	1	0	0	null	null	null	追魂手套*1
30150	 	2	6	60	71#999	60136#1	1	16|0#0#0#750	0	1	0	0	null	null	null	追魂战甲*1
30151	 	2	1	60	71#999	60141#1	1	16|0#0#0#750	0	1	0	0	null	null	null	追魂战靴*1
30152	 	2	2	60	71#999	60101#1	1	14|0#0#0#3750000	0	1	0	0	null	null	null	追魂之枪*1
30153	 	2	3	60	71#999	60126#1	1	14|0#0#0#3750000	0	1	0	0	null	null	null	追魂手套*1
30154	 	2	4	60	71#999	60136#1	1	14|0#0#0#3750000	0	1	0	0	null	null	null	追魂战甲*1
30155	 	2	5	60	71#999	60141#1	1	14|0#0#0#3750000	0	1	0	0	null	null	null	追魂战靴*1
30156	 	2	6	60	81#999	60102#1	1	16|0#0#0#1250	0	1	0	0	null	null	null	征服之弓*1
30157	 	2	1	60	81#999	60127#1	1	16|0#0#0#1250	0	1	0	0	null	null	null	征服手套*1
30158	 	2	2	60	81#999	60137#1	1	16|0#0#0#1250	0	1	0	0	null	null	null	征服战甲*1
30159	 	2	3	60	81#999	60142#1	1	16|0#0#0#1250	0	1	0	0	null	null	null	征服战靴*1
30160	 	2	4	60	81#999	60102#1	1	14|0#0#0#6250000	0	1	0	0	null	null	null	征服之弓*1
30161	 	2	5	60	81#999	60127#1	1	14|0#0#0#6250000	0	1	0	0	null	null	null	征服手套*1
30162	 	2	6	60	81#999	60137#1	1	14|0#0#0#6250000	0	1	0	0	null	null	null	征服战甲*1
30163	 	2	1	60	81#999	60142#1	1	14|0#0#0#6250000	0	1	0	0	null	null	null	征服战靴*1
30164	 	2	2	0	999#999	60103#1	1	16|0#0#0#2150	0	1	0	0	null	null	null	命运之杖*1
30165	 	2	3	0	999#999	60128#1	1	16|0#0#0#2150	0	1	0	0	null	null	null	命运手套*1
30166	 	2	4	0	999#999	60138#1	1	16|0#0#0#2150	0	1	0	0	null	null	null	命运战甲*1
30167	 	2	5	0	999#999	60144#1	1	16|0#0#0#2150	0	1	0	0	null	null	null	命运战靴*1
30168	 	2	6	20	1#999	19#1	1	16|0#0#0#250	0	1	1	6	null	null	null	紫晶卡*1
30169	 	2	1	125	1#999	23#1	1	14|0#0#0#100000	0	1	1	1	null	null	null	参赛券*1
30170	 	2	2	125	1#999	23#1	1	16|0#0#0#20	0	1	1	7	null	null	null	参赛券*1
30171	 	2	3	125	1#999	91#1	1	14|0#0#0#100000	0	1	1	2	null	null	null	墨翠卡*1
30172	 	2	4	200	1#999	4#100	1	16|0#0#0#100	0	1	0	0	null	null	null	进化药剂*100
30173	 	2	5	160	1#999	4#100	1	14|0#0#0#500000	0	1	1	2	null	null	null	进化药剂*100
30174	 	2	6	20	1#999	19#1	1	16|0#0#0#250	0	1	1	6	null	null	null	紫晶卡*1
30175	 	2	1	150	15#999	60#1	1	14|0#0#0#250000	0	1	1	4	null	null	null	幸运币*1
30176	 	2	2	100	15#999	60#10	1	16|0#0#0#500	0	1	1	6	null	null	null	幸运币*10
30177	 	2	3	160	1#999	3#100000	1	16|0#0#0#100	0	1	0	0	null	null	null	英雄经验*100000
30178	 	2	4	160	1#999	3#50000	1	16|0#0#0#50	0	1	0	0	null	null	null	英雄经验*50000
30179	 	2	5	100	1#999	3#100000	1	14|0#0#0#500000	0	1	0	0	null	null	null	英雄经验*100000
30180	 	2	6	160	1#99	3#20000	1	16|0#0#0#20	0	1	0	0	null	null	null	英雄经验*20000
30181	 	2	1	100	1#999	3#50000	1	14|0#0#0#250000	0	1	0	0	null	null	null	英雄经验*50000
30182	 	2	2	100	1#99	3#20000	1	14|0#0#0#100000	0	1	0	0	null	null	null	英雄经验*20000
30183	 	2	3	100	1#999	6000011#30	1	16|0#0#0#300	0	1	0	0	null	null	null	居里夫人碎片*30
30184	 	2	4	100	1#999	6000012#30	1	16|0#0#0#300	0	1	0	0	null	null	null	俾斯麦碎片*30
30185	 	2	5	100	1#999	6000013#30	1	16|0#0#0#300	0	1	0	0	null	null	null	弗兰肯斯坦碎片*30
30186	 	2	6	100	1#999	6000014#30	1	16|0#0#0#300	0	1	0	0	null	null	null	亚森罗宾碎片*30
30187	 	2	1	100	1#999	6000015#30	1	16|0#0#0#300	0	1	0	0	null	null	null	乔碎片*30
30188	 	2	2	100	1#999	6000016#20	1	16|0#0#0#100	0	1	0	0	null	null	null	胡克碎片*20
30189	 	2	3	0	1#999	6000028#30	1	16|0#0#0#300	0	1	0	0	null	null	null	威廉基德碎片*30
30190	 	2	4	100	1#999	6000029#30	1	16|0#0#0#300	0	1	0	0	null	null	null	佐罗碎片*30
30191	 	2	5	100	1#999	6000030#30	1	16|0#0#0#300	0	1	0	0	null	null	null	斯巴达碎片*30
30192	 	2	6	100	1#999	6000031#30	1	16|0#0#0#300	0	1	0	0	null	null	null	土方岁三碎片*30
30193	 	2	1	100	1#999	6000032#30	1	16|0#0#0#300	0	1	0	0	null	null	null	花木兰碎片*30
30194	 	2	2	100	1#999	6000033#20	1	16|0#0#0#100	0	1	0	0	null	null	null	齐格飞碎片*20
30195	 	2	3	100	1#999	6000047#30	1	16|0#0#0#300	0	1	0	0	null	null	null	弗洛伊德碎片*30
30196	 	2	4	100	1#999	6000048#30	1	16|0#0#0#300	0	1	0	0	null	null	null	雨果碎片*30
30197	 	2	5	100	1#999	6000049#30	1	16|0#0#0#300	0	1	0	0	null	null	null	肖邦碎片*30
30198	 	2	6	100	1#999	6000050#30	1	16|0#0#0#300	0	1	0	0	null	null	null	玛利亚碎片*30
30199	 	2	1	100	1#999	6000051#30	1	16|0#0#0#300	0	1	0	0	null	null	null	唐吉坷德碎片*30
30200	 	2	2	100	1#999	6000052#20	1	16|0#0#0#100	0	1	0	0	null	null	null	海明威碎片*20
30201	 	2	3	100	1#999	6000011#30	1	14|0#0#0#3000000	0	1	1	6	null	null	null	居里夫人碎片*30
30202	 	2	4	100	1#999	6000012#30	1	14|0#0#0#3000000	0	1	1	6	null	null	null	俾斯麦碎片*30
30203	 	2	5	100	1#999	6000013#30	1	14|0#0#0#3000000	0	1	1	6	null	null	null	弗兰肯斯坦碎片*30
30204	 	2	6	100	1#999	6000014#30	1	14|0#0#0#3000000	0	1	1	6	null	null	null	亚森罗宾碎片*30
30205	 	2	1	100	1#999	6000015#30	1	14|0#0#0#3000000	0	1	1	6	null	null	null	乔碎片*30
30206	 	2	2	100	1#999	6000016#20	1	14|0#0#0#500000	0	1	1	7	null	null	null	胡克碎片*20
30207	 	2	3	0	1#999	6000028#30	1	14|0#0#0#3000000	0	1	1	6	null	null	null	威廉基德碎片*30
30208	 	2	4	100	1#999	6000029#30	1	14|0#0#0#3000000	0	1	1	6	null	null	null	佐罗碎片*30
30209	 	2	5	100	1#999	6000030#30	1	14|0#0#0#3000000	0	1	1	6	null	null	null	斯巴达碎片*30
30210	 	2	6	100	1#999	6000031#30	1	14|0#0#0#3000000	0	1	1	6	null	null	null	土方岁三碎片*30
30211	 	2	1	100	1#999	6000032#30	1	14|0#0#0#3000000	0	1	1	6	null	null	null	花木兰碎片*30
30212	 	2	2	100	1#999	6000033#20	1	14|0#0#0#500000	0	1	1	7	null	null	null	齐格飞碎片*20
30213	 	2	3	100	1#999	6000047#30	1	14|0#0#0#3000000	0	1	1	6	null	null	null	弗洛伊德碎片*30
30214	 	2	4	100	1#999	6000048#30	1	14|0#0#0#3000000	0	1	1	6	null	null	null	雨果碎片*30
30215	 	2	5	100	1#999	6000049#30	1	14|0#0#0#3000000	0	1	1	6	null	null	null	肖邦碎片*30
30216	 	2	6	100	1#999	6000050#30	1	14|0#0#0#3000000	0	1	1	6	null	null	null	玛利亚碎片*30
30217	 	2	1	100	1#999	6000051#30	1	14|0#0#0#3000000	0	1	1	6	null	null	null	唐吉坷德碎片*30
30218	 	2	2	100	1#999	6000052#20	1	14|0#0#0#500000	0	1	1	7	null	null	null	海明威碎片*20
30219	 	2	3	200	1#999	4#300	1	16|0#0#0#300	0	1	1	7	null	null	null	进化药剂*300
30220	 	2	4	200	1#999	4#300	1	16|0#0#0#300	0	1	1	7	null	null	null	进化药剂*300
30221	 	2	5	120	1#999	4#1000	1	16|0#0#0#1000	0	1	1	5	null	null	null	进化药剂*1000
30222	 	2	6	120	1#999	4#1000	1	16|0#0#0#1000	0	1	1	5	null	null	null	进化药剂*1000
30223	 	2	1	120	80#999	4#2000	1	16|0#0#0#2000	0	1	1	5	null	null	null	进化药剂*2000
30224	 	2	2	120	80#999	4#2000	1	16|0#0#0#2000	0	1	1	5	null	null	null	进化药剂*2000
30225	 	2	3	125	1#999	91#1	1	16|0#0#0#20	0	1	0	0	null	null	null	墨翠卡*1
30226	 	2	4	125	1#999	91#1	1	16|0#0#0#20	0	1	0	0	null	null	null	墨翠卡*1
30227	 	2	5	10	20#999	20#1	1	16|0#0#0#1500	0	1	1	2	null	null	null	会员招募卡*1
30228	 	2	6	100	1#999	6000069#20	1	14|0#0#0#1000000	0	1	1	7	null	null	null	罗宾汉碎片*20
30229	 	2	1	100	1#999	6000084#20	1	14|0#0#0#1000000	0	1	1	7	null	null	null	霍恩海姆碎片*20
30230	 	2	2	30	1#999	6001010#30	1	14|0#0#0#3000000	0	1	1	6	null	null	null	4星英雄碎片*30
30231	 	2	3	30	1#999	6001010#30	1	16|0#0#0#300	0	1	0	0	null	null	null	4星英雄碎片*30
30232	 	2	4	100	20#999	92#100	1	16|0#0#0#1000	0	1	1	5	null	null	null	会员名片*100
30233	 	2	5	60	25#999	6000086#1	1	14|0#0#0#1000000	0	1	0	0	null	null	null	普通戒指*1
30234	 	2	6	80	25#999	6000086#1	1	16|0#0#0#200	0	1	0	0	null	null	null	普通戒指*1
30235	 	2	1	40	25#999	6000087#1	1	16|0#0#0#1000	0	1	1	6	null	null	null	精英戒指*1
30236	 	2	2	20	25#999	6000088#1	1	16|0#0#0#5000	0	1	1	6	null	null	null	卓越戒指*1
30237	 	2	3	250	80#999	14#100000	1	3|0#0#0#100000	0	1	0	0	null	null	null	金钱*100000
30238	 	2	4	250	80#999	14#100000	1	3|0#0#0#100000	0	1	0	0	null	null	null	金钱*100000
30239	 	2	5	150	80#999	14#300000	1	3|0#0#0#300000	0	1	0	0	null	null	null	金钱*300000
30240	 	2	6	150	80#999	14#500000	1	3|0#0#0#500000	0	1	0	0	null	null	null	金钱*500000
50001	 	19	0	100	1#999	6000001#50	1	74|0#0#0#75	0	0	0	7	null	null	null	莫扎特碎片*50
50002	 	19	0	100	1#999	6000002#50	1	74|0#0#0#60	0	0	0	7	null	null	null	西蒙海耶碎片*50
50003	 	19	0	100	1#999	6000003#50	1	74|0#0#0#60	0	0	0	5	null	null	null	巴顿碎片*50
50004	 	19	0	100	1#999	6000004#50	1	74|0#0#0#60	0	0	0	5	null	null	null	爱迪生碎片*50
50005	 	19	0	100	1#999	6000005#50	1	74|0#0#0#20	0	0	0	5	null	null	null	德雷克碎片*50
50006	 	19	0	100	1#999	6000006#50	1	74|0#0#0#40	0	0	0	5	null	null	null	特斯拉碎片*50
50007	 	19	0	100	1#999	6000007#50	1	74|0#0#0#60	0	0	0	0	null	null	null	瓦特碎片*50
50008	 	19	0	100	1#999	6000008#50	1	74|0#0#0#20	0	0	0	0	null	null	null	爱因斯坦碎片*50
50009	 	19	0	100	1#999	6000009#50	1	74|0#0#0#50	0	0	0	2	null	null	null	诺贝尔碎片*50
50010	 	19	0	100	1#999	6000010#50	1	74|0#0#0#40	0	0	0	7	null	null	null	丹妮莉丝碎片*50
50016	 	19	0	100	1#999	6000019#50	1	74|0#0#0#60	0	0	0	7	null	null	null	真田幸村碎片*50
50017	 	19	0	100	1#999	6000020#50	1	74|0#0#0#60	0	0	0	6	null	null	null	关羽碎片*50
50018	 	19	0	100	1#999	6000021#50	1	74|0#0#0#60	0	0	0	0	null	null	null	亚历山大碎片*50
50019	 	19	0	100	1#999	6000022#50	1	74|0#0#0#50	0	0	0	5	null	null	null	拉拉碎片*50
50020	 	19	0	100	1#999	6000023#50	1	74|0#0#0#20	0	0	0	0	null	null	null	服部半藏碎片*50
50021	 	19	0	100	1#999	6000024#50	1	74|0#0#0#40	0	0	0	0	null	null	null	韩信碎片*50
50022	 	19	0	100	1#999	6000025#50	1	74|0#0#0#40	0	0	0	6	null	null	null	李白碎片*50
50023	 	19	0	100	1#999	6000026#50	1	74|0#0#0#50	0	0	0	6	null	null	null	阿喀琉斯碎片*50
50024	 	19	0	100	1#999	6000027#50	1	74|0#0#0#40	0	0	0	0	null	null	null	成吉思汗碎片*50
50030	 	19	0	100	1#999	6000036#50	1	74|0#0#0#75	0	0	0	0	null	null	null	示巴女王碎片*50
50031	 	19	0	100	1#999	6000037#50	1	74|0#0#0#60	0	0	0	0	null	null	null	克娄帕特拉碎片*50
50032	 	19	0	100	1#999	6000038#50	1	74|0#0#0#20	0	0	0	0	null	null	null	贝奥武夫碎片*50
50033	 	19	0	100	1#999	6000039#50	1	74|0#0#0#20	0	0	0	0	null	null	null	荷马碎片*50
50034	 	19	0	100	1#999	6000040#50	1	74|0#0#0#40	0	0	0	0	null	null	null	拉斐尔碎片*50
50035	 	19	0	100	1#999	6000041#50	1	74|0#0#0#40	0	0	0	0	null	null	null	赫拉克勒斯碎片*50
50036	 	19	0	100	1#999	6000042#50	1	74|0#0#0#60	0	0	0	0	null	null	null	但丁碎片*50
50037	 	19	0	100	1#999	6000043#50	1	74|0#0#0#40	0	0	0	0	null	null	null	亚瑟碎片*50
50038	 	19	0	100	1#999	6000044#50	1	74|0#0#0#50	0	0	0	0	null	null	null	薛定谔碎片*50
50039	 	19	0	100	1#999	6000045#50	1	74|0#0#0#60	0	0	0	0	null	null	null	格林碎片*50
50040	 	19	0	100	1#999	6000046#50	1	74|0#0#0#50	0	0	0	0	null	null	null	茜茜公主碎片*50
50046	 	19	0	100	1#999	6000055#50	1	74|0#0#0#100	0	0	0	0	null	null	null	赵云碎片*50
50047	 	19	0	100	1#999	6000056#50	1	74|0#0#0#100	0	0	0	0	null	null	null	布伦谢尔德碎片*50
50048	 	19	0	100	1#999	6000057#50	1	74|0#0#0#60	0	0	0	0	null	null	null	海伦碎片*50
50049	 	19	0	100	1#999	6000058#50	1	74|0#0#0#70	0	0	0	0	null	null	null	南丁格尔碎片*50
50050	 	19	0	100	1#999	6000059#50	1	74|0#0#0#60	0	0	0	0	null	null	null	凯撒碎片*50
50051	 	19	0	100	1#999	6000060#50	1	74|0#0#0#30	0	0	0	0	null	null	null	赫克托耳碎片*50
50052	 	19	0	100	1#999	6000061#50	1	74|0#0#0#60	0	0	0	0	null	null	null	雅典娜碎片*50
50053	 	19	0	100	1#999	6000062#50	1	74|0#0#0#60	0	0	0	0	null	null	null	李舜臣碎片*50
50054	 	19	0	100	1#999	6000063#50	1	74|0#0#0#70	0	0	0	0	null	null	null	贞德碎片*50
50055	 	19	0	100	1#999	6000064#50	1	74|0#0#0#50	0	0	0	0	null	null	null	瓦尔基里碎片*50
50060	 	19	0	100	1#999	6000070#50	1	74|0#0#0#100	0	0	0	0	null	null	null	织田信长碎片*50
50061	 	19	0	100	1#999	6000071#50	1	74|0#0#0#100	0	0	0	0	null	null	null	哈桑碎片*50
50062	 	19	0	100	1#999	6000072#50	1	74|0#0#0#70	0	0	0	0	null	null	null	布鲁图斯碎片*50
50063	 	19	0	100	1#999	6000073#50	1	74|0#0#0#70	0	0	0	0	null	null	null	所罗门碎片*50
50064	 	19	0	100	1#999	6000074#50	1	74|0#0#0#50	0	0	0	0	null	null	null	嬴政碎片*50
50065	 	19	0	100	1#999	6000075#50	1	74|0#0#0#50	0	0	0	0	null	null	null	卑弥呼碎片*50
50066	 	19	0	100	1#999	6000076#50	1	74|0#0#0#70	0	0	0	0	null	null	null	白起碎片*50
50067	 	19	0	100	1#999	6000077#50	1	74|0#0#0#60	0	0	0	0	null	null	null	弗拉德碎片*50
50068	 	19	0	100	1#999	6000078#50	1	74|0#0#0#60	0	0	0	0	null	null	null	明智光秀碎片*50
50069	 	19	0	100	1#999	6000079#50	1	74|0#0#0#30	0	0	0	0	null	null	null	伊丽莎白碎片*50
50070	 	19	1	100	1#999	6000110#1000	1	92|0#0#0#300	0	3	0	0	null	null	null	戒圈*1000
50071	 	19	2	100	1#999	4#1000	1	92|0#0#0#300	0	1	0	0	null	null	null	进化药剂*1000
50072	 	19	3	100	1#999	3#200000	1	92|0#0#0#35	0	10	0	0	null	null	null	英雄经验*200000
50073	 	19	4	100	1#999	60#1	1	92|0#0#0#20	0	10	0	0	null	null	null	幸运币*1
50074	 	19	5	100	1#999	61#1	1	92|0#0#0#200	0	5	0	0	null	null	null	高级幸运币*1
50075	 	19	6	100	1#999	72001#50	1	92|0#0#0#60	0	5	0	0	null	null	null	超强合金*50
50076	 	19	7	100	90#999	10444#10	1	92|0#0#0#80	0	10	0	0	null	null	null	芯片积分*10
50077	 	19	8	100	100#999	10425#1	1	92|0#0#0#5	0	50	0	0	null	null	null	基因优化液*1
50078	 	19	9	100	100#999	10422#1	1	92|0#0#0#500	0	1	0	0	null	null	null	中级蓝图*1
51001	 	191	1	100	1#999	6000001#50	1	74|0#0#0#75	0	0	0	0	null	null	null	莫扎特碎片*50
51002	 	191	2	100	1#999	6000002#50	1	74|0#0#0#60	0	0	0	0	null	null	null	西蒙海耶碎片*50
51003	 	191	3	100	1#999	6000003#50	1	74|0#0#0#60	0	0	0	0	null	null	null	巴顿碎片*50
51004	 	191	4	100	1#999	6000004#50	1	74|0#0#0#60	0	0	0	0	null	null	null	爱迪生碎片*50
51005	 	191	5	100	1#999	6000005#50	1	74|0#0#0#20	0	0	0	0	null	null	null	德雷克碎片*50
51006	 	191	6	100	1#999	6000006#50	1	74|0#0#0#40	0	0	0	0	null	null	null	特斯拉碎片*50
51007	 	191	7	100	1#999	6000007#50	1	74|0#0#0#60	0	0	0	0	null	null	null	瓦特碎片*50
51008	 	191	8	100	1#999	6000008#50	1	74|0#0#0#20	0	0	0	0	null	null	null	爱因斯坦碎片*50
51009	 	191	9	100	1#999	6000009#50	1	74|0#0#0#50	0	0	0	0	null	null	null	诺贝尔碎片*50
51010	 	191	10	100	1#999	6000010#50	1	74|0#0#0#40	0	0	0	0	null	null	null	丹妮莉丝碎片*50
52001	 	193	1	100	1#999	6000019#50	1	74|0#0#0#60	0	0	0	0	null	null	null	真田幸村碎片*50
52002	 	193	2	100	1#999	6000020#50	1	74|0#0#0#60	0	0	0	0	null	null	null	关羽碎片*50
52003	 	193	3	100	1#999	6000021#50	1	74|0#0#0#60	0	0	0	0	null	null	null	亚历山大碎片*50
52004	 	193	4	100	1#999	6000022#50	1	74|0#0#0#50	0	0	0	0	null	null	null	拉拉碎片*50
52005	 	193	5	100	1#999	6000023#50	1	74|0#0#0#20	0	0	0	0	null	null	null	服部半藏碎片*50
52006	 	193	0	100	1#999	6000024#50	1	74|0#0#0#40	0	0	0	0	null	null	null	韩信碎片*50
52007	 	193	6	100	1#999	6000025#50	1	74|0#0#0#40	0	0	0	0	null	null	null	李白碎片*50
52008	 	193	7	100	1#999	6000026#50	1	74|0#0#0#50	0	0	0	0	null	null	null	阿喀琉斯碎片*50
52009	 	193	8	100	1#999	6000027#50	1	74|0#0#0#40	0	0	0	0	null	null	null	成吉思汗碎片*50
53001	 	192	1	100	1#999	6000036#50	1	74|0#0#0#75	0	0	0	0	null	null	null	示巴女王碎片*50
53002	 	192	2	100	1#999	6000037#50	1	74|0#0#0#60	0	0	0	0	null	null	null	克娄帕特拉碎片*50
53003	 	192	3	100	1#999	6000038#50	1	74|0#0#0#20	0	0	0	0	null	null	null	贝奥武夫碎片*50
53004	 	192	4	100	1#999	6000039#50	1	74|0#0#0#20	0	0	0	0	null	null	null	荷马碎片*50
53005	 	192	5	100	1#999	6000040#50	1	74|0#0#0#40	0	0	0	0	null	null	null	拉斐尔碎片*50
53006	 	192	6	100	1#999	6000041#50	1	74|0#0#0#40	0	0	0	0	null	null	null	赫拉克勒斯碎片*50
53007	 	192	7	100	1#999	6000042#50	1	74|0#0#0#60	0	0	0	0	null	null	null	但丁碎片*50
53008	 	192	8	100	1#999	6000043#50	1	74|0#0#0#40	0	0	0	0	null	null	null	亚瑟碎片*50
53009	 	192	9	100	1#999	6000044#50	1	74|0#0#0#50	0	0	0	0	null	null	null	薛定谔碎片*50
53010	 	192	10	100	1#999	6000045#50	1	74|0#0#0#60	0	0	0	0	null	null	null	格林碎片*50
53011	 	192	11	100	1#999	6000046#50	1	74|0#0#0#50	0	0	0	0	null	null	null	茜茜公主碎片*50
54001	 	194	1	100	1#999	6000055#50	1	74|0#0#0#100	0	0	0	0	null	null	null	赵云碎片*50
54002	 	194	2	100	1#999	6000056#50	1	74|0#0#0#100	0	0	0	0	null	null	null	布伦谢尔德碎片*50
54003	 	194	3	100	1#999	6000057#50	1	74|0#0#0#60	0	0	0	0	null	null	null	海伦碎片*50
54004	 	194	4	100	1#999	6000058#50	1	74|0#0#0#70	0	0	0	0	null	null	null	南丁格尔碎片*50
54005	 	194	5	100	1#999	6000059#50	1	74|0#0#0#60	0	0	0	0	null	null	null	凯撒碎片*50
54006	 	194	6	100	1#999	6000060#50	1	74|0#0#0#30	0	0	0	0	null	null	null	赫克托耳碎片*50
54007	 	194	7	100	1#999	6000061#50	1	74|0#0#0#60	0	0	0	0	null	null	null	雅典娜碎片*50
54008	 	194	8	100	1#999	6000062#50	1	74|0#0#0#60	0	0	0	0	null	null	null	李舜臣碎片*50
54009	 	194	9	100	1#999	6000063#50	1	74|0#0#0#70	0	0	0	0	null	null	null	贞德碎片*50
54010	 	194	10	100	1#999	6000064#50	1	74|0#0#0#50	0	0	0	0	null	null	null	瓦尔基里碎片*50
55001	 	195	1	100	1#999	6000070#50	1	74|0#0#0#100	0	0	0	0	null	null	null	织田信长碎片*50
55002	 	195	2	100	1#999	6000071#50	1	74|0#0#0#100	0	0	0	0	null	null	null	哈桑碎片*50
55003	 	195	3	100	1#999	6000072#50	1	74|0#0#0#70	0	0	0	0	null	null	null	布鲁图斯碎片*50
55004	 	195	4	100	1#999	6000073#50	1	74|0#0#0#70	0	0	0	0	null	null	null	所罗门碎片*50
55005	 	195	5	100	1#999	6000074#50	1	74|0#0#0#50	0	0	0	0	null	null	null	嬴政碎片*50
55006	 	195	0	100	1#999	6000075#50	1	74|0#0#0#50	0	0	0	0	null	null	null	卑弥呼碎片*50
55007	 	195	6	100	1#999	6000076#50	1	74|0#0#0#70	0	0	0	0	null	null	null	白起碎片*50
55008	 	195	7	100	1#999	6000077#50	1	74|0#0#0#60	0	0	0	0	null	null	null	弗拉德碎片*50
55009	 	195	8	100	1#999	6000078#50	1	74|0#0#0#60	0	0	0	0	null	null	null	明智光秀碎片*50
55010	 	195	9	100	1#999	6000079#50	1	74|0#0#0#30	0	0	0	0	null	null	null	伊丽莎白碎片*50
3001	 	56	1	40	1#999	12009#25	1	16|0#0#0#3000	0	1	0	0	null	null	null	废弃*25
3002	 	56	2	40	1#999	12008#25	1	16|0#0#0#3000	0	1	0	0	null	null	null	废弃*25
3003	 	56	3	40	1#999	12010#25	1	16|0#0#0#3000	0	1	0	0	null	null	null	废弃*25
3004	 	56	4	40	1#999	12011#25	1	16|0#0#0#3000	0	1	0	0	null	null	null	废弃*25
3005	 	56	5	40	1#999	12013#25	1	16|0#0#0#3000	0	1	0	0	null	null	null	废弃*25
3006	 	56	6	60	1#999	12009#20	1	16|0#0#0#2400	0	1	0	0	null	null	null	废弃*20
3007	 	56	7	60	1#999	12008#20	1	16|0#0#0#2400	0	1	0	0	null	null	null	废弃*20
3008	 	56	8	60	1#999	12010#20	1	16|0#0#0#2400	0	1	0	0	null	null	null	废弃*20
3009	 	56	9	60	1#999	12011#20	1	16|0#0#0#2400	0	1	0	0	null	null	null	废弃*20
3010	 	56	10	60	1#999	12013#20	1	16|0#0#0#2400	0	1	0	0	null	null	null	废弃*20
3011	 	56	11	60	1#999	12009#15	1	16|0#0#0#1800	0	1	1	6	null	null	null	废弃*15
3012	 	56	12	60	1#999	12008#15	1	16|0#0#0#1800	0	1	1	6	null	null	null	废弃*15
3013	 	56	13	60	1#999	12010#15	1	16|0#0#0#1800	0	1	1	6	null	null	null	废弃*15
3014	 	56	14	60	1#999	12011#15	1	16|0#0#0#1800	0	1	1	6	null	null	null	废弃*15
3015	 	56	15	60	1#999	12013#15	1	16|0#0#0#1800	0	1	1	6	null	null	null	废弃*15
3016	 	56	16	40	1#999	12009#10	1	16|0#0#0#1200	0	1	0	0	null	null	null	废弃*10
3017	 	56	17	40	1#999	12008#10	1	16|0#0#0#1200	0	1	0	0	null	null	null	废弃*10
3018	 	56	18	40	1#999	12010#10	1	16|0#0#0#1200	0	1	0	0	null	null	null	废弃*10
3019	 	56	19	40	1#999	12011#10	1	16|0#0#0#1200	0	1	0	0	null	null	null	废弃*10
3020	 	56	20	40	1#999	12013#10	1	16|0#0#0#1200	0	1	0	0	null	null	null	废弃*10
3021	 	56	21	40	1#65	60102#1	1	16|0#0#0#1250	0	1	0	0	null	null	null	征服之弓*1
3022	 	56	22	40	1#65	60127#1	1	16|0#0#0#1250	0	1	0	0	null	null	null	征服手套*1
3023	 	56	23	40	1#65	60137#1	1	16|0#0#0#1250	0	1	0	0	null	null	null	征服战甲*1
3024	 	56	24	40	1#65	60142#1	1	16|0#0#0#1250	0	1	0	0	null	null	null	征服战靴*1
3025	 	56	25	40	66#90	60103#1	1	16|0#0#0#2150	0	1	0	0	null	null	null	命运之杖*1
3026	 	56	26	40	66#90	60128#1	1	16|0#0#0#2150	0	1	0	0	null	null	null	命运手套*1
3027	 	56	27	40	66#90	60138#1	1	16|0#0#0#2150	0	1	0	0	null	null	null	命运战甲*1
3028	 	56	28	40	66#90	60144#1	1	16|0#0#0#2150	0	1	0	0	null	null	null	命运战靴*1
3029	 	56	29	40	91#999	60155#1	1	16|0#0#0#3500	0	1	0	0	null	null	null	光辉之剑*1
3030	 	56	30	40	91#999	60180#1	1	16|0#0#0#3500	0	1	0	0	null	null	null	光辉手套*1
3031	 	56	31	40	91#999	60190#1	1	16|0#0#0#3500	0	1	0	0	null	null	null	光辉战甲*1
3032	 	56	32	40	91#999	60195#1	1	16|0#0#0#3500	0	1	0	0	null	null	null	光辉战靴*1
3033	 	56	33	40	1#999	12009#25	1	16|0#0#0#3000	0	1	0	0	null	null	null	废弃*25
3034	 	56	34	40	1#999	12008#25	1	16|0#0#0#3000	0	1	0	0	null	null	null	废弃*25
3035	 	56	35	40	1#999	12010#25	1	16|0#0#0#3000	0	1	0	0	null	null	null	废弃*25
3036	 	56	36	40	1#999	12011#25	1	16|0#0#0#3000	0	1	0	0	null	null	null	废弃*25
3037	 	56	37	40	1#999	12013#25	1	16|0#0#0#3000	0	1	0	0	null	null	null	废弃*25
3038	 	56	38	60	1#999	12009#20	1	16|0#0#0#2400	0	1	1	6	null	null	null	废弃*20
3039	 	56	39	60	1#999	12008#20	1	16|0#0#0#2400	0	1	1	6	null	null	null	废弃*20
3040	 	56	40	60	1#999	12010#20	1	16|0#0#0#2400	0	1	1	6	null	null	null	废弃*20
3041	 	56	41	60	1#999	12011#20	1	16|0#0#0#2400	0	1	1	6	null	null	null	废弃*20
3042	 	56	42	60	1#999	12013#20	1	16|0#0#0#2400	0	1	1	6	null	null	null	废弃*20
