Id	TechId	Level	Values	Profession	Consume
1199	6	87	51#4350	2	14#104220000|65#173700
1200	6	88	51#4400	2	14#110364000|65#183940
1201	6	89	51#4450	2	14#116508000|65#194180
1202	6	90	51#4500	2	14#122652000|65#204420
1203	6	91	51#4550	2	14#134940000|65#224900
1204	6	92	51#4600	2	14#147228000|65#245380
1205	6	93	51#4650	2	14#159516000|65#265860
1206	6	94	51#4700	2	14#171804000|65#286340
1207	6	95	51#4750	2	14#184092000|65#306820
1208	6	96	51#4800	2	14#196380000|65#327300
1209	6	97	51#4850	2	14#208668000|65#347780
1210	6	98	51#4900	2	14#220956000|65#368260
1211	6	99	51#4950	2	14#233244000|65#388740
1212	6	100	51#5000	2	null
1213	1	0	61#0	1	14#6000|65#10
1214	1	1	61#50	1	14#18000|65#30
1215	1	2	61#100	1	14#30000|65#50
1216	1	3	61#150	1	14#42000|65#70
1217	1	4	61#200	1	14#54000|65#90
1218	1	5	61#250	1	14#66000|65#110
1219	1	6	61#300	1	14#78000|65#130
1220	1	7	61#350	1	14#90000|65#150
1221	1	8	61#400	1	14#102000|65#170
1222	1	9	61#450	1	14#114000|65#190
1223	1	10	61#500	1	14#126000|65#210
1224	1	11	61#550	1	14#150000|65#250
1225	1	12	61#600	1	14#174000|65#290
1226	1	13	61#650	1	14#198000|65#330
1227	1	14	61#700	1	14#222000|65#370
1228	1	15	61#750	1	14#246000|65#410
1229	1	16	61#800	1	14#270000|65#450
1230	1	17	61#850	1	14#294000|65#490
1231	1	18	61#900	1	14#318000|65#530
1232	1	19	61#950	1	14#342000|65#570
1233	1	20	61#1000	1	14#366000|65#610
1234	1	21	61#1050	1	14#414000|65#690
1235	1	22	61#1100	1	14#462000|65#770
1236	1	23	61#1150	1	14#510000|65#850
1237	1	24	61#1200	1	14#558000|65#930
1238	1	25	61#1250	1	14#606000|65#1010
1239	1	26	61#1300	1	14#654000|65#1090
1240	1	27	61#1350	1	14#702000|65#1170
1241	1	28	61#1400	1	14#750000|65#1250
1242	1	29	61#1450	1	14#798000|65#1330
1243	1	30	61#1500	1	14#846000|65#1410
1244	1	31	61#1550	1	14#942000|65#1570
1245	1	32	61#1600	1	14#1038000|65#1730
1246	1	33	61#1650	1	14#1134000|65#1890
1247	1	34	61#1700	1	14#1230000|65#2050
1248	1	35	61#1750	1	14#1326000|65#2210
1249	1	36	61#1800	1	14#1422000|65#2370
1250	1	37	61#1850	1	14#1518000|65#2530
1251	1	38	61#1900	1	14#1614000|65#2690
1252	1	39	61#1950	1	14#1710000|65#2850
1253	1	40	61#2000	1	14#1806000|65#3010
1254	1	41	61#2050	1	14#1998000|65#3330
1255	1	42	61#2100	1	14#2190000|65#3650
1256	1	43	61#2150	1	14#2382000|65#3970
1257	1	44	61#2200	1	14#2574000|65#4290
1258	1	45	61#2250	1	14#2766000|65#4610
1259	1	46	61#2300	1	14#2958000|65#4930
1260	1	47	61#2350	1	14#3150000|65#5250
1261	1	48	61#2400	1	14#3342000|65#5570
1262	1	49	61#2450	1	14#3534000|65#5890
1263	1	50	61#2500	1	14#3726000|65#6210
1264	1	51	61#2550	1	14#4110000|65#6850
1265	1	52	61#2600	1	14#4494000|65#7490
1266	1	53	61#2650	1	14#4878000|65#8130
1267	1	54	61#2700	1	14#5262000|65#8770
1268	1	55	61#2750	1	14#5646000|65#9410
1269	1	56	61#2800	1	14#6030000|65#10050
1270	1	57	61#2850	1	14#6414000|65#10690
1271	1	58	61#2900	1	14#6798000|65#11330
1272	1	59	61#2950	1	14#7182000|65#11970
1273	1	60	61#3000	1	14#7566000|65#12610
1274	1	61	61#3050	1	14#8334000|65#13890
1275	1	62	61#3100	1	14#9102000|65#15170
1276	1	63	61#3150	1	14#9870000|65#16450
1277	1	64	61#3200	1	14#10638000|65#17730
1278	1	65	61#3250	1	14#11406000|65#19010
1279	1	66	61#3300	1	14#12174000|65#20290
1280	1	67	61#3350	1	14#12942000|65#21570
1281	1	68	61#3400	1	14#13710000|65#22850
1282	1	69	61#3450	1	14#14478000|65#24130
1283	1	70	61#3500	1	14#15246000|65#25410
1284	1	71	61#3550	1	14#16782000|65#27970
1285	1	72	61#3600	1	14#18318000|65#30530
1286	1	73	61#3650	1	14#19854000|65#33090
1287	1	74	61#3700	1	14#21390000|65#35650
1288	1	75	61#3750	1	14#22926000|65#38210
1289	1	76	61#3800	1	14#24462000|65#40770
1290	1	77	61#3850	1	14#25998000|65#43330
1291	1	78	61#3900	1	14#27534000|65#45890
1292	1	79	61#3950	1	14#29070000|65#48450
1293	1	80	61#4000	1	14#30606000|65#51010
1294	1	81	61#4050	1	14#33678000|65#56130
1295	1	82	61#4100	1	14#36750000|65#61250
1296	1	83	61#4150	1	14#39822000|65#66370
1297	1	84	61#4200	1	14#42894000|65#71490
1298	1	85	61#4250	1	14#45966000|65#76610
1299	1	86	61#4300	1	14#49038000|65#81730
1300	1	87	61#4350	1	14#52110000|65#86850
1301	1	88	61#4400	1	14#55182000|65#91970
1302	1	89	61#4450	1	14#58254000|65#97090
1303	1	90	61#4500	1	14#61326000|65#102210
1304	1	91	61#4550	1	14#67470000|65#112450
1305	1	92	61#4600	1	14#73614000|65#122690
1306	1	93	61#4650	1	14#79758000|65#132930
1307	1	94	61#4700	1	14#85902000|65#143170
1308	1	95	61#4750	1	14#92046000|65#153410
1309	1	96	61#4800	1	14#98190000|65#163650
1310	1	97	61#4850	1	14#104334000|65#173890
1311	1	98	61#4900	1	14#110478000|65#184130
1312	1	99	61#4950	1	14#116622000|65#194370
1313	1	100	61#5000	1	null
1314	2	0	62#0	1	14#7200|65#12
1315	2	1	62#50	1	14#21600|65#36
1316	2	2	62#100	1	14#36000|65#60
1317	2	3	62#150	1	14#50400|65#84
1318	2	4	62#200	1	14#64800|65#108
1319	2	5	62#250	1	14#79200|65#132
1320	2	6	62#300	1	14#93600|65#156
1321	2	7	62#350	1	14#108000|65#180
1322	2	8	62#400	1	14#122400|65#204
1323	2	9	62#450	1	14#136800|65#228
1324	2	10	62#500	1	14#151200|65#252
1325	2	11	62#550	1	14#180000|65#300
1326	2	12	62#600	1	14#208800|65#348
1327	2	13	62#650	1	14#237600|65#396
1328	2	14	62#700	1	14#266400|65#444
1329	2	15	62#750	1	14#295200|65#492
1330	2	16	62#800	1	14#324000|65#540
1331	2	17	62#850	1	14#352800|65#588
1332	2	18	62#900	1	14#381600|65#636
1333	2	19	62#950	1	14#410400|65#684
1334	2	20	62#1000	1	14#439200|65#732
1335	2	21	62#1050	1	14#496800|65#828
1336	2	22	62#1100	1	14#554400|65#924
1337	2	23	62#1150	1	14#612000|65#1020
1338	2	24	62#1200	1	14#669600|65#1116
1339	2	25	62#1250	1	14#727200|65#1212
1340	2	26	62#1300	1	14#784800|65#1308
1341	2	27	62#1350	1	14#842400|65#1404
1342	2	28	62#1400	1	14#900000|65#1500
1343	2	29	62#1450	1	14#957600|65#1596
1344	2	30	62#1500	1	14#1015200|65#1692
1345	2	31	62#1550	1	14#1130400|65#1884
1346	2	32	62#1600	1	14#1245600|65#2076
1347	2	33	62#1650	1	14#1360800|65#2268
1348	2	34	62#1700	1	14#1476000|65#2460
1349	2	35	62#1750	1	14#1591200|65#2652
1350	2	36	62#1800	1	14#1706400|65#2844
1351	2	37	62#1850	1	14#1821600|65#3036
1352	2	38	62#1900	1	14#1936800|65#3228
1353	2	39	62#1950	1	14#2052000|65#3420
1354	2	40	62#2000	1	14#2167200|65#3612
1355	2	41	62#2050	1	14#2397600|65#3996
1356	2	42	62#2100	1	14#2628000|65#4380
1357	2	43	62#2150	1	14#2858400|65#4764
1358	2	44	62#2200	1	14#3088800|65#5148
1359	2	45	62#2250	1	14#3319200|65#5532
1360	2	46	62#2300	1	14#3549600|65#5916
1361	2	47	62#2350	1	14#3780000|65#6300
1362	2	48	62#2400	1	14#4010400|65#6684
1363	2	49	62#2450	1	14#4240800|65#7068
1364	2	50	62#2500	1	14#4471200|65#7452
1365	2	51	62#2550	1	14#4932000|65#8220
1366	2	52	62#2600	1	14#5392800|65#8988
1367	2	53	62#2650	1	14#5853600|65#9756
1368	2	54	62#2700	1	14#6314400|65#10524
1369	2	55	62#2750	1	14#6775200|65#11292
1370	2	56	62#2800	1	14#7236000|65#12060
1371	2	57	62#2850	1	14#7696800|65#12828
1372	2	58	62#2900	1	14#8157600|65#13596
1373	2	59	62#2950	1	14#8618400|65#14364
1374	2	60	62#3000	1	14#9079200|65#15132
1375	2	61	62#3050	1	14#10000800|65#16668
1376	2	62	62#3100	1	14#10922400|65#18204
1377	2	63	62#3150	1	14#11844000|65#19740
1378	2	64	62#3200	1	14#12765600|65#21276
1379	2	65	62#3250	1	14#13687200|65#22812
1380	2	66	62#3300	1	14#14608800|65#24348
1381	2	67	62#3350	1	14#15530400|65#25884
1382	2	68	62#3400	1	14#16452000|65#27420
1383	2	69	62#3450	1	14#17373600|65#28956
1384	2	70	62#3500	1	14#18295200|65#30492
1385	2	71	62#3550	1	14#20138400|65#33564
1386	2	72	62#3600	1	14#21981600|65#36636
1387	2	73	62#3650	1	14#23824800|65#39708
1388	2	74	62#3700	1	14#25668000|65#42780
1389	2	75	62#3750	1	14#27511200|65#45852
1390	2	76	62#3800	1	14#29354400|65#48924
1391	2	77	62#3850	1	14#31197600|65#51996
1392	2	78	62#3900	1	14#33040800|65#55068
1393	2	79	62#3950	1	14#34884000|65#58140
1394	2	80	62#4000	1	14#36727200|65#61212
1395	2	81	62#4050	1	14#40413600|65#67356
1396	2	82	62#4100	1	14#44100000|65#73500
1397	2	83	62#4150	1	14#47786400|65#79644
1398	2	84	62#4200	1	14#51472800|65#85788
1399	2	85	62#4250	1	14#55159200|65#91932
1400	2	86	62#4300	1	14#58845600|65#98076
1401	2	87	62#4350	1	14#62532000|65#104220
1402	2	88	62#4400	1	14#66218400|65#110364
1403	2	89	62#4450	1	14#69904800|65#116508
1404	2	90	62#4500	1	14#73591200|65#122652
1405	2	91	62#4550	1	14#80964000|65#134940
1406	2	92	62#4600	1	14#88336800|65#147228
1407	2	93	62#4650	1	14#95709600|65#159516
1408	2	94	62#4700	1	14#103082400|65#171804
1409	2	95	62#4750	1	14#110455200|65#184092
1410	2	96	62#4800	1	14#117828000|65#196380
1411	2	97	62#4850	1	14#125200800|65#208668
1412	2	98	62#4900	1	14#132573600|65#220956
1413	2	99	62#4950	1	14#139946400|65#233244
1414	2	100	62#5000	1	null
1415	3	0	52#0	1	14#8400|65#14
1416	3	1	52#50	1	14#25200|65#42
1417	3	2	52#100	1	14#42000|65#70
1418	3	3	52#150	1	14#58800|65#98
1419	3	4	52#200	1	14#75600|65#126
1420	3	5	52#250	1	14#92400|65#154
1421	3	6	52#300	1	14#109200|65#182
1422	3	7	52#350	1	14#126000|65#210
1423	3	8	52#400	1	14#142800|65#238
1424	3	9	52#450	1	14#159600|65#266
1425	3	10	52#500	1	14#176400|65#294
1426	3	11	52#550	1	14#210000|65#350
1427	3	12	52#600	1	14#243600|65#406
1428	3	13	52#650	1	14#277200|65#462
1429	3	14	52#700	1	14#310800|65#518
1430	3	15	52#750	1	14#344400|65#574
1431	3	16	52#800	1	14#378000|65#630
1432	3	17	52#850	1	14#411600|65#686
1433	3	18	52#900	1	14#445200|65#742
1434	3	19	52#950	1	14#478800|65#798
1435	3	20	52#1000	1	14#512400|65#854
1436	3	21	52#1050	1	14#579600|65#966
1437	3	22	52#1100	1	14#646800|65#1078
1438	3	23	52#1150	1	14#714000|65#1190
1439	3	24	52#1200	1	14#781200|65#1302
1440	3	25	52#1250	1	14#848400|65#1414
1441	3	26	52#1300	1	14#915600|65#1526
1442	3	27	52#1350	1	14#982800|65#1638
1443	3	28	52#1400	1	14#1050000|65#1750
1444	3	29	52#1450	1	14#1117200|65#1862
1445	3	30	52#1500	1	14#1184400|65#1974
1446	3	31	52#1550	1	14#1318800|65#2198
1447	3	32	52#1600	1	14#1453200|65#2422
1448	3	33	52#1650	1	14#1587600|65#2646
1449	3	34	52#1700	1	14#1722000|65#2870
1450	3	35	52#1750	1	14#1856400|65#3094
1451	3	36	52#1800	1	14#1990800|65#3318
1452	3	37	52#1850	1	14#2125200|65#3542
1453	3	38	52#1900	1	14#2259600|65#3766
1454	3	39	52#1950	1	14#2394000|65#3990
1455	3	40	52#2000	1	14#2528400|65#4214
1456	3	41	52#2050	1	14#2797200|65#4662
1457	3	42	52#2100	1	14#3066000|65#5110
1458	3	43	52#2150	1	14#3334800|65#5558
1459	3	44	52#2200	1	14#3603600|65#6006
1460	3	45	52#2250	1	14#3872400|65#6454
1461	3	46	52#2300	1	14#4141200|65#6902
1462	3	47	52#2350	1	14#4410000|65#7350
1463	3	48	52#2400	1	14#4678800|65#7798
1464	3	49	52#2450	1	14#4947600|65#8246
1465	3	50	52#2500	1	14#5216400|65#8694
1466	3	51	52#2550	1	14#5754000|65#9590
1467	3	52	52#2600	1	14#6291600|65#10486
1468	3	53	52#2650	1	14#6829200|65#11382
1469	3	54	52#2700	1	14#7366800|65#12278
1470	3	55	52#2750	1	14#7904400|65#13174
1471	3	56	52#2800	1	14#8442000|65#14070
1472	3	57	52#2850	1	14#8979600|65#14966
1473	3	58	52#2900	1	14#9517200|65#15862
1474	3	59	52#2950	1	14#10054800|65#16758
1475	3	60	52#3000	1	14#10592400|65#17654
1476	3	61	52#3050	1	14#11667600|65#19446
1477	3	62	52#3100	1	14#12742800|65#21238
1478	3	63	52#3150	1	14#13818000|65#23030
1479	3	64	52#3200	1	14#14893200|65#24822
1480	3	65	52#3250	1	14#15968400|65#26614
1481	3	66	52#3300	1	14#17043600|65#28406
1482	3	67	52#3350	1	14#18118800|65#30198
1483	3	68	52#3400	1	14#19194000|65#31990
1484	3	69	52#3450	1	14#20269200|65#33782
1485	3	70	52#3500	1	14#21344400|65#35574
1486	3	71	52#3550	1	14#23494800|65#39158
1487	3	72	52#3600	1	14#25645200|65#42742
1488	3	73	52#3650	1	14#27795600|65#46326
1489	3	74	52#3700	1	14#29946000|65#49910
1490	3	75	52#3750	1	14#32096400|65#53494
1491	3	76	52#3800	1	14#34246800|65#57078
1492	3	77	52#3850	1	14#36397200|65#60662
1493	3	78	52#3900	1	14#38547600|65#64246
1494	3	79	52#3950	1	14#40698000|65#67830
1495	3	80	52#4000	1	14#42848400|65#71414
1496	3	81	52#4050	1	14#47149200|65#78582
1497	3	82	52#4100	1	14#51450000|65#85750
1498	3	83	52#4150	1	14#55750800|65#92918
1499	3	84	52#4200	1	14#60051600|65#100086
1500	3	85	52#4250	1	14#64352400|65#107254
1501	3	86	52#4300	1	14#68653200|65#114422
1502	3	87	52#4350	1	14#72954000|65#121590
1503	3	88	52#4400	1	14#77254800|65#128758
1504	3	89	52#4450	1	14#81555600|65#135926
1505	3	90	52#4500	1	14#85856400|65#143094
1506	3	91	52#4550	1	14#94458000|65#157430
1507	3	92	52#4600	1	14#103059600|65#171766
1508	3	93	52#4650	1	14#111661200|65#186102
1509	3	94	52#4700	1	14#120262800|65#200438
1510	3	95	52#4750	1	14#128864400|65#214774
1511	3	96	52#4800	1	14#137466000|65#229110
1512	3	97	52#4850	1	14#146067600|65#243446
1513	3	98	52#4900	1	14#154669200|65#257782
1514	3	99	52#4950	1	14#163270800|65#272118
1515	3	100	52#5000	1	null
1516	4	0	60#0	1	14#9600|65#16
1517	4	1	60#50	1	14#28800|65#48
1518	4	2	60#100	1	14#48000|65#80
1519	4	3	60#150	1	14#67200|65#112
1520	4	4	60#200	1	14#86400|65#144
1521	4	5	60#250	1	14#105600|65#176
1522	4	6	60#300	1	14#124800|65#208
1523	4	7	60#350	1	14#144000|65#240
1524	4	8	60#400	1	14#163200|65#272
1525	4	9	60#450	1	14#182400|65#304
1526	4	10	60#500	1	14#201600|65#336
1527	4	11	60#550	1	14#240000|65#400
1528	4	12	60#600	1	14#278400|65#464
1529	4	13	60#650	1	14#316800|65#528
1530	4	14	60#700	1	14#355200|65#592
1531	4	15	60#750	1	14#393600|65#656
1532	4	16	60#800	1	14#432000|65#720
1533	4	17	60#850	1	14#470400|65#784
1534	4	18	60#900	1	14#508800|65#848
1535	4	19	60#950	1	14#547200|65#912
1536	4	20	60#1000	1	14#585600|65#976
1537	4	21	60#1050	1	14#662400|65#1104
1538	4	22	60#1100	1	14#739200|65#1232
1539	4	23	60#1150	1	14#816000|65#1360
1540	4	24	60#1200	1	14#892800|65#1488
1541	4	25	60#1250	1	14#969600|65#1616
1542	4	26	60#1300	1	14#1046400|65#1744
1543	4	27	60#1350	1	14#1123200|65#1872
1544	4	28	60#1400	1	14#1200000|65#2000
1545	4	29	60#1450	1	14#1276800|65#2128
1546	4	30	60#1500	1	14#1353600|65#2256
1547	4	31	60#1550	1	14#1507200|65#2512
1548	4	32	60#1600	1	14#1660800|65#2768
1549	4	33	60#1650	1	14#1814400|65#3024
1550	4	34	60#1700	1	14#1968000|65#3280
1551	4	35	60#1750	1	14#2121600|65#3536
1552	4	36	60#1800	1	14#2275200|65#3792
1553	4	37	60#1850	1	14#2428800|65#4048
1554	4	38	60#1900	1	14#2582400|65#4304
1555	4	39	60#1950	1	14#2736000|65#4560
1556	4	40	60#2000	1	14#2889600|65#4816
1557	4	41	60#2050	1	14#3196800|65#5328
1558	4	42	60#2100	1	14#3504000|65#5840
1559	4	43	60#2150	1	14#3811200|65#6352
1560	4	44	60#2200	1	14#4118400|65#6864
1561	4	45	60#2250	1	14#4425600|65#7376
1562	4	46	60#2300	1	14#4732800|65#7888
1563	4	47	60#2350	1	14#5040000|65#8400
1564	4	48	60#2400	1	14#5347200|65#8912
1565	4	49	60#2450	1	14#5654400|65#9424
1566	4	50	60#2500	1	14#5961600|65#9936
1567	4	51	60#2550	1	14#6576000|65#10960
1568	4	52	60#2600	1	14#7190400|65#11984
1569	4	53	60#2650	1	14#7804800|65#13008
1570	4	54	60#2700	1	14#8419200|65#14032
1571	4	55	60#2750	1	14#9033600|65#15056
1572	4	56	60#2800	1	14#9648000|65#16080
1573	4	57	60#2850	1	14#10262400|65#17104
1574	4	58	60#2900	1	14#10876800|65#18128
1575	4	59	60#2950	1	14#11491200|65#19152
1576	4	60	60#3000	1	14#12105600|65#20176
1577	4	61	60#3050	1	14#13334400|65#22224
1578	4	62	60#3100	1	14#14563200|65#24272
1579	4	63	60#3150	1	14#15792000|65#26320
1580	4	64	60#3200	1	14#17020800|65#28368
1581	4	65	60#3250	1	14#18249600|65#30416
1582	4	66	60#3300	1	14#19478400|65#32464
1583	4	67	60#3350	1	14#20707200|65#34512
1584	4	68	60#3400	1	14#21936000|65#36560
1585	4	69	60#3450	1	14#23164800|65#38608
1586	4	70	60#3500	1	14#24393600|65#40656
1587	4	71	60#3550	1	14#26851200|65#44752
1588	4	72	60#3600	1	14#29308800|65#48848
1589	4	73	60#3650	1	14#31766400|65#52944
1590	4	74	60#3700	1	14#34224000|65#57040
1591	4	75	60#3750	1	14#36681600|65#61136
1592	4	76	60#3800	1	14#39139200|65#65232
1593	4	77	60#3850	1	14#41596800|65#69328
1594	4	78	60#3900	1	14#44054400|65#73424
1595	4	79	60#3950	1	14#46512000|65#77520
1596	4	80	60#4000	1	14#48969600|65#81616
1597	4	81	60#4050	1	14#53884800|65#89808
1598	4	82	60#4100	1	14#58800000|65#98000
1599	4	83	60#4150	1	14#63715200|65#106192
1600	4	84	60#4200	1	14#68630400|65#114384
1601	4	85	60#4250	1	14#73545600|65#122576
1602	4	86	60#4300	1	14#78460800|65#130768
1603	4	87	60#4350	1	14#83376000|65#138960
1604	4	88	60#4400	1	14#88291200|65#147152
1605	4	89	60#4450	1	14#93206400|65#155344
1606	4	90	60#4500	1	14#98121600|65#163536
1607	4	91	60#4550	1	14#107952000|65#179920
1608	4	92	60#4600	1	14#117782400|65#196304
1609	4	93	60#4650	1	14#127612800|65#212688
1610	4	94	60#4700	1	14#137443200|65#229072
1611	4	95	60#4750	1	14#147273600|65#245456
1612	4	96	60#4800	1	14#157104000|65#261840
1613	4	97	60#4850	1	14#166934400|65#278224
1614	4	98	60#4900	1	14#176764800|65#294608
1615	4	99	60#4950	1	14#186595200|65#310992
1616	4	100	60#5000	1	null
1617	5	0	5#0	1	14#10800|65#18
1618	5	1	5#5	1	14#32400|65#54
1619	5	2	5#10	1	14#54000|65#90
1620	5	3	5#15	1	14#75600|65#126
1621	5	4	5#20	1	14#97200|65#162
1622	5	5	5#25	1	14#118800|65#198
1623	5	6	5#30	1	14#140400|65#234
1624	5	7	5#35	1	14#162000|65#270
1625	5	8	5#40	1	14#183600|65#306
1626	5	9	5#45	1	14#205200|65#342
1627	5	10	5#50	1	14#226800|65#378
1628	5	11	5#55	1	14#270000|65#450
1629	5	12	5#60	1	14#313200|65#522
1630	5	13	5#65	1	14#356400|65#594
1631	5	14	5#70	1	14#399600|65#666
1632	5	15	5#75	1	14#442800|65#738
1633	5	16	5#80	1	14#486000|65#810
1634	5	17	5#85	1	14#529200|65#882
1635	5	18	5#90	1	14#572400|65#954
1636	5	19	5#95	1	14#615600|65#1026
1637	5	20	5#100	1	14#658800|65#1098
1638	5	21	5#105	1	14#745200|65#1242
1639	5	22	5#110	1	14#831600|65#1386
1640	5	23	5#115	1	14#918000|65#1530
1641	5	24	5#120	1	14#1004400|65#1674
1642	5	25	5#125	1	14#1090800|65#1818
1643	5	26	5#130	1	14#1177200|65#1962
1644	5	27	5#135	1	14#1263600|65#2106
1645	5	28	5#140	1	14#1350000|65#2250
1646	5	29	5#145	1	14#1436400|65#2394
1647	5	30	5#150	1	14#1522800|65#2538
1648	5	31	5#155	1	14#1695600|65#2826
1649	5	32	5#160	1	14#1868400|65#3114
1650	5	33	5#165	1	14#2041200|65#3402
1651	5	34	5#170	1	14#2214000|65#3690
1652	5	35	5#175	1	14#2386800|65#3978
1653	5	36	5#180	1	14#2559600|65#4266
1654	5	37	5#185	1	14#2732400|65#4554
1655	5	38	5#190	1	14#2905200|65#4842
1656	5	39	5#195	1	14#3078000|65#5130
1657	5	40	5#200	1	14#3250800|65#5418
1658	5	41	5#205	1	14#3596400|65#5994
1659	5	42	5#210	1	14#3942000|65#6570
1660	5	43	5#215	1	14#4287600|65#7146
1661	5	44	5#220	1	14#4633200|65#7722
1662	5	45	5#225	1	14#4978800|65#8298
1663	5	46	5#230	1	14#5324400|65#8874
1664	5	47	5#235	1	14#5670000|65#9450
1665	5	48	5#240	1	14#6015600|65#10026
1666	5	49	5#245	1	14#6361200|65#10602
1667	5	50	5#250	1	14#6706800|65#11178
1668	5	51	5#255	1	14#7398000|65#12330
1669	5	52	5#260	1	14#8089200|65#13482
1670	5	53	5#265	1	14#8780400|65#14634
1671	5	54	5#270	1	14#9471600|65#15786
1672	5	55	5#275	1	14#10162800|65#16938
1673	5	56	5#280	1	14#10854000|65#18090
1674	5	57	5#285	1	14#11545200|65#19242
1675	5	58	5#290	1	14#12236400|65#20394
1676	5	59	5#295	1	14#12927600|65#21546
1677	5	60	5#300	1	14#13618800|65#22698
1678	5	61	5#305	1	14#15001200|65#25002
1679	5	62	5#310	1	14#16383600|65#27306
1680	5	63	5#315	1	14#17766000|65#29610
1681	5	64	5#320	1	14#19148400|65#31914
1682	5	65	5#325	1	14#20530800|65#34218
1683	5	66	5#330	1	14#21913200|65#36522
1684	5	67	5#335	1	14#23295600|65#38826
1685	5	68	5#340	1	14#24678000|65#41130
1686	5	69	5#345	1	14#26060400|65#43434
1687	5	70	5#350	1	14#27442800|65#45738
1688	5	71	5#355	1	14#30207600|65#50346
1689	5	72	5#360	1	14#32972400|65#54954
1690	5	73	5#365	1	14#35737200|65#59562
1691	5	74	5#370	1	14#38502000|65#64170
1692	5	75	5#375	1	14#41266800|65#68778
1693	5	76	5#380	1	14#44031600|65#73386
1694	5	77	5#385	1	14#46796400|65#77994
1695	5	78	5#390	1	14#49561200|65#82602
1696	5	79	5#395	1	14#52326000|65#87210
1697	5	80	5#400	1	14#55090800|65#91818
1698	5	81	5#405	1	14#60620400|65#101034
1699	5	82	5#410	1	14#66150000|65#110250
1700	5	83	5#415	1	14#71679600|65#119466
1701	5	84	5#420	1	14#77209200|65#128682
1702	5	85	5#425	1	14#82738800|65#137898
1703	5	86	5#430	1	14#88268400|65#147114
1704	5	87	5#435	1	14#93798000|65#156330
1705	5	88	5#440	1	14#99327600|65#165546
1706	5	89	5#445	1	14#104857200|65#174762
1707	5	90	5#450	1	14#110386800|65#183978
1708	5	91	5#455	1	14#121446000|65#202410
1709	5	92	5#460	1	14#132505200|65#220842
1710	5	93	5#465	1	14#143564400|65#239274
1711	5	94	5#470	1	14#154623600|65#257706
1712	5	95	5#475	1	14#165682800|65#276138
1713	5	96	5#480	1	14#176742000|65#294570
1714	5	97	5#485	1	14#187801200|65#313002
1715	5	98	5#490	1	14#198860400|65#331434
1716	5	99	5#495	1	14#209919600|65#349866
1717	5	100	5#500	1	null
1718	6	0	156#0	1	14#12000|65#20
1719	6	1	156#50	1	14#36000|65#60
1720	6	2	156#100	1	14#60000|65#100
1721	6	3	156#150	1	14#84000|65#140
1722	6	4	156#200	1	14#108000|65#180
1723	6	5	156#250	1	14#132000|65#220
1724	6	6	156#300	1	14#156000|65#260
1725	6	7	156#350	1	14#180000|65#300
1726	6	8	156#400	1	14#204000|65#340
1727	6	9	156#450	1	14#228000|65#380
1728	6	10	156#500	1	14#252000|65#420
1729	6	11	156#550	1	14#300000|65#500
1730	6	12	156#600	1	14#348000|65#580
1731	6	13	156#650	1	14#396000|65#660
1732	6	14	156#700	1	14#444000|65#740
1733	6	15	156#750	1	14#492000|65#820
1734	6	16	156#800	1	14#540000|65#900
1735	6	17	156#850	1	14#588000|65#980
1736	6	18	156#900	1	14#636000|65#1060
1737	6	19	156#950	1	14#684000|65#1140
1738	6	20	156#1000	1	14#732000|65#1220
1739	6	21	156#1050	1	14#828000|65#1380
1740	6	22	156#1100	1	14#924000|65#1540
1741	6	23	156#1150	1	14#1020000|65#1700
1742	6	24	156#1200	1	14#1116000|65#1860
1743	6	25	156#1250	1	14#1212000|65#2020
1744	6	26	156#1300	1	14#1308000|65#2180
1745	6	27	156#1350	1	14#1404000|65#2340
1746	6	28	156#1400	1	14#1500000|65#2500
1747	6	29	156#1450	1	14#1596000|65#2660
1748	6	30	156#1500	1	14#1692000|65#2820
1749	6	31	156#1550	1	14#1884000|65#3140
1750	6	32	156#1600	1	14#2076000|65#3460
1751	6	33	156#1650	1	14#2268000|65#3780
1752	6	34	156#1700	1	14#2460000|65#4100
1753	6	35	156#1750	1	14#2652000|65#4420
1754	6	36	156#1800	1	14#2844000|65#4740
1755	6	37	156#1850	1	14#3036000|65#5060
1756	6	38	156#1900	1	14#3228000|65#5380
1757	6	39	156#1950	1	14#3420000|65#5700
1758	6	40	156#2000	1	14#3612000|65#6020
1759	6	41	156#2050	1	14#3996000|65#6660
1760	6	42	156#2100	1	14#4380000|65#7300
1761	6	43	156#2150	1	14#4764000|65#7940
1762	6	44	156#2200	1	14#5148000|65#8580
1763	6	45	156#2250	1	14#5532000|65#9220
1764	6	46	156#2300	1	14#5916000|65#9860
1765	6	47	156#2350	1	14#6300000|65#10500
1766	6	48	156#2400	1	14#6684000|65#11140
1767	6	49	156#2450	1	14#7068000|65#11780
1768	6	50	156#2500	1	14#7452000|65#12420
1769	6	51	156#2550	1	14#8220000|65#13700
1770	6	52	156#2600	1	14#8988000|65#14980
1771	6	53	156#2650	1	14#9756000|65#16260
1772	6	54	156#2700	1	14#10524000|65#17540
1773	6	55	156#2750	1	14#11292000|65#18820
1774	6	56	156#2800	1	14#12060000|65#20100
1775	6	57	156#2850	1	14#12828000|65#21380
1776	6	58	156#2900	1	14#13596000|65#22660
1777	6	59	156#2950	1	14#14364000|65#23940
1778	6	60	156#3000	1	14#15132000|65#25220
1779	6	61	156#3050	1	14#16668000|65#27780
