Id	Type	Value	PoolNum	CoverID	EffectiveRange	Group	Level	NextLv
50224	90#90#90	26#0.44#1|22#0.2#1|4#15#1	0	0	2#2#2	5022	4	50225
50225	90#90#90	26#0.48#1|22#0.2#1|4#15#1	0	0	2#2#2	5022	5	50226
50226	90#90#90	26#0.52#1|22#0.2#1|4#15#1	0	0	2#2#2	5022	6	50227
50227	90#90#90	26#0.56#1|22#0.2#1|4#15#1	0	0	2#2#2	5022	7	50228
50228	90#90#90	26#0.6#1|22#0.2#1|4#15#1	0	0	2#2#2	5022	8	0
50241	304	1#4#0.1#2	0	0	1	5024	1	50242
50242	304	1#4#0.15#2	0	0	1	5024	2	50243
50243	304	1#4#0.2#2	0	0	1	5024	3	50244
50244	304	1#4#0.208#2	0	0	1	5024	4	50245
50245	304	1#4#0.216#2	0	0	1	5024	5	50246
50246	304	1#4#0.224#2	0	0	1	5024	6	50247
50247	304	1#4#0.232#2	0	0	1	5024	7	50248
50248	304	1#4#0.24#2	0	0	1	5024	8	0
50321	90#90	22#0.1#1|9#0.05#1	0	0	2#2	5032	1	50322
50322	90#90	22#0.2#1|9#0.1#1	0	0	2#2	5032	2	50323
50323	90#90	22#0.3#1|9#0.15#1	0	0	2#2	5032	3	50324
50324	90#90#90	22#0.3#1|9#0.15#1|26#0.04#1	0	0	2#2#2	5032	4	50325
50325	90#90#90	22#0.3#1|9#0.15#1|26#0.08#1	0	0	2#2#2	5032	5	50326
50326	90#90#90	22#0.3#1|9#0.15#1|26#0.12#1	0	0	2#2#2	5032	6	50327
50327	90#90#90	22#0.3#1|9#0.15#1|26#0.16#1	0	0	2#2#2	5032	7	50328
50328	90#90#90	22#0.3#1|9#0.15#1|26#0.2#1	0	0	2#2#2	5032	8	0
50341	405#405	4#2#5#1#0.05|2#2#5#1#0.05	0	0	1#1	5034	1	50342
50342	405#405	4#2#5#1#0.1|2#2#5#1#0.1	0	0	1#1	5034	2	50343
50343	405#405	4#2#5#1#0.15|2#2#5#1#0.15	0	0	1#1	5034	3	50344
50344	405#405	4#2#5#1#0.156|2#2#5#1#0.156	0	0	1#1	5034	4	50345
50345	405#405	4#2#5#1#0.162|2#2#5#1#0.162	0	0	1#1	5034	5	50346
50346	405#405	4#2#5#1#0.168|2#2#5#1#0.168	0	0	1#1	5034	6	50347
50347	405#405	4#2#5#1#0.174|2#2#5#1#0.174	0	0	1#1	5034	7	50348
50348	405#405	4#2#5#1#0.18|2#2#5#1#0.18	0	0	1#1	5034	8	0
50421	90#90	22#0.15#1|9#0.05#1	0	0	2#2	5042	1	50422
50422	90#90	22#0.25#1|9#0.1#1	0	0	2#2	5042	2	50423
50423	90#90	22#0.35#1|9#0.15#1	0	0	2#2	5042	3	50424
50424	90#90#90	22#0.35#1|9#0.15#1|26#0.04#1	0	0	2#2#2	5042	4	50425
50425	90#90#90	22#0.35#1|9#0.15#1|26#0.08#1	0	0	2#2#2	5042	5	50426
50426	90#90#90	22#0.35#1|9#0.15#1|26#0.12#1	0	0	2#2#2	5042	6	50427
50427	90#90#90	22#0.35#1|9#0.15#1|26#0.16#1	0	0	2#2#2	5042	7	50428
50428	90#90#90	22#0.35#1|9#0.15#1|26#0.2#1	0	0	2#2#2	5042	8	0
50441	343#344	1#0.1|0.3#2#1#0.3	0	0	1#1	5044	1	50442
50442	343#344	1#0.15|0.4#2#1#0.3	0	0	1#1	5044	2	50443
50443	343#344	1#0.2|0.5#2#1#0.3	0	0	1#1	5044	3	50444
50444	343#344	1#0.208|0.52#2#1#0.3	0	0	1#1	5044	4	50445
50445	343#344	1#0.216|0.54#2#1#0.3	0	0	1#1	5044	5	50446
50446	343#344	1#0.224|0.56#2#1#0.3	0	0	1#1	5044	6	50447
50447	343#344	1#0.232|0.58#2#1#0.3	0	0	1#1	5044	7	50448
50448	343#344	1#0.24|0.6#2#1#0.3	0	0	1#1	5044	8	0
50521	90#90#90#400	22#0.2#1|26#0.1#1|9#0.05#1|3#1#0.5	0	0	2#2#2#1	5052	1	50522
50522	90#90#90#400	22#0.3#1|26#0.15#1|9#0.1#1|3#1#0.5	0	0	2#2#2#1	5052	2	50523
50523	90#90#90#400	22#0.4#1|26#0.2#1|9#0.15#1|3#1#0.5	0	0	2#2#2#1	5052	3	50524
50524	90#90#90#400	22#0.4#1|26#0.24#1|9#0.15#1|3#1#0.5	0	0	2#2#2#1	5052	4	50525
50525	90#90#90#400	22#0.4#1|26#0.28#1|9#0.15#1|3#1#0.5	0	0	2#2#2#1	5052	5	50526
50526	90#90#90#400	22#0.4#1|26#0.32#1|9#0.15#1|3#1#0.5	0	0	2#2#2#1	5052	6	50527
50527	90#90#90#400	22#0.4#1|26#0.36#1|9#0.15#1|3#1#0.5	0	0	2#2#2#1	5052	7	50528
50528	90#90#90#400	22#0.4#1|26#0.4#1|9#0.15#1|3#1#0.5	0	0	2#2#2#1	5052	8	0
50541	345#405	0.3#2#5#1#0.2|1#2#5#1#0.1	0	0	1#1	5054	1	50542
50542	345#405	0.35#2#5#1#0.25|1#2#5#1#0.15	0	0	1#1	5054	2	50543
50543	345#405	0.4#2#5#1#0.3|1#2#5#1#0.2	0	0	1#1	5054	3	50544
50544	345#405	0.4#2#5#1#0.312|1#2#5#1#0.208	0	0	1#1	5054	4	50545
50545	345#405	0.4#2#5#1#0.324|1#2#5#1#0.216	0	0	1#1	5054	5	50546
50546	345#405	0.4#2#5#1#0.336|1#2#5#1#0.224	0	0	1#1	5054	6	50547
50547	345#405	0.4#2#5#1#0.348|1#2#5#1#0.232	0	0	1#1	5054	7	50548
50548	345#405	0.4#2#5#1#0.36|1#2#5#1#0.24	0	0	1#1	5054	8	0
50621	90#90#90	26#0.2#1|23#0.1#1|6#0.1#1	0	0	2#2#2	5062	1	50622
50622	90#90#90	26#0.3#1|23#0.15#1|6#0.15#1	0	0	2#2#2	5062	2	50623
50623	90#90#90	26#0.4#1|23#0.2#1|6#0.2#1	0	0	2#2#2	5062	3	50624
50624	90#90#90	26#0.44#1|23#0.2#1|6#0.2#1	0	0	2#2#2	5062	4	50625
50625	90#90#90	26#0.48#1|23#0.2#1|6#0.2#1	0	0	2#2#2	5062	5	50626
50626	90#90#90	26#0.52#1|23#0.2#1|6#0.2#1	0	0	2#2#2	5062	6	50627
50627	90#90#90	26#0.56#1|23#0.2#1|6#0.2#1	0	0	2#2#2	5062	7	50628
50628	90#90#90	26#0.6#1|23#0.2#1|6#0.2#1	0	0	2#2#2	5062	8	0
50641	346	0.5#2#1#0.3	0	0	1	5064	1	50642
50642	346	0.65#2#1#0.3	0	0	1	5064	2	50643
50643	346	0.8#2#1#0.3	0	0	1	5064	3	50644
50644	346	0.832#2#1#0.3	0	0	1	5064	4	50645
50645	346	0.864#2#1#0.3	0	0	1	5064	5	50646
50646	346	0.896#2#1#0.3	0	0	1	5064	6	50647
50647	346	0.928#2#1#0.3	0	0	1	5064	7	50648
50648	346	0.96#2#1#0.3	0	0	1	5064	8	0
50721	90#90#90	26#0.2#1|22#0.1#1|9#0.05#1	0	0	2#2#2	5072	1	50722
50722	90#90#90	26#0.3#1|22#0.15#1|9#0.1#1	0	0	2#2#2	5072	2	50723
50723	90#90#90	26#0.4#1|22#0.2#1|9#0.15#1	0	0	2#2#2	5072	3	50724
50724	90#90#90	26#0.44#1|22#0.2#1|9#0.15#1	0	0	2#2#2	5072	4	50725
50725	90#90#90	26#0.48#1|22#0.2#1|9#0.15#1	0	0	2#2#2	5072	5	50726
50726	90#90#90	26#0.52#1|22#0.2#1|9#0.15#1	0	0	2#2#2	5072	6	50727
50727	90#90#90	26#0.56#1|22#0.2#1|9#0.15#1	0	0	2#2#2	5072	7	50728
50728	90#90#90	26#0.6#1|22#0.2#1|9#0.15#1	0	0	2#2#2	5072	8	0
50741	347	5#1#0.1	0	0	1	5074	1	50742
50742	347	5#1#0.12	0	0	1	5074	2	50743
50743	347	5#1#0.15	0	0	1	5074	3	50744
50744	347	5#1#0.156	0	0	1	5074	4	50745
50745	347	5#1#0.162	0	0	1	5074	5	50746
50746	347	5#1#0.168	0	0	1	5074	6	50747
50747	347	5#1#0.174	0	0	1	5074	7	50748
50748	347	5#1#0.18	0	0	1	5074	8	0
50821	90#90	22#0.1#1|9#0.05#1	0	0	2#2	5082	1	50822
50822	90#90	22#0.2#1|9#0.1#1	0	0	2#2	5082	2	50823
50823	90#90	22#0.3#1|9#0.15#1	0	0	2#2	5082	3	0
50921	90#90	22#0.1#1|9#0.05#1	0	0	2#2	5092	1	0
51021	90#90	26#0.1#1|6#0.05#1	0	0	2#2	5102	1	0
51121	90#90	22#0.1#1|26#0.05#1	0	0	2#2	5112	1	0
51131	369#369	6#1#0.1#2|22#1#0.1#2	0	0	1#1	5113	1	0
51221	90#90	22#0.1#1|9#0.05#1	0	0	2#2	5122	1	0
51231	344	0.4#2#1#0.15	0	0	1	5123	1	0
51321	90#90	22#0.1#1|9#0.05#1	0	0	2#2	5132	1	0
51421	90#90#90	26#0.2#1|22#0.1#1|4#5#1	0	0	2#2#2	5142	1	51422
51422	90#90#90	26#0.3#1|22#0.15#1|4#10#1	0	0	2#2#2	5142	2	51423
51423	90#90#90	26#0.4#1|22#0.2#1|4#15#1	0	0	2#2#2	5142	3	51424
51424	90#90#90	26#0.44#1|22#0.2#1|4#15#1	0	0	2#2#2	5142	4	51425
51425	90#90#90	26#0.48#1|22#0.2#1|4#15#1	0	0	2#2#2	5142	5	51426
51426	90#90#90	26#0.52#1|22#0.2#1|4#15#1	0	0	2#2#2	5142	6	51427
51427	90#90#90	26#0.56#1|22#0.2#1|4#15#1	0	0	2#2#2	5142	7	51428
51428	90#90#90	26#0.6#1|22#0.2#1|4#15#1	0	0	2#2#2	5142	8	0
51441	313#348	0.05|0.05#1	0	0	1#1	5144	1	51442
51442	313#348	0.075|0.075#1	0	0	1#1	5144	2	51443
51443	313#348	0.1|0.1#1	0	0	1#1	5144	3	51444
51444	313#348	0.104|0.104#1	0	0	1#1	5144	4	51445
51445	313#348	0.108|0.108#1	0	0	1#1	5144	5	51446
51446	313#348	0.112|0.112#1	0	0	1#1	5144	6	51447
51447	313#348	0.116|0.116#1	0	0	1#1	5144	7	51448
51448	313#348	0.12|0.12#1	0	0	1#1	5144	8	0
51521	90#90#90	22#0.2#1|26#0.1#1|9#0.05#1	0	0	2#2#2	5152	1	51522
51522	90#90#90	22#0.3#1|26#0.15#1|9#0.1#1	0	0	2#2#2	5152	2	51523
51523	90#90#90	22#0.4#1|26#0.2#1|9#0.15#1	0	0	2#2#2	5152	3	51524
51524	90#90#90	22#0.4#1|26#0.24#1|9#0.15#1	0	0	2#2#2	5152	4	51525
51525	90#90#90	22#0.4#1|26#0.28#1|9#0.15#1	0	0	2#2#2	5152	5	51526
51526	90#90#90	22#0.4#1|26#0.32#1|9#0.15#1	0	0	2#2#2	5152	6	51527
51527	90#90#90	22#0.4#1|26#0.36#1|9#0.15#1	0	0	2#2#2	5152	7	51528
51528	90#90#90	22#0.4#1|26#0.4#1|9#0.15#1	0	0	2#2#2	5152	8	0
51541	349#403#338	0.1#6#5#22#1#0.05|0.5#5#1#0.15#4|5#22#1#0.05	0	0	1#1#1	5154	1	51542
51542	349#403#338	0.2#6#5#22#1#0.05|0.5#5#1#0.15#4|5#22#1#0.05	0	0	1#1#1	5154	2	51543
51543	349#403#338	0.3#6#5#22#1#0.05|0.5#5#1#0.15#4|5#22#1#0.05	0	0	1#1#1	5154	3	51544
51544	349#403#338	0.32#6#5#22#1#0.05|0.5#5#1#0.15#4|5#22#1#0.05	0	0	1#1#1	5154	4	51545
51545	349#403#338	0.34#6#5#22#1#0.05|0.5#5#1#0.15#4|5#22#1#0.05	0	0	1#1#1	5154	5	51546
51546	349#403#338	0.36#6#5#22#1#0.05|0.5#5#1#0.15#4|5#22#1#0.05	0	0	1#1#1	5154	6	51547
51547	349#403#338	0.38#6#5#22#1#0.05|0.5#5#1#0.15#4|5#22#1#0.05	0	0	1#1#1	5154	7	51548
51548	349#403#338	0.4#6#5#22#1#0.05|0.5#5#1#0.15#4|5#22#1#0.05	0	0	1#1#1	5154	8	0
60001	327	9#1#0.1#100	0	0	1	6000	1	60002
60002	327	10#1#0.1#100	0	0	1	6000	2	60003
60003	327	4#1#40#100	0	0	1	6000	3	60004
60004	327	15#1#0.1#100	0	0	1	6000	4	0
101101	90	1#300#1	0	0	2	0	0	0
101102	90	7#0.08#1	0	0	2	0	0	0
101103	90	1#300#1	0	0	2	0	0	0
101104	90	12#3000#1	0	0	2	0	0	0
101105	90	9#0.1#1	0	0	2	0	0	0
101106	90	16#2#1	0	0	1	0	0	0
101107	92	2.0	0	0	null	0	0	0
101108	94	0.06#7#1	0	0	3	0	0	0
101109	90	1#0.2#2	0	0	2	0	0	0
101110	91	0.3#2	0	0	null	0	0	0
101111	95	2.0	0	0	null	0	0	0
101201	90	1#600#1	0	0	2	0	0	0
101202	90	12#6000#1	0	0	2	0	0	0
101203	90	6#0.05#1	0	0	2	0	0	0
101204	90	5#0.05#1	0	0	2	0	0	0
101205	97	0.4#0.41#2	0	0	null	0	0	0
101206	90	1#0.05#2	0	0	2	0	0	0
101207	90	6#0.05#1	0	0	2	0	0	0
101208	90	12#0.05#2	0	0	2	0	0	0
101209	90	5#0.05#1	0	0	2	0	0	0
101210	90	16#1#1	0	0	1	0	0	0
101211	90	1#0.05#2	0	0	2	0	0	0
101212	90	6#0.05#1	0	0	2	0	0	0
101213	90	12#0.05#2	0	0	2	0	0	0
101214	90	5#0.05#1	0	0	2	0	0	0
101215	90	16#1#1	0	0	1	0	0	0
102101	90	1#300#1	0	0	2	0	0	0
102102	90	8#0.08#1	0	0	2	0	0	0
102103	90	1#300#1	0	0	2	0	0	0
102104	90	12#3000#1	0	0	2	0	0	0
102105	90	12#0.15#2	0	0	2	0	0	0
102106	90	16#2#1	0	0	1	0	0	0
102107	98	0.4	0	0	null	0	0	0
102108	94	0.06#6#1	0	0	3	0	0	0
102109	90	15#0.12#1	0	0	2	0	0	0
102110	99	0.4	0	0	null	0	0	0
102111	98	0.64	0	102107	null	0	0	0
102201	90	1#600#1	0	0	2	0	0	0
102202	90	12#6000#1	0	0	2	0	0	0
102203	90	6#0.05#1	0	0	2	0	0	0
102204	90	5#0.05#1	0	0	2	0	0	0
102205	94	0.3#9#1	0	0	3	0	0	0
102206	90	1#0.05#2	0	0	2	0	0	0
102207	90	6#0.05#1	0	0	2	0	0	0
102208	90	12#0.05#2	0	0	2	0	0	0
102209	90	5#0.05#1	0	0	2	0	0	0
102210	90	16#1#1	0	0	1	0	0	0
102211	90	1#0.05#2	0	0	2	0	0	0
102212	90	6#0.05#1	0	0	2	0	0	0
102213	90	12#0.05#2	0	0	2	0	0	0
102214	90	5#0.05#1	0	0	2	0	0	0
102215	90	16#1#1	0	0	1	0	0	0
103101	90	1#300#1	0	0	2	0	0	0
103102	90	1#0.08#2	0	0	2	0	0	0
103103	90	1#300#1	0	0	2	0	0	0
103104	90	12#3000#1	0	0	2	0	0	0
103105	90	9#0.08#1	0	0	2	0	0	0
103106	90	16#2#1	0	0	1	0	0	0
103107	91	0.25#2	0	0	null	0	0	0
103108	94	0.08#1#2	0	0	3	0	0	0
103109	90	7#0.1#1	0	0	2	0	0	0
103110	102	1.0	0	0	null	0	0	0
103111	132	0.16#2	0	0	null	0	0	0
103201	90	1#600#1	0	0	2	0	0	0
103202	90	12#6000#1	0	0	2	0	0	0
103203	90	6#0.05#1	0	0	2	0	0	0
103204	90	5#0.05#1	0	0	2	0	0	0
103205	95	1.0	0	0	null	0	0	0
103206	90	1#0.05#2	0	0	2	0	0	0
103207	90	6#0.05#1	0	0	2	0	0	0
103208	90	12#0.05#2	0	0	2	0	0	0
103209	90	5#0.05#1	0	0	2	0	0	0
103210	90	16#1#1	0	0	1	0	0	0
103211	90	1#0.05#2	0	0	2	0	0	0
103212	90	6#0.05#1	0	0	2	0	0	0
103213	90	12#0.05#2	0	0	2	0	0	0
103214	90	5#0.05#1	0	0	2	0	0	0
103215	90	16#1#1	0	0	1	0	0	0
104101	90	1#300#1	0	0	2	0	0	0
104102	90	15#0.06#1	0	0	2	0	0	0
104103	90	1#300#1	0	0	2	0	0	0
104104	90	12#3000#1	0	0	2	0	0	0
104105	90	8#0.08#1	0	0	2	0	0	0
104106	90	16#2#1	0	0	1	0	0	0
104107	104	2.0	0	0	null	0	0	0
104108	94	0.08#12#2	0	0	3	0	0	0
104109	90	6#0.1#1	0	0	2	0	0	0
104110	94	0.2#1#2	0	0	3	0	0	0
104111	105	1.0	0	0	null	0	0	0
104201	90	1#600#1	0	0	2	0	0	0
104202	90	12#6000#1	0	0	2	0	0	0
104203	90	6#0.05#1	0	0	2	0	0	0
104204	90	5#0.05#1	0	0	2	0	0	0
104205	94	0.2#9#1	0	0	3	0	0	0
104206	90	1#0.05#2	0	0	2	0	0	0
104207	90	6#0.05#1	0	0	2	0	0	0
104208	90	12#0.05#2	0	0	2	0	0	0
104209	90	5#0.05#1	0	0	2	0	0	0
104210	90	16#1#1	0	0	1	0	0	0
104211	90	1#0.05#2	0	0	2	0	0	0
104212	90	6#0.05#1	0	0	2	0	0	0
104213	90	12#0.05#2	0	0	2	0	0	0
104214	90	5#0.05#1	0	0	2	0	0	0
104215	90	16#1#1	0	0	1	0	0	0
105101	90	1#300#1	0	0	2	0	0	0
105102	90	12#0.08#2	0	0	2	0	0	0
105103	90	1#300#1	0	0	2	0	0	0
105104	90	12#3000#1	0	0	2	0	0	0
105105	90	1#0.12#2	0	0	2	0	0	0
105106	90	16#2#1	0	0	1	0	0	0
105107	106	0.16#13#3	0	0	null	0	0	0
105108	94	0.08#12#2	0	0	3	0	0	0
105109	90	9#0.1#1	0	0	2	0	0	0
105110	107	1.0	0	0	null	0	0	0
105111	106	0.24#13#3	0	105107	null	0	0	0
105201	90	1#600#1	0	0	2	0	0	0
105202	90	12#6000#1	0	0	2	0	0	0
105203	90	6#0.05#1	0	0	2	0	0	0
105204	90	5#0.05#1	0	0	2	0	0	0
105205	93	0.25	0	0	null	0	0	0
105206	90	1#0.05#2	0	0	2	0	0	0
105207	90	6#0.05#1	0	0	2	0	0	0
105208	90	12#0.05#2	0	0	2	0	0	0
105209	90	5#0.05#1	0	0	2	0	0	0
105210	90	16#1#1	0	0	1	0	0	0
105211	90	1#0.05#2	0	0	2	0	0	0
105212	90	6#0.05#1	0	0	2	0	0	0
105213	90	12#0.05#2	0	0	2	0	0	0
105214	90	5#0.05#1	0	0	2	0	0	0
105215	90	16#1#1	0	0	1	0	0	0
106101	90	1#300#1	0	0	2	0	0	0
106102	90	12#0.08#2	0	0	2	0	0	0
106103	90	1#300#1	0	0	2	0	0	0
106104	90	12#3000#1	0	0	2	0	0	0
106105	90	7#0.08#1	0	0	2	0	0	0
106106	90	16#2#1	0	0	1	0	0	0
106107	108	0.5	0	0	null	0	0	0
106108	94	0.08#12#2	0	0	3	0	0	0
106109	90	14#0.1#1	0	0	2	0	0	0
106110	90	12#0.3#2	0	0	2	0	0	0
106111	108	0.8	0	106107	null	0	0	0
106201	90	1#600#1	0	0	2	0	0	0
106202	90	12#6000#1	0	0	2	0	0	0
106203	90	6#0.05#1	0	0	2	0	0	0
106204	90	5#0.05#1	0	0	2	0	0	0
106205	109	1.0	0	0	null	0	0	0
106206	90	1#0.05#2	0	0	2	0	0	0
106207	90	6#0.05#1	0	0	2	0	0	0
106208	90	12#0.05#2	0	0	2	0	0	0
106209	90	5#0.05#1	0	0	2	0	0	0
106210	90	16#1#1	0	0	1	0	0	0
106211	90	1#0.05#2	0	0	2	0	0	0
106212	90	6#0.05#1	0	0	2	0	0	0
106213	90	12#0.05#2	0	0	2	0	0	0
106214	90	5#0.05#1	0	0	2	0	0	0
106215	90	16#1#1	0	0	1	0	0	0
107101	90	1#300#1	0	0	2	0	0	0
107102	90	8#0.06#1	0	0	2	0	0	0
107103	90	1#300#1	0	0	2	0	0	0
107104	90	12#3000#1	0	0	2	0	0	0
107105	90	7#0.08#1	0	0	2	0	0	0
107106	90	16#2#1	0	0	1	0	0	0
107107	107	1.0	0	0	null	0	0	0
107108	94	0.05#6#1	0	0	3	0	0	0
107109	90	15#0.1#1	0	0	2	0	0	0
107110	101	2#1#0.25	0	0	null	0	0	0
107111	98	0.3	0	0	null	0	0	0
107201	90	1#600#1	0	0	2	0	0	0
107202	90	12#6000#1	0	0	2	0	0	0
107203	90	6#0.05#1	0	0	2	0	0	0
107204	90	5#0.05#1	0	0	2	0	0	0
107205	107	1.0	0	0	null	0	0	0
107206	90	1#0.05#2	0	0	2	0	0	0
107207	90	6#0.05#1	0	0	2	0	0	0
107208	90	12#0.05#2	0	0	2	0	0	0
107209	90	5#0.05#1	0	0	2	0	0	0
107210	90	16#1#1	0	0	1	0	0	0
107211	90	1#0.05#2	0	0	2	0	0	0
107212	90	6#0.05#1	0	0	2	0	0	0
107213	90	12#0.05#2	0	0	2	0	0	0
107214	90	5#0.05#1	0	0	2	0	0	0
107215	90	16#1#1	0	0	1	0	0	0
108101	90	1#300#1	0	0	2	0	0	0
108102	90	7#0.06#1	0	0	2	0	0	0
108103	90	1#300#1	0	0	2	0	0	0
108104	90	12#3000#1	0	0	2	0	0	0
108105	90	8#0.08#1	0	0	2	0	0	0
108106	90	16#2#1	0	0	1	0	0	0
108107	107	1.0	0	0	null	0	0	0
108108	94	0.05#7#1	0	0	3	0	0	0
108109	90	6#0.1#1	0	0	2	0	0	0
108110	110	1.0	0	0	null	0	0	0
108111	101	1#1#0.25	0	0	null	0	0	0
108201	90	1#600#1	0	0	2	0	0	0
108202	90	12#6000#1	0	0	2	0	0	0
108203	90	6#0.05#1	0	0	2	0	0	0
108204	90	5#0.05#1	0	0	2	0	0	0
108205	111	1#1#1	0	0	null	0	0	0
108206	90	1#0.05#2	0	0	2	0	0	0
108207	90	6#0.05#1	0	0	2	0	0	0
108208	90	12#0.05#2	0	0	2	0	0	0
108209	90	5#0.05#1	0	0	2	0	0	0
108210	90	16#1#1	0	0	1	0	0	0
108211	90	1#0.05#2	0	0	2	0	0	0
108212	90	6#0.05#1	0	0	2	0	0	0
108213	90	12#0.05#2	0	0	2	0	0	0
108214	90	5#0.05#1	0	0	2	0	0	0
108215	90	16#1#1	0	0	1	0	0	0
109101	90	1#300#1	0	0	2	0	0	0
109102	90	7#0.06#1	0	0	2	0	0	0
109103	90	1#300#1	0	0	2	0	0	0
109104	90	12#3000#1	0	0	2	0	0	0
109105	90	9#0.08#1	0	0	2	0	0	0
109106	90	16#2#1	0	0	1	0	0	0
109107	112	1.0	0	0	null	0	0	0
109108	94	0.05#7#1	0	0	3	0	0	0
109109	90	1#0.16#2	0	0	2	0	0	0
109110	103	0.2#9#1	0	0	null	0	0	0
109201	90	1#600#1	0	0	2	0	0	0
109202	90	12#6000#1	0	0	2	0	0	0
109203	90	6#0.05#1	0	0	2	0	0	0
109204	90	5#0.05#1	0	0	2	0	0	0
109205	91	0.25#2	0	0	null	0	0	0
109206	90	1#0.05#2	0	0	2	0	0	0
109207	90	6#0.05#1	0	0	2	0	0	0
109208	90	12#0.05#2	0	0	2	0	0	0
109209	90	5#0.05#1	0	0	2	0	0	0
109210	90	16#1#1	0	0	1	0	0	0
109211	90	1#0.05#2	0	0	2	0	0	0
109212	90	6#0.05#1	0	0	2	0	0	0
109213	90	12#0.05#2	0	0	2	0	0	0
109214	90	5#0.05#1	0	0	2	0	0	0
109215	90	16#1#1	0	0	1	0	0	0
110101	90	1#300#1	0	0	2	0	0	0
110102	90	1#0.08#2	0	0	2	0	0	0
110103	90	1#300#1	0	0	2	0	0	0
110104	90	12#3000#1	0	0	2	0	0	0
110105	90	9#0.08#1	0	0	2	0	0	0
110106	90	16#2#1	0	0	1	0	0	0
110107	113	1.0	0	0	null	0	0	0
110108	94	0.08#1#2	0	0	3	0	0	0
110109	90	7#0.1#1	0	0	2	0	0	0
110110	114	1.0	0	0	null	0	0	0
110201	90	1#600#1	0	0	2	0	0	0
110202	90	12#6000#1	0	0	2	0	0	0
110203	90	6#0.05#1	0	0	2	0	0	0
110204	90	5#0.05#1	0	0	2	0	0	0
110205	92	1.0	0	0	null	0	0	0
110206	90	1#0.05#2	0	0	2	0	0	0
110207	90	6#0.05#1	0	0	2	0	0	0
110208	90	12#0.05#2	0	0	2	0	0	0
110209	90	5#0.05#1	0	0	2	0	0	0
110210	90	16#1#1	0	0	1	0	0	0
110211	90	1#0.05#2	0	0	2	0	0	0
110212	90	6#0.05#1	0	0	2	0	0	0
110213	90	12#0.05#2	0	0	2	0	0	0
110214	90	5#0.05#1	0	0	2	0	0	0
110215	90	16#1#1	0	0	1	0	0	0
111101	90	1#300#1	0	0	2	0	0	0
111102	90	9#0.06#1	0	0	2	0	0	0
111103	90	1#300#1	0	0	2	0	0	0
111104	90	12#3000#1	0	0	2	0	0	0
111105	90	7#0.08#1	0	0	2	0	0	0
111106	90	16#2#1	0	0	1	0	0	0
111107	115	1#0.5#1#2	0	0	null	0	0	0
111108	94	0.05#5#1	0	0	3	0	0	0
111109	90	9#0.1#1	0	0	2	0	0	0
111110	116	0.3	0	0	null	0	0	0
111201	90	1#600#1	0	0	2	0	0	0
111202	90	12#6000#1	0	0	2	0	0	0
111203	90	6#0.05#1	0	0	2	0	0	0
111204	90	5#0.05#1	0	0	2	0	0	0
111205	117	3#1#0.1#2	0	0	null	0	0	0
111206	90	1#0.05#2	0	0	2	0	0	0
111207	90	6#0.05#1	0	0	2	0	0	0
111208	90	12#0.05#2	0	0	2	0	0	0
111209	90	5#0.05#1	0	0	2	0	0	0
111210	90	16#1#1	0	0	1	0	0	0
111211	90	1#0.05#2	0	0	2	0	0	0
111212	90	6#0.05#1	0	0	2	0	0	0
111213	90	12#0.05#2	0	0	2	0	0	0
111214	90	5#0.05#1	0	0	2	0	0	0
111215	90	16#1#1	0	0	1	0	0	0
112101	90	1#300#1	0	0	2	0	0	0
112102	90	8#0.06#1	0	0	2	0	0	0
112103	90	1#300#1	0	0	2	0	0	0
112104	90	12#3000#1	0	0	2	0	0	0
112105	90	12#0.12#2	0	0	2	0	0	0
112106	90	16#2#1	0	0	1	0	0	0
112107	105	1.0	0	0	null	0	0	0
112108	94	0.05#6#1	0	0	3	0	0	0
112109	90	15#0.1#1	0	0	2	0	0	0
112110	107	1.0	0	0	null	0	0	0
112201	90	1#600#1	0	0	2	0	0	0
112202	90	12#6000#1	0	0	2	0	0	0
112203	90	6#0.05#1	0	0	2	0	0	0
112204	90	5#0.05#1	0	0	2	0	0	0
112205	206	1#0.5	0	0	null	0	0	0
112206	90	1#0.05#2	0	0	2	0	0	0
112207	90	6#0.05#1	0	0	2	0	0	0
112208	90	12#0.05#2	0	0	2	0	0	0
112209	90	5#0.05#1	0	0	2	0	0	0
112210	90	16#1#1	0	0	1	0	0	0
112211	90	1#0.05#2	0	0	2	0	0	0
112212	90	6#0.05#1	0	0	2	0	0	0
112213	90	12#0.05#2	0	0	2	0	0	0
112214	90	5#0.05#1	0	0	2	0	0	0
112215	90	16#1#1	0	0	1	0	0	0
113101	90	1#300#1	0	0	2	0	0	0
113102	90	7#0.06#1	0	0	2	0	0	0
113103	90	1#300#1	0	0	2	0	0	0
113104	90	12#3000#1	0	0	2	0	0	0
113105	90	9#0.08#1	0	0	2	0	0	0
113106	90	16#2#1	0	0	1	0	0	0
113107	112	1.0	0	0	null	0	0	0
113108	129	3#0.1#5#1	0	0	3	0	0	0
113109	90	1#0.16#2	0	0	2	0	0	0
113110	92	2.0	0	0	null	0	0	0
113111	118	0.5#2	0	0	null	0	0	0
113201	90	1#600#1	0	0	2	0	0	0
113202	90	12#6000#1	0	0	2	0	0	0
113203	90	6#0.05#1	0	0	2	0	0	0
113204	90	5#0.05#1	0	0	2	0	0	0
