Id	ItemId	Chance	GrowChance	RandomMin	RandomMax	Addition	ChanceAddition
3000631	60082	100	1.0	1	1	null	null
3000632	60088	100	1.0	1	1	null	null
3000633	60091	100	1.0	1	1	null	null
3000634	60067	100	1.0	1	1	null	null
3000635	60082	100	1.0	1	1	null	null
3000636	60088	100	1.0	1	1	null	null
3000637	60091	100	1.0	1	1	null	null
3000638	60067	100	1.0	1	1	null	null
3000639	60082	100	1.0	1	1	null	null
3000640	60126	100	1.0	1	1	null	null
3000641	60067	100	1.0	1	1	null	null
3000642	60082	100	1.0	1	1	null	null
3000643	60088	100	1.0	1	1	null	null
3000644	60091	100	1.0	1	1	null	null
3000645	60067	100	1.0	1	1	null	null
3000646	60082	100	1.0	1	1	null	null
3000647	60088	100	1.0	1	1	null	null
3000648	60091	100	1.0	1	1	null	null
3000649	60067	100	1.0	1	1	null	null
3000650	60136	100	1.0	1	1	null	null
3000651	60082	100	1.0	1	1	null	null
3000652	60088	100	1.0	1	1	null	null
3000653	60091	100	1.0	1	1	null	null
3000654	60067	100	1.0	1	1	null	null
3000655	60082	100	1.0	1	1	null	null
3000656	60088	100	1.0	1	1	null	null
3000657	60091	100	1.0	1	1	null	null
3000658	60067	100	1.0	1	1	null	null
3000659	60082	100	1.0	1	1	null	null
3000660	60141	100	1.0	1	1	null	null
3000661	60088	100	1.0	1	1	null	null
3000662	60091	100	1.0	1	1	null	null
3000663	60067	100	1.0	1	1	null	null
3000664	60082	100	1.0	1	1	null	null
3000665	60088	100	1.0	1	1	null	null
3000666	60091	100	1.0	1	1	null	null
3000667	60067	100	1.0	1	1	null	null
3000668	60082	100	1.0	1	1	null	null
3000669	60088	100	1.0	1	1	null	null
3000670	60101	100	1.0	1	1	null	null
3000671	60082	100	1.0	1	1	null	null
3000672	60088	100	1.0	1	1	null	null
3000673	60091	100	1.0	1	1	null	null
3000674	60067	100	1.0	1	1	null	null
3000675	60082	100	1.0	1	1	null	null
3000676	60088	100	1.0	1	1	null	null
3000677	60091	100	1.0	1	1	null	null
3000678	60067	100	1.0	1	1	null	null
3000679	60082	100	1.0	1	1	null	null
3000680	60126	100	1.0	1	1	null	null
3000681	60088	100	1.0	1	1	null	null
3000682	60091	100	1.0	1	1	null	null
3000683	60067	100	1.0	1	1	null	null
3000684	60082	100	1.0	1	1	null	null
3000685	60088	100	1.0	1	1	null	null
3000686	60091	100	1.0	1	1	null	null
3000687	60067	100	1.0	1	1	null	null
3000688	60082	100	1.0	1	1	null	null
3000689	60088	100	1.0	1	1	null	null
3000690	60136	100	1.0	1	1	null	null
3000691	60091	100	1.0	1	1	null	null
3000692	60067	100	1.0	1	1	null	null
3000693	60082	100	1.0	1	1	null	null
3000694	60088	100	1.0	1	1	null	null
3000695	60091	100	1.0	1	1	null	null
3000696	60067	100	1.0	1	1	null	null
3000697	60082	100	1.0	1	1	null	null
3000698	60088	100	1.0	1	1	null	null
3000699	60091	100	1.0	1	1	null	null
3000700	60141	100	1.0	1	1	null	null
3000701	60088	100	1.0	1	1	null	null
3000702	60091	100	1.0	1	1	null	null
3000703	60067	100	1.0	1	1	null	null
3000704	60082	100	1.0	1	1	null	null
3000705	60088	100	1.0	1	1	null	null
3000706	60091	100	1.0	1	1	null	null
3000707	60067	100	1.0	1	1	null	null
3000708	60082	100	1.0	1	1	null	null
3000709	60088	100	1.0	1	1	null	null
3000710	60102	100	1.0	1	1	null	null
3000711	60091	100	1.0	1	1	null	null
3000712	60067	100	1.0	1	1	null	null
3000713	60082	100	1.0	1	1	null	null
3000714	60088	100	1.0	1	1	null	null
3000715	60091	100	1.0	1	1	null	null
3000716	60067	100	1.0	1	1	null	null
3000717	60082	100	1.0	1	1	null	null
3000718	60088	100	1.0	1	1	null	null
3000719	60091	100	1.0	1	1	null	null
3000720	60127	100	1.0	1	1	null	null
3000721	60067	100	1.0	1	1	null	null
3000722	60082	100	1.0	1	1	null	null
3000723	60088	100	1.0	1	1	null	null
3000724	60091	100	1.0	1	1	null	null
3000725	60067	100	1.0	1	1	null	null
3000726	60082	100	1.0	1	1	null	null
3000727	60088	100	1.0	1	1	null	null
3000728	60091	100	1.0	1	1	null	null
3000729	60067	100	1.0	1	1	null	null
3000730	60137	100	1.0	1	1	null	null
3000731	60091	100	1.0	1	1	null	null
3000732	60067	100	1.0	1	1	null	null
3000733	60082	100	1.0	1	1	null	null
3000734	60088	100	1.0	1	1	null	null
3000735	60091	100	1.0	1	1	null	null
3000736	60067	100	1.0	1	1	null	null
3000737	60082	100	1.0	1	1	null	null
3000738	60088	100	1.0	1	1	null	null
3000739	60091	100	1.0	1	1	null	null
3000740	60142	100	1.0	1	1	null	null
3000741	60067	100	1.0	1	1	null	null
3000742	60082	100	1.0	1	1	null	null
3000743	60088	100	1.0	1	1	null	null
3000744	60091	100	1.0	1	1	null	null
3000745	60067	100	1.0	1	1	null	null
3000746	60082	100	1.0	1	1	null	null
3000747	60088	100	1.0	1	1	null	null
3000748	60091	100	1.0	1	1	null	null
3000749	60067	100	1.0	1	1	null	null
3000750	60102	100	1.0	1	1	null	null
3000751	60082	100	1.0	1	1	null	null
3000752	60088	100	1.0	1	1	null	null
3000753	60091	100	1.0	1	1	null	null
3000754	60067	100	1.0	1	1	null	null
3000755	60082	100	1.0	1	1	null	null
3000756	60088	100	1.0	1	1	null	null
3000757	60091	100	1.0	1	1	null	null
3000758	60067	100	1.0	1	1	null	null
3000759	60082	100	1.0	1	1	null	null
3000760	60127	100	1.0	1	1	null	null
3000761	60067	100	1.0	1	1	null	null
3000762	60082	100	1.0	1	1	null	null
3000763	60088	100	1.0	1	1	null	null
3000764	60091	100	1.0	1	1	null	null
3000765	60067	100	1.0	1	1	null	null
3000766	60082	100	1.0	1	1	null	null
3000767	60088	100	1.0	1	1	null	null
3000768	60091	100	1.0	1	1	null	null
3000769	60067	100	1.0	1	1	null	null
3000770	60137	100	1.0	1	1	null	null
3000771	60082	100	1.0	1	1	null	null
3000772	60088	100	1.0	1	1	null	null
3000773	60091	100	1.0	1	1	null	null
3000774	60067	100	1.0	1	1	null	null
3000775	60082	100	1.0	1	1	null	null
3000776	60088	100	1.0	1	1	null	null
3000777	60091	100	1.0	1	1	null	null
3000778	60067	100	1.0	1	1	null	null
3000779	60082	100	1.0	1	1	null	null
3000780	60142	100	1.0	1	1	null	null
3000781	60088	100	1.0	1	1	null	null
3000782	60091	100	1.0	1	1	null	null
3000783	60067	100	1.0	1	1	null	null
3000784	60082	100	1.0	1	1	null	null
3000785	60088	100	1.0	1	1	null	null
3000786	60091	100	1.0	1	1	null	null
3000787	60067	100	1.0	1	1	null	null
3000788	60082	100	1.0	1	1	null	null
3000789	60088	100	1.0	1	1	null	null
3000790	60138	100	1.0	1	1	null	null
3000791	60088	100	1.0	1	1	null	null
3000792	60091	100	1.0	1	1	null	null
3000793	60067	100	1.0	1	1	null	null
3000794	60082	100	1.0	1	1	null	null
3000795	60088	100	1.0	1	1	null	null
3000796	60091	100	1.0	1	1	null	null
3000797	60067	100	1.0	1	1	null	null
3000798	60082	100	1.0	1	1	null	null
3000799	60088	100	1.0	1	1	null	null
3000800	60144	100	1.0	1	1	null	null
3000801	60091	100	1.0	1	1	null	null
3000802	60067	100	1.0	1	1	null	null
3000803	60082	100	1.0	1	1	null	null
3000804	60088	100	1.0	1	1	null	null
3000805	60091	100	1.0	1	1	null	null
3000806	60067	100	1.0	1	1	null	null
3000807	60082	100	1.0	1	1	null	null
3000808	60088	100	1.0	1	1	null	null
3000809	60091	100	1.0	1	1	null	null
3000810	60103	100	1.0	1	1	null	null
3000811	60083	100	1.0	1	1	null	null
3000812	60089	100	1.0	1	1	null	null
3000813	60092	100	1.0	1	1	null	null
3000814	60068	100	1.0	1	1	null	null
3000815	60083	100	1.0	1	1	null	null
3000816	60089	100	1.0	1	1	null	null
3000817	60092	100	1.0	1	1	null	null
3000818	60068	100	1.0	1	1	null	null
3000819	60083	100	1.0	1	1	null	null
3000820	60128	100	1.0	1	1	null	null
3000821	60089	100	1.0	1	1	null	null
3000822	60092	100	1.0	1	1	null	null
3000823	60068	100	1.0	1	1	null	null
3000824	60083	100	1.0	1	1	null	null
3000825	60089	100	1.0	1	1	null	null
3000826	60092	100	1.0	1	1	null	null
3000827	60068	100	1.0	1	1	null	null
3000828	60083	100	1.0	1	1	null	null
3000829	60089	100	1.0	1	1	null	null
3000830	60138	100	1.0	1	1	null	null
3000831	60092	100	1.0	1	1	null	null
3000832	60068	100	1.0	1	1	null	null
3000833	60083	100	1.0	1	1	null	null
3000834	60089	100	1.0	1	1	null	null
3000835	60092	100	1.0	1	1	null	null
3000836	60068	100	1.0	1	1	null	null
3000837	60083	100	1.0	1	1	null	null
3000838	60089	100	1.0	1	1	null	null
3000839	60092	100	1.0	1	1	null	null
3000840	60144	100	1.0	1	1	null	null
3000841	60068	100	1.0	1	1	null	null
3000842	60083	100	1.0	1	1	null	null
3000843	60089	100	1.0	1	1	null	null
3000844	60092	100	1.0	1	1	null	null
3000845	60068	100	1.0	1	1	null	null
3000846	60083	100	1.0	1	1	null	null
3000847	60089	100	1.0	1	1	null	null
3000848	60092	100	1.0	1	1	null	null
3000849	60068	100	1.0	1	1	null	null
3000850	60103	100	1.0	1	1	null	null
3000851	60083	100	1.0	1	1	null	null
3000852	60089	100	1.0	1	1	null	null
3000853	60092	100	1.0	1	1	null	null
3000854	60068	100	1.0	1	1	null	null
3000855	60083	100	1.0	1	1	null	null
3000856	60089	100	1.0	1	1	null	null
3000857	60092	100	1.0	1	1	null	null
3000858	60068	100	1.0	1	1	null	null
3000859	60083	100	1.0	1	1	null	null
3000860	60128	100	1.0	1	1	null	null
3000861	60089	100	1.0	1	1	null	null
3000862	60092	100	1.0	1	1	null	null
3000863	60068	100	1.0	1	1	null	null
3000864	60083	100	1.0	1	1	null	null
3000865	60089	100	1.0	1	1	null	null
3000866	60092	100	1.0	1	1	null	null
3000867	60068	100	1.0	1	1	null	null
3000868	60083	100	1.0	1	1	null	null
3000869	60089	100	1.0	1	1	null	null
3000870	60138	100	1.0	1	1	null	null
3000871	60092	100	1.0	1	1	null	null
3000872	60068	100	1.0	1	1	null	null
3000873	60083	100	1.0	1	1	null	null
3000874	60089	100	1.0	1	1	null	null
3000875	60092	100	1.0	1	1	null	null
3000876	60068	100	1.0	1	1	null	null
3000877	60083	100	1.0	1	1	null	null
3000878	60089	100	1.0	1	1	null	null
3000879	60092	100	1.0	1	1	null	null
3000880	60144	100	1.0	1	1	null	null
3000881	60068	100	1.0	1	1	null	null
3000882	60083	100	1.0	1	1	null	null
3000883	60089	100	1.0	1	1	null	null
3000884	60092	100	1.0	1	1	null	null
3000885	60068	100	1.0	1	1	null	null
3000886	60083	100	1.0	1	1	null	null
3000887	60089	100	1.0	1	1	null	null
3000888	60092	100	1.0	1	1	null	null
3000889	60068	100	1.0	1	1	null	null
3000890	60103	100	1.0	1	1	null	null
3000891	60083	100	1.0	1	1	null	null
3000892	60089	100	1.0	1	1	null	null
3000893	60092	100	1.0	1	1	null	null
3000894	60068	100	1.0	1	1	null	null
3000895	60083	100	1.0	1	1	null	null
3000896	60089	100	1.0	1	1	null	null
3000897	60092	100	1.0	1	1	null	null
3000898	60068	100	1.0	1	1	null	null
3000899	60083	100	1.0	1	1	null	null
3000900	60128	100	1.0	1	1	null	null
3000901	60089	100	1.0	1	1	null	null
3000902	60092	100	1.0	1	1	null	null
3000903	60068	100	1.0	1	1	null	null
3000904	60083	100	1.0	1	1	null	null
3000905	60089	100	1.0	1	1	null	null
3000906	60092	100	1.0	1	1	null	null
3000907	60068	100	1.0	1	1	null	null
3000908	60083	100	1.0	1	1	null	null
3000909	60089	100	1.0	1	1	null	null
3000910	60138	100	1.0	1	1	null	null
3000911	60092	100	1.0	1	1	null	null
3000912	60068	100	1.0	1	1	null	null
3000913	60083	100	1.0	1	1	null	null
3000914	60089	100	1.0	1	1	null	null
3000915	60092	100	1.0	1	1	null	null
3000916	60068	100	1.0	1	1	null	null
3000917	60083	100	1.0	1	1	null	null
3000918	60089	100	1.0	1	1	null	null
3000919	60092	100	1.0	1	1	null	null
3000920	60144	100	1.0	1	1	null	null
3000921	60068	100	1.0	1	1	null	null
3000922	60083	100	1.0	1	1	null	null
3000923	60089	100	1.0	1	1	null	null
3000924	60092	100	1.0	1	1	null	null
3000925	60068	100	1.0	1	1	null	null
3000926	60083	100	1.0	1	1	null	null
3000927	60089	100	1.0	1	1	null	null
3000928	60092	100	1.0	1	1	null	null
3000929	60068	100	1.0	1	1	null	null
3000930	60103	100	1.0	1	1	null	null
3000931	60083	100	1.0	1	1	null	null
3000932	60089	100	1.0	1	1	null	null
3000933	60092	100	1.0	1	1	null	null
3000934	60068	100	1.0	1	1	null	null
3000935	60083	100	1.0	1	1	null	null
3000936	60089	100	1.0	1	1	null	null
3000937	60092	100	1.0	1	1	null	null
3000938	60068	100	1.0	1	1	null	null
3000939	60083	100	1.0	1	1	null	null
3000940	60128	100	1.0	1	1	null	null
3000941	60089	100	1.0	1	1	null	null
3000942	60092	100	1.0	1	1	null	null
3000943	60068	100	1.0	1	1	null	null
3000944	60083	100	1.0	1	1	null	null
3000945	60089	100	1.0	1	1	null	null
3000946	60092	100	1.0	1	1	null	null
3000947	60068	100	1.0	1	1	null	null
3000948	60083	100	1.0	1	1	null	null
3000949	60089	100	1.0	1	1	null	null
3000950	60138	100	1.0	1	1	null	null
3000951	60092	100	1.0	1	1	null	null
3000952	60068	100	1.0	1	1	null	null
3000953	60083	100	1.0	1	1	null	null
3000954	60089	100	1.0	1	1	null	null
3000955	60092	100	1.0	1	1	null	null
3000956	60068	100	1.0	1	1	null	null
3000957	60083	100	1.0	1	1	null	null
3000958	60089	100	1.0	1	1	null	null
3000959	60092	100	1.0	1	1	null	null
3000960	60144	100	1.0	1	1	null	null
3000961	60068	100	1.0	1	1	null	null
3000962	60083	100	1.0	1	1	null	null
3000963	60089	100	1.0	1	1	null	null
3000964	60092	100	1.0	1	1	null	null
3000965	60068	100	1.0	1	1	null	null
3000966	60083	100	1.0	1	1	null	null
3000967	60089	100	1.0	1	1	null	null
3000968	60092	100	1.0	1	1	null	null
3000969	60068	100	1.0	1	1	null	null
3000970	60103	100	1.0	1	1	null	null
3000971	60083	100	1.0	1	1	null	null
3000972	60089	100	1.0	1	1	null	null
3000973	60092	100	1.0	1	1	null	null
3000974	60068	100	1.0	1	1	null	null
3000975	60083	100	1.0	1	1	null	null
3000976	60089	100	1.0	1	1	null	null
3000977	60092	100	1.0	1	1	null	null
3000978	60068	100	1.0	1	1	null	null
3000979	60083	100	1.0	1	1	null	null
3000980	60128	100	1.0	1	1	null	null
3000981	60089	100	1.0	1	1	null	null
3000982	60092	100	1.0	1	1	null	null
3000983	60068	100	1.0	1	1	null	null
3000984	60083	100	1.0	1	1	null	null
3000985	60089	100	1.0	1	1	null	null
3000986	60092	100	1.0	1	1	null	null
3000987	60068	100	1.0	1	1	null	null
3000988	60083	100	1.0	1	1	null	null
3000989	60089	100	1.0	1	1	null	null
3000990	60138	100	1.0	1	1	null	null
3000991	60092	100	1.0	1	1	null	null
3000992	60068	100	1.0	1	1	null	null
3000993	60083	100	1.0	1	1	null	null
3000994	60089	100	1.0	1	1	null	null
3000995	60092	100	1.0	1	1	null	null
3000996	60068	100	1.0	1	1	null	null
3000997	60083	100	1.0	1	1	null	null
3000998	60089	100	1.0	1	1	null	null
3000999	60092	100	1.0	1	1	null	null
3001000	60144	100	1.0	1	1	null	null
3005001	16	100	1.0	0	0	null	null
3005002	16	100	1.0	0	0	null	null
3005003	16	100	1.0	0	0	null	null
3005004	16	100	1.0	0	0	null	null
3005005	16	100	1.0	0	0	null	null
3005006	16	100	1.0	0	0	null	null
3005007	16	100	1.0	0	0	null	null
3005008	16	100	1.0	0	0	null	null
3005009	16	100	1.0	0	0	null	null
3005010	16	100	1.0	10	10	null	null
3005011	16	100	1.0	0	0	null	null
3005012	16	100	1.0	0	0	null	null
3005013	16	100	1.0	0	0	null	null
3005014	16	100	1.0	0	0	null	null
3005015	16	100	1.0	10	10	null	null
3005016	16	100	1.0	0	0	null	null
3005017	16	100	1.0	0	0	null	null
3005018	16	100	1.0	0	0	null	null
3005019	16	100	1.0	0	0	null	null
3005020	16	100	1.0	10	10	null	null
3005021	16	100	1.0	0	0	null	null
3005022	16	100	1.0	0	0	null	null
3005023	16	100	1.0	0	0	null	null
3005024	16	100	1.0	0	0	null	null
3005025	16	100	1.0	10	10	null	null
3005026	16	100	1.0	0	0	null	null
3005027	16	100	1.0	0	0	null	null
3005028	16	100	1.0	0	0	null	null
3005029	16	100	1.0	0	0	null	null
3005030	16	100	1.0	10	10	null	null
3005031	16	100	1.0	0	0	null	null
3005032	16	100	1.0	0	0	null	null
3005033	16	100	1.0	0	0	null	null
3005034	16	100	1.0	0	0	null	null
3005035	16	100	1.0	10	10	null	null
3005036	16	100	1.0	0	0	null	null
3005037	16	100	1.0	0	0	null	null
3005038	16	100	1.0	0	0	null	null
3005039	16	100	1.0	0	0	null	null
3005040	16	100	1.0	10	10	null	null
3005041	16	100	1.0	0	0	null	null
3005042	16	100	1.0	0	0	null	null
3005043	16	100	1.0	0	0	null	null
3005044	16	100	1.0	0	0	null	null
3005045	16	100	1.0	0	0	null	null
3005046	16	100	1.0	0	0	null	null
3005047	16	100	1.0	0	0	null	null
3005048	16	100	1.0	0	0	null	null
3005049	16	100	1.0	0	0	null	null
3005050	16	100	1.0	10	10	null	null
3005051	16	100	1.0	0	0	null	null
3005052	16	100	1.0	0	0	null	null
3005053	16	100	1.0	0	0	null	null
3005054	16	100	1.0	0	0	null	null
3005055	16	100	1.0	0	0	null	null
3005056	16	100	1.0	0	0	null	null
3005057	16	100	1.0	0	0	null	null
3005058	16	100	1.0	0	0	null	null
3005059	16	100	1.0	0	0	null	null
3005060	16	100	1.0	10	10	null	null
3005061	16	100	1.0	0	0	null	null
3005062	16	100	1.0	0	0	null	null
3005063	16	100	1.0	0	0	null	null
3005064	16	100	1.0	0	0	null	null
3005065	16	100	1.0	0	0	null	null
3005066	16	100	1.0	0	0	null	null
3005067	16	100	1.0	0	0	null	null
3005068	16	100	1.0	0	0	null	null
3005069	16	100	1.0	0	0	null	null
3005070	16	100	1.0	10	10	null	null
3005071	16	100	1.0	0	0	null	null
3005072	16	100	1.0	0	0	null	null
3005073	16	100	1.0	0	0	null	null
3005074	16	100	1.0	0	0	null	null
3005075	16	100	1.0	0	0	null	null
3005076	16	100	1.0	0	0	null	null
3005077	16	100	1.0	0	0	null	null
3005078	16	100	1.0	0	0	null	null
3005079	16	100	1.0	0	0	null	null
3005080	16	100	1.0	10	10	null	null
3005081	16	100	1.0	0	0	null	null
3005082	16	100	1.0	0	0	null	null
3005083	16	100	1.0	0	0	null	null
3005084	16	100	1.0	0	0	null	null
3005085	16	100	1.0	0	0	null	null
3005086	16	100	1.0	0	0	null	null
3005087	16	100	1.0	0	0	null	null
3005088	16	100	1.0	0	0	null	null
3005089	16	100	1.0	0	0	null	null
3005090	16	100	1.0	10	10	null	null
3005091	16	100	1.0	0	0	null	null
3005092	16	100	1.0	0	0	null	null
3005093	16	100	1.0	0	0	null	null
3005094	16	100	1.0	0	0	null	null
3005095	16	100	1.0	0	0	null	null
3005096	16	100	1.0	0	0	null	null
3005097	16	100	1.0	0	0	null	null
3005098	16	100	1.0	0	0	null	null
3005099	16	100	1.0	0	0	null	null
3005100	16	100	1.0	10	10	null	null
3005101	16	100	1.0	0	0	null	null
3005102	16	100	1.0	0	0	null	null
3005103	16	100	1.0	0	0	null	null
3005104	16	100	1.0	0	0	null	null
3005105	16	100	1.0	0	0	null	null
3005106	16	100	1.0	0	0	null	null
3005107	16	100	1.0	0	0	null	null
3005108	16	100	1.0	0	0	null	null
3005109	16	100	1.0	0	0	null	null
3005110	16	100	1.0	10	10	null	null
3005111	16	100	1.0	0	0	null	null
3005112	16	100	1.0	0	0	null	null
3005113	16	100	1.0	0	0	null	null
3005114	16	100	1.0	0	0	null	null
3005115	16	100	1.0	0	0	null	null
3005116	16	100	1.0	0	0	null	null
3005117	16	100	1.0	0	0	null	null
3005118	16	100	1.0	0	0	null	null
3005119	16	100	1.0	0	0	null	null
3005120	16	100	1.0	10	10	null	null
3005121	16	100	1.0	0	0	null	null
3005122	16	100	1.0	0	0	null	null
3005123	16	100	1.0	0	0	null	null
3005124	16	100	1.0	0	0	null	null
3005125	16	100	1.0	0	0	null	null
3005126	16	100	1.0	0	0	null	null
3005127	16	100	1.0	0	0	null	null
3005128	16	100	1.0	0	0	null	null
3005129	16	100	1.0	0	0	null	null
3005130	16	100	1.0	10	10	null	null
3005131	16	100	1.0	0	0	null	null
3005132	16	100	1.0	0	0	null	null
3005133	16	100	1.0	0	0	null	null
3005134	16	100	1.0	0	0	null	null
3005135	16	100	1.0	0	0	null	null
3005136	16	100	1.0	0	0	null	null
3005137	16	100	1.0	0	0	null	null
3005138	16	100	1.0	0	0	null	null
3005139	16	100	1.0	0	0	null	null
3005140	16	100	1.0	10	10	null	null
3005141	16	100	1.0	0	0	null	null
3005142	16	100	1.0	0	0	null	null
3005143	16	100	1.0	0	0	null	null
3005144	16	100	1.0	0	0	null	null
3005145	16	100	1.0	0	0	null	null
3005146	16	100	1.0	0	0	null	null
3005147	16	100	1.0	0	0	null	null
3005148	16	100	1.0	0	0	null	null
3005149	16	100	1.0	0	0	null	null
3005150	16	100	1.0	10	10	null	null
3005151	16	100	1.0	0	0	null	null
3005152	16	100	1.0	0	0	null	null
3005153	16	100	1.0	0	0	null	null
3005154	16	100	1.0	0	0	null	null
3005155	16	100	1.0	0	0	null	null
3005156	16	100	1.0	0	0	null	null
3005157	16	100	1.0	0	0	null	null
3005158	16	100	1.0	0	0	null	null
3005159	16	100	1.0	0	0	null	null
3005160	16	100	1.0	10	10	null	null
3005161	16	100	1.0	0	0	null	null
3005162	16	100	1.0	0	0	null	null
3005163	16	100	1.0	0	0	null	null
3005164	16	100	1.0	0	0	null	null
3005165	16	100	1.0	0	0	null	null
3005166	16	100	1.0	0	0	null	null
3005167	16	100	1.0	0	0	null	null
3005168	16	100	1.0	0	0	null	null
3005169	16	100	1.0	0	0	null	null
3005170	16	100	1.0	10	10	null	null
3005171	16	100	1.0	0	0	null	null
3005172	16	100	1.0	0	0	null	null
3005173	16	100	1.0	0	0	null	null
3005174	16	100	1.0	0	0	null	null
3005175	16	100	1.0	0	0	null	null
3005176	16	100	1.0	0	0	null	null
3005177	16	100	1.0	0	0	null	null
3005178	16	100	1.0	0	0	null	null
3005179	16	100	1.0	0	0	null	null
3005180	16	100	1.0	10	10	null	null
3005181	16	100	1.0	0	0	null	null
3005182	16	100	1.0	0	0	null	null
3005183	16	100	1.0	0	0	null	null
3005184	16	100	1.0	0	0	null	null
3005185	16	100	1.0	0	0	null	null
3005186	16	100	1.0	0	0	null	null
3005187	16	100	1.0	0	0	null	null
3005188	16	100	1.0	0	0	null	null
3005189	16	100	1.0	0	0	null	null
3005190	16	100	1.0	10	10	null	null
3005191	16	100	1.0	0	0	null	null
3005192	16	100	1.0	0	0	null	null
3005193	16	100	1.0	0	0	null	null
3005194	16	100	1.0	0	0	null	null
3005195	16	100	1.0	0	0	null	null
3005196	16	100	1.0	0	0	null	null
3005197	16	100	1.0	0	0	null	null
3005198	16	100	1.0	0	0	null	null
3005199	16	100	1.0	0	0	null	null
3005200	16	100	1.0	10	10	null	null
3005201	16	100	1.0	0	0	null	null
3005202	16	100	1.0	0	0	null	null
3005203	16	100	1.0	0	0	null	null
3005204	16	100	1.0	0	0	null	null
3005205	16	100	1.0	0	0	null	null
3005206	16	100	1.0	0	0	null	null
3005207	16	100	1.0	0	0	null	null
3005208	16	100	1.0	0	0	null	null
3005209	16	100	1.0	0	0	null	null
3005210	16	100	1.0	10	10	null	null
3005211	16	100	1.0	0	0	null	null
3005212	16	100	1.0	0	0	null	null
3005213	16	100	1.0	0	0	null	null
3005214	16	100	1.0	0	0	null	null
3005215	16	100	1.0	0	0	null	null
3005216	16	100	1.0	0	0	null	null
3005217	16	100	1.0	0	0	null	null
3005218	16	100	1.0	0	0	null	null
3005219	16	100	1.0	0	0	null	null
3005220	16	100	1.0	10	10	null	null
3005221	16	100	1.0	0	0	null	null
3005222	16	100	1.0	0	0	null	null
3005223	16	100	1.0	0	0	null	null
3005224	16	100	1.0	0	0	null	null
3005225	16	100	1.0	0	0	null	null
3005226	16	100	1.0	0	0	null	null
3005227	16	100	1.0	0	0	null	null
3005228	16	100	1.0	0	0	null	null
3005229	16	100	1.0	0	0	null	null
3005230	16	100	1.0	10	10	null	null
3005231	16	100	1.0	0	0	null	null
3005232	16	100	1.0	0	0	null	null
3005233	16	100	1.0	0	0	null	null
3005234	16	100	1.0	0	0	null	null
3005235	16	100	1.0	0	0	null	null
3005236	16	100	1.0	0	0	null	null
3005237	16	100	1.0	0	0	null	null
3005238	16	100	1.0	0	0	null	null
3005239	16	100	1.0	0	0	null	null
3005240	16	100	1.0	10	10	null	null
3005241	16	100	1.0	0	0	null	null
3005242	16	100	1.0	0	0	null	null
3005243	16	100	1.0	0	0	null	null
3005244	16	100	1.0	0	0	null	null
3005245	16	100	1.0	0	0	null	null
3005246	16	100	1.0	0	0	null	null
3005247	16	100	1.0	0	0	null	null
3005248	16	100	1.0	0	0	null	null
3005249	16	100	1.0	0	0	null	null
3005250	16	100	1.0	10	10	null	null
3005251	16	100	1.0	0	0	null	null
3005252	16	100	1.0	0	0	null	null
3005253	16	100	1.0	0	0	null	null
3005254	16	100	1.0	0	0	null	null
3005255	16	100	1.0	0	0	null	null
3005256	16	100	1.0	0	0	null	null
3005257	16	100	1.0	0	0	null	null
3005258	16	100	1.0	0	0	null	null
3005259	16	100	1.0	0	0	null	null
3005260	16	100	1.0	10	10	null	null
3005261	16	100	1.0	0	0	null	null
3005262	16	100	1.0	0	0	null	null
3005263	16	100	1.0	0	0	null	null
3005264	16	100	1.0	0	0	null	null
3005265	16	100	1.0	0	0	null	null
3005266	16	100	1.0	0	0	null	null
3005267	16	100	1.0	0	0	null	null
3005268	16	100	1.0	0	0	null	null
3005269	16	100	1.0	0	0	null	null
3005270	16	100	1.0	10	10	null	null
3005271	16	100	1.0	0	0	null	null
3005272	16	100	1.0	0	0	null	null
3005273	16	100	1.0	0	0	null	null
3005274	16	100	1.0	0	0	null	null
3005275	16	100	1.0	0	0	null	null
3005276	16	100	1.0	0	0	null	null
3005277	16	100	1.0	0	0	null	null
3005278	16	100	1.0	0	0	null	null
3005279	16	100	1.0	0	0	null	null
3005280	16	100	1.0	10	10	null	null
3005281	16	100	1.0	0	0	null	null
3005282	16	100	1.0	0	0	null	null
3005283	16	100	1.0	0	0	null	null
3005284	16	100	1.0	0	0	null	null
3005285	16	100	1.0	0	0	null	null
3005286	16	100	1.0	0	0	null	null
3005287	16	100	1.0	0	0	null	null
3005288	16	100	1.0	0	0	null	null
3005289	16	100	1.0	0	0	null	null
3005290	16	100	1.0	10	10	null	null
3005291	16	100	1.0	0	0	null	null
3005292	16	100	1.0	0	0	null	null
3005293	16	100	1.0	0	0	null	null
3005294	16	100	1.0	0	0	null	null
3005295	16	100	1.0	0	0	null	null
3005296	16	100	1.0	0	0	null	null
3005297	16	100	1.0	0	0	null	null
3005298	16	100	1.0	0	0	null	null
3005299	16	100	1.0	0	0	null	null
3005300	16	100	1.0	10	10	null	null
3005301	16	100	1.0	0	0	null	null
3005302	16	100	1.0	0	0	null	null
3005303	16	100	1.0	0	0	null	null
3005304	16	100	1.0	0	0	null	null
3005305	16	100	1.0	0	0	null	null
3005306	16	100	1.0	0	0	null	null
3005307	16	100	1.0	0	0	null	null
3005308	16	100	1.0	0	0	null	null
3005309	16	100	1.0	0	0	null	null
